"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
1.18973574842817,-0.485912657903775,NA,NA,-1.12946491724678,-2.60768096208106,0.346479464337618,-0.333848930444794,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.233852608497153,0.97182531580755,NA,NA,0.150595322299571,0,-0.831550714410285,-0.333848930444794,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0130430959297066,0.97182531580755,-0.118469775551818,-0.717594961475923,1.43065556184593,0,0.346479464337618,-0.333848930444794,-0.25
-1.88137285490564,NA,NA,NA,NA,1.30384048104053,NA,NA,3.75
0.892967900255499,0.97182531580755,0.77005354108682,1.97338614405879,-1.12946491724678,0,0.346479464337618,-0.333848930444794,-0.25
1.11643641614735,0.97182531580755,-1.00699309219046,0.627895591291433,0.150595322299571,0,0.346479464337618,1.55796167540904,-0.25
-0.957559717045062,-0.485912657903775,-0.118469775551818,-0.717594961475923,0.150595322299571,0,-2.00958089315819,-0.333848930444794,-0.25
0.405721272479638,-0.485912657903775,1.65857685772546,-0.717594961475923,0.150595322299571,-1.30384048104053,0.346479464337618,1.55796167540904,-0.25
-0.642534646250757,-0.485912657903775,-1.00699309219046,-0.717594961475923,0.150595322299571,1.30384048104053,1.52450964308552,1.55796167540904,-0.25
-0.171814084873412,0.97182531580755,0.77005354108682,-0.717594961475923,0.150595322299571,1.30384048104053,1.52450964308552,-0.333848930444794,-0.25
-1.66146896636413,-1.9436506316151,-1.00699309219046,0.627895591291433,-1.12946491724678,1.30384048104053,-0.831550714410285,-2.22565953629863,-0.25
-0.883575923031523,-0.485912657903775,-1.00699309219046,-0.717594961475923,0.150595322299571,0,-2.00958089315819,-0.333848930444794,-0.25
1.0512578090524,-1.9436506316151,1.65857685772546,-0.717594961475923,-1.12946491724678,0,0.346479464337618,-0.333848930444794,-0.25
0.697884843234343,-0.485912657903775,-0.118469775551818,-0.717594961475923,0.150595322299571,-1.30384048104053,0.346479464337618,-0.333848930444794,-0.25
0.591332313253155,-0.485912657903775,-1.00699309219046,-0.717594961475923,0.150595322299571,0,0.346479464337618,-0.333848930444794,-0.25
1.22206809064494,0.97182531580755,0.77005354108682,0.627895591291433,0.150595322299571,0,0.346479464337618,1.55796167540904,-0.25
-0.404568793678837,0.97182531580755,-1.00699309219046,0.627895591291433,2.71071580139228,0,0.346479464337618,-0.333848930444794,-0.25
-1.22616202041797,-0.485912657903775,NA,NA,NA,NA,NA,NA,NA
0.882462125639279,0.97182531580755,0.77005354108682,1.97338614405879,-1.12946491724678,0,-0.831550714410285,-0.333848930444794,-0.25
