"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA
0.0807557224933838,0.611385907558693,-1.18897600676688,-1.3985261266916,-0.781672796575269,3.97414250583376
1.11727763217914,-0.481697987773516,-1.18897600676688,-0.326928185460375,0.249470041460192,-0.36797615794757
0.512642065064487,-0.481697987773516,-1.18897600676688,0.744669755770853,0.249470041460192,-0.36797615794757
0.593071189084025,0.611385907558693,-1.18897600676688,0.744669755770853,-0.781672796575269,-0.36797615794757
-1.54459595979755,-0.481697987773516,-1.18897600676688,-1.3985261266916,1.28061287949565,-0.36797615794757
1.32351450731914,0.611385907558693,0.94382631465,0.744669755770853,-0.781672796575269,-0.36797615794757
-0.900941998084516,-1.57478188310573,-1.18897600676688,-0.326928185460375,-0.781672796575269,1.80308317394309
1.68668469347436,1.7044698028909,-1.18897600676688,0.744669755770853,-1.81281563461073,-0.36797615794757
1.2762270899391,0.611385907558693,0.232892207511039,0.744669755770853,-0.781672796575269,-0.36797615794757
-0.190214300615733,1.7044698028909,0.232892207511039,0.744669755770853,0.249470041460192,-0.36797615794757
1.74218683425812,-0.481697987773516,-1.18897600676688,-0.326928185460375,-0.781672796575269,-0.36797615794757
-0.561890832166603,0.611385907558693,0.232892207511039,0.744669755770853,-0.781672796575269,-0.36797615794757
0.16601749114962,0.611385907558693,-1.18897600676688,-0.326928185460375,0.249470041460192,-0.36797615794757
-1.14233668143456,0.611385907558693,0.94382631465,-2.47012406792283,0.249470041460192,-0.36797615794757
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.3248223905056,-0.481697987773516,-0.478041899627922,0.744669755770853,0.249470041460192,-0.36797615794757
0.0896610011723812,0.611385907558693,-0.478041899627922,-0.326928185460375,-0.781672796575269,-0.36797615794757
-0.687712451763796,1.7044698028909,-1.18897600676688,-0.326928185460375,1.28061287949565,-0.36797615794757
-0.606462715972231,-1.57478188310573,-1.18897600676688,0.744669755770853,-1.81281563461073,3.97414250583376
0.0634210752407132,0.611385907558693,-1.18897600676688,0.744669755770853,0.249470041460192,-0.36797615794757
0.771017907620289,0.611385907558693,0.232892207511039,0.744669755770853,1.28061287949565,-0.36797615794757
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.15767083552839,-0.481697987773516,-1.18897600676688,0.744669755770853,0.249470041460192,-0.36797615794757
0.559572199765551,0.611385907558693,0.94382631465,0.744669755770853,0.249470041460192,-0.36797615794757
-0.111574051984509,-0.481697987773516,0.94382631465,0.744669755770853,1.28061287949565,-0.36797615794757
1.87767751517369,0.611385907558693,-1.18897600676688,0.744669755770853,-1.81281563461073,-0.36797615794757
-0.275449552021677,0.611385907558693,0.94382631465,0.744669755770853,-1.81281563461073,-0.36797615794757
-0.416344760248682,-1.57478188310573,0.94382631465,-0.326928185460375,0.249470041460192,-0.36797615794757
-0.478516418635709,0.611385907558693,-1.18897600676688,0.744669755770853,0.249470041460192,-0.36797615794757
1.29472822515947,-0.481697987773516,-1.18897600676688,-1.3985261266916,-1.81281563461073,-0.36797615794757
1.09604330027555,0.611385907558693,-1.18897600676688,-0.326928185460375,-0.781672796575269,-0.36797615794757
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.612570922390138,-0.481697987773516,0.94382631465,0.744669755770853,-0.781672796575269,-0.36797615794757
NA,NA,NA,NA,NA,NA
-0.935809471767081,-1.57478188310573,-1.18897600676688,0.744669755770853,0.249470041460192,-0.36797615794757
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.16150361720199,0.611385907558693,-1.18897600676688,0.744669755770853,-0.781672796575269,-0.36797615794757
0.84595667336492,0.611385907558693,0.232892207511039,0.744669755770853,-0.781672796575269,-0.36797615794757
0.786586402102868,1.7044698028909,-1.18897600676688,0.744669755770853,0.249470041460192,-0.36797615794757
NA,NA,NA,NA,NA,NA
-1.43925500848341,-0.481697987773516,0.94382631465,-0.326928185460375,0.249470041460192,-0.36797615794757
0.928448631655899,-0.481697987773516,0.94382631465,-0.326928185460375,0.249470041460192,-0.36797615794757
-1.44575659103053,-1.57478188310573,0.94382631465,-0.326928185460375,1.28061287949565,1.80308317394309
0.398929816599596,-1.57478188310573,0.94382631465,0.744669755770853,1.28061287949565,-0.36797615794757
-0.392774900067886,-1.57478188310573,0.94382631465,-0.326928185460375,1.28061287949565,-0.36797615794757
-0.70626029709797,NA,NA,NA,-0.781672796575269,NA
0.722407451112601,0.611385907558693,0.94382631465,-0.326928185460375,1.28061287949565,-0.36797615794757
-0.0703375368320963,-0.481697987773516,-0.478041899627922,0.744669755770853,0.249470041460192,-0.36797615794757
0.208265230574243,-0.481697987773516,0.94382631465,0.744669755770853,1.28061287949565,-0.36797615794757
0.797471191257458,NA,NA,NA,-0.781672796575269,NA
-1.48277654716717,-0.481697987773516,0.94382631465,-2.47012406792283,0.249470041460192,-0.36797615794757
-0.0851927308340775,-0.481697987773516,0.94382631465,0.744669755770853,-0.781672796575269,-0.36797615794757
-1.09118366333094,0.611385907558693,0.94382631465,0.744669755770853,-0.781672796575269,-0.36797615794757
-1.22686244957907,0.611385907558693,0.94382631465,-2.47012406792283,1.28061287949565,-0.36797615794757
0.0998426314523196,-1.57478188310573,0.94382631465,0.744669755770853,0.249470041460192,-0.36797615794757
0.375006490958987,0.611385907558693,0.94382631465,-0.326928185460375,1.28061287949565,1.80308317394309
1.82888148308815,1.7044698028909,-1.18897600676688,0.744669755770853,-1.81281563461073,-0.36797615794757
