"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q23e_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.128029457747226,-1.83997582993092,-0.973584739395834,-1.57478188310573,-0.326928185460375,-1.06057220556069,1.80308317394309,-0.33359972299731
-0.128701043431138,-1.83997582993092,-2.60499700541048,-1.57478188310573,0.744669755770853,-1.06057220556069,-0.36797615794757,2.94679755314291
-0.128716341258174,1.41940992594671,0.657827526618807,-1.57478188310573,-0.326928185460375,0.238087637983013,-0.36797615794757,2.94679755314291
-0.129425299066063,-1.83997582993092,-2.60499700541048,NA,NA,0.238087637983013,NA,NA
-0.123991903748132,1.41940992594671,0.657827526618807,0.611385907558693,-0.326928185460375,1.53674748152672,-0.36797615794757,-0.33359972299731
-0.127669827005317,-0.210282951992105,0.657827526618807,-0.481697987773516,0.744669755770853,1.53674748152672,-0.36797615794757,-0.33359972299731
-0.127900968601524,-0.210282951992105,0.657827526618807,-0.481697987773516,0.744669755770853,0.238087637983013,-0.36797615794757,-0.33359972299731
-0.126231570902786,-0.210282951992105,0.657827526618807,NA,NA,0.238087637983013,NA,NA
-0.12895595949687,-0.210282951992105,-0.973584739395834,-0.481697987773516,-2.47012406792283,-1.06057220556069,-0.36797615794757,-0.33359972299731
-0.127658310241514,-0.210282951992105,0.657827526618807,-0.481697987773516,0.744669755770853,0.238087637983013,-0.36797615794757,-0.33359972299731
-0.126274648208406,-0.210282951992105,0.657827526618807,0.611385907558693,0.744669755770853,-1.06057220556069,-0.36797615794757,-0.33359972299731
-0.127947298829496,-0.210282951992105,0.657827526618807,0.611385907558693,-2.47012406792283,0.238087637983013,-0.36797615794757,2.94679755314291
-0.128814815159389,-0.210282951992105,0.657827526618807,-1.57478188310573,0.744669755770853,-2.3592320491044,-0.36797615794757,-0.33359972299731
-0.126418717018879,-0.210282951992105,0.657827526618807,0.611385907558693,-0.326928185460375,-2.3592320491044,1.80308317394309,-0.33359972299731
-0.1297705725805,-0.210282951992105,-0.973584739395834,1.7044698028909,0.744669755770853,-2.3592320491044,-0.36797615794757,-0.33359972299731
-0.127602783024968,1.41940992594671,0.657827526618807,1.7044698028909,0.744669755770853,NA,-0.36797615794757,-0.33359972299731
