"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.687704412339742,NA,NA,1.89736659610103,-0.559254823355873,-1.89736659610103,0.858116330321033,-0.316227766016838,-0.774596669241483,0.711512473537885,-1.44913767461894,-0.316227766016838
-0.985606990250545,0.353553390593274,-0.471404520791032,-0.948683298050514,-0.559254823355873,0.474341649025257,-0.572077553547355,-0.316227766016838,1.16189500386223,-1.6601957715884,0.621059003408118,2.84604989415154
0.268595032367531,0.353553390593274,0.942809041582063,0,-0.559254823355873,0.474341649025257,0.858116330321033,-0.316227766016838,-0.774596669241483,-0.474341649025257,-1.44913767461894,-0.316227766016838
-0.325087232221157,0.353553390593274,-0.471404520791032,0.948683298050514,1.83755156245501,0.474341649025257,-0.572077553547355,-0.316227766016838,-0.774596669241483,-0.474341649025257,0.621059003408118,-0.316227766016838
-0.160923091925359,0.353553390593274,-0.471404520791032,0,-0.559254823355873,-1.89736659610103,0.858116330321033,-0.316227766016838,-0.774596669241483,-0.474341649025257,-1.44913767461894,-0.316227766016838
-1.51687164164323,-2.47487373415292,0.942809041582063,-0.948683298050514,-0.559254823355873,0.474341649025257,-0.572077553547355,2.84604989415154,1.16189500386223,1.89736659610103,0.621059003408118,-0.316227766016838
0.591285507733243,0.353553390593274,0.942809041582063,0.948683298050514,0.239680638581088,0.474341649025257,0.858116330321033,-0.316227766016838,-0.774596669241483,0.711512473537885,0.621059003408118,-0.316227766016838
-0.494090838578634,0.353553390593274,-0.471404520791032,0,-0.559254823355873,0.474341649025257,-2.00227143741574,-0.316227766016838,1.16189500386223,-0.474341649025257,0.621059003408118,-0.316227766016838
2.10441735126558,0.353553390593274,0.942809041582063,-0.948683298050514,1.83755156245501,0.474341649025257,-0.572077553547355,-0.316227766016838,1.16189500386223,0.711512473537885,0.621059003408118,-0.316227766016838
-0.169422509087178,NA,-1.88561808316413,-0.948683298050514,-0.559254823355873,0.474341649025257,0.858116330321033,-0.316227766016838,-0.774596669241483,-0.474341649025257,0.621059003408118,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
