"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.295197628824496,NA,0.316227766016838,NA,1.89736659610103,-0.559254823355873,-1.03711607648207,-1.93782672439852,-1.89736659610103,0.774596669241483,0.711512473537885,1.89736659610103,-0.948683298050514,-0.316227766016838
-1.76830993936584,0.353553390593274,0.316227766016838,-0.471404520791032,-0.948683298050514,-0.559254823355873,0.444478318492315,-0.176166065854411,-0.316227766016838,-2.13014084041408,-1.6601957715884,-0.474341649025257,-0.948683298050514,2.84604989415154
-0.293558795181398,0.353553390593274,0.316227766016838,0.942809041582063,0,-0.559254823355873,-1.03711607648207,-0.176166065854411,-0.316227766016838,-1.16189500386223,-0.474341649025257,-0.474341649025257,-0.948683298050514,-0.316227766016838
0.531985591414406,0.353553390593274,0.316227766016838,-0.471404520791032,0.948683298050514,1.83755156245501,-1.03711607648207,-0.176166065854411,-0.316227766016838,0.774596669241483,-0.474341649025257,-0.474341649025257,0.948683298050514,-0.316227766016838
0.633837005394267,0.353553390593274,0.316227766016838,-0.471404520791032,0,-0.559254823355873,0.444478318492315,1.5854945926897,1.26491106406735,-0.193649167310371,-0.474341649025257,-0.474341649025257,-0.948683298050514,-0.316227766016838
-0.38060394286963,-2.47487373415292,0.316227766016838,0.942809041582063,-0.948683298050514,-0.559254823355873,0.444478318492315,-0.176166065854411,-0.316227766016838,0.774596669241483,1.89736659610103,1.89736659610103,0.948683298050514,-0.316227766016838
1.18514688304016,0.353553390593274,0.316227766016838,0.942809041582063,0.948683298050514,0.239680638581088,1.9260727134667,1.5854945926897,1.26491106406735,-0.193649167310371,0.711512473537885,-0.474341649025257,0.948683298050514,-0.316227766016838
0.452307708183993,0.353553390593274,0.316227766016838,-0.471404520791032,0,-0.559254823355873,0.444478318492315,-0.176166065854411,-0.316227766016838,0.774596669241483,-0.474341649025257,-0.474341649025257,0.948683298050514,-0.316227766016838
1.24368326939717,0.353553390593274,0.316227766016838,0.942809041582063,-0.948683298050514,1.83755156245501,0.444478318492315,-0.176166065854411,1.26491106406735,0.774596669241483,0.711512473537885,-0.474341649025257,0.948683298050514,-0.316227766016838
-1.30929015118862,NA,-2.84604989415154,-1.88561808316413,-0.948683298050514,-0.559254823355873,-1.03711607648207,-0.176166065854411,-0.316227766016838,-0.193649167310371,-0.474341649025257,-0.474341649025257,-0.948683298050514,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
