"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
1.40277413031161,0.548865584134698,-0.744846274370109,0.592887132188877
0.680672871937795,0.548865584134698,-0.744846274370109,1.70455050504302
1.47552292908289,0.548865584134698,-0.744846274370109,0.592887132188877
-1.31056656078496,0.548865584134698,0.4312267904248,-0.518776240665268
0.160841238057238,0.548865584134698,0.4312267904248,-0.518776240665268
-0.159084539254407,0.548865584134698,-0.744846274370109,-0.518776240665268
1.7649071268831,0.548865584134698,-0.744846274370109,0.592887132188877
0.263000072149075,-1.83869970685124,1.60729985521971,1.70455050504302
-0.438306520327365,0.548865584134698,0.4312267904248,0.592887132188877
0.269599441721405,0.548865584134698,1.60729985521971,0.592887132188877
-1.58312508460645,-1.83869970685124,1.60729985521971,-1.63043961351941
1.30179148996027,0.548865584134698,1.60729985521971,1.70455050504302
-0.934393876760669,-1.83869970685124,0.4312267904248,-1.63043961351941
0.149840378184641,0.548865584134698,0.4312267904248,-0.518776240665268
NA,NA,NA,NA
-0.455889616805575,0.548865584134698,0.4312267904248,0.592887132188877
NA,NA,NA,NA
0.413713754682142,0.548865584134698,0.4312267904248,0.592887132188877
-1.72900023043374,0.548865584134698,0.4312267904248,0.592887132188877
0.31201258885757,0.548865584134698,0.4312267904248,0.592887132188877
-1.44999792514494,-1.83869970685124,-0.744846274370109,-1.63043961351941
-1.19618492286709,0.548865584134698,0.4312267904248,0.592887132188877
-0.165125581784111,0.548865584134698,0.4312267904248,-0.518776240665268
0.372786835298727,0.548865584134698,-1.92091933916502,-1.63043961351941
-0.477292970284108,-1.83869970685124,-1.92091933916502,-1.63043961351941
-0.446288011516507,0.548865584134698,0.4312267904248,0.592887132188877
0.435019875978655,0.548865584134698,0.4312267904248,0.592887132188877
0.0546951161150218,0.548865584134698,-0.744846274370109,-0.518776240665268
0.714389429004928,0.548865584134698,-0.744846274370109,-0.518776240665268
0.74681771157839,-1.83869970685124,-0.744846274370109,-0.518776240665268
-1.70055927724513,-1.04284460985593,0.4312267904248,0.592887132188877
1.52743012801161,NA,-1.92091933916502,-0.518776240665268
