"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.651894584732277,0.56939862337373,0.443896761618475,-0.93791263789403,0.635828652127529,-0.935804346438049
-1.31105337069507,0.56939862337373,0.443896761618475,1.74792809789342,-0.529857210106274,0.0935804346438048
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.374123589399781,NA,NA,-0.93791263789403,0.635828652127529,-0.935804346438049
2.89189075525871,-2.41994414933835,-2.66338056971085,-0.93791263789403,0.635828652127529,-0.935804346438049
1.09110355680655,0.56939862337373,0.443896761618475,-0.93791263789403,0.635828652127529,-0.935804346438049
-0.487151998932534,0.56939862337373,0.443896761618475,-0.93791263789403,0.635828652127529,0.0935804346438048
1.83025464637382,0.56939862337373,0.443896761618475,NA,0.635828652127529,1.12296521572566
0.111500437289286,-0.925272762982311,-1.10974190404619,-0.0426323926315467,0.635828652127529,-0.935804346438049
-1.02411441834588,0.56939862337373,0.443896761618475,0.852647852630936,0.635828652127529,1.12296521572566
-0.775529133458466,-0.925272762982311,0.443896761618475,-0.0426323926315467,-0.529857210106274,0.0935804346438048
0.104435777146661,0.56939862337373,0.443896761618475,-0.93791263789403,-0.529857210106274,-0.935804346438049
0.152080665319177,-2.41994414933835,0.443896761618475,1.74792809789342,0.635828652127529,-0.935804346438049
1.11055241551948,-0.925272762982311,0.443896761618475,0.852647852630936,-0.529857210106274,-0.935804346438049
NA,NA,NA,NA,NA,NA
-0.908345151874234,0.56939862337373,0.443896761618475,-0.0426323926315467,-0.529857210106274,0.0935804346438048
-0.46020014720129,0.56939862337373,-1.10974190404619,-0.93791263789403,0.635828652127529,1.12296521572566
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.488842719324342,0.56939862337373,0.443896761618475,-0.0426323926315467,1.80151451436133,2.15234999680751
NA,NA,NA,NA,NA,NA
0.122246278118783,0.56939862337373,-2.66338056971085,-0.93791263789403,0.635828652127529,0.0935804346438048
-0.137501618301852,0.56939862337373,0.443896761618475,-0.93791263789403,-1.69554307234008,1.12296521572566
-0.470570266266025,0.56939862337373,0.443896761618475,0.852647852630936,-1.69554307234008,-0.935804346438049
-0.630039425029056,0.56939862337373,0.443896761618475,-0.0426323926315467,-1.69554307234008,-0.935804346438049
-0.830074430918532,0.56939862337373,0.443896761618475,1.74792809789342,-1.69554307234008,1.12296521572566
-0.16841284681768,-0.925272762982311,0.443896761618475,0.852647852630936,0.635828652127529,1.12296521572566
