"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q19_num"
-0.222608369520591,0.8057667791907,1.14180308534978,1.20185042515466,-0.467819643511491,1.23581540265652,0.0932054649001803,-0.340168025708305,-0.200979456002407,-0.499847024625454,-0.41615690493855,-0.670027929425449,-0.8057667791907,0.840668815706433,2.71510494673684
-1.18961789550114,0.8057667791907,1.14180308534978,-1.20185042515466,-0.467819643511491,1.23581540265652,1.3980819735027,1.77643302314337,1.96959866882359,2.04482873710413,0.878553465981382,0.773109149337056,0.929730899066191,0.840668815706433,-0.354144123487414
-1.11424314030883,0.8057667791907,-1.31746509848052,-1.20185042515466,-0.467819643511491,1.23581540265652,0.0932054649001803,0.718132498717532,0.884309606410593,0.772490856239339,0.878553465981382,0.773109149337056,0.929730899066191,0.840668815706433,-0.354144123487414
-0.197678919710851,0.8057667791907,-0.0878310065653682,-1.20185042515466,-0.467819643511491,-2.34378783262444,0.0932054649001803,0.718132498717532,-0.200979456002407,0.772490856239339,0.878553465981382,0.773109149337056,0.929730899066191,-0.728579640278909,-0.354144123487414
-0.773260615703032,0.8057667791907,-0.0878310065653682,0,2.05840643145056,0.0426143242295351,1.3980819735027,1.77643302314337,1.96959866882359,0.772490856239339,-1.71086727585848,0.773109149337056,0.929730899066191,0.840668815706433,2.71510494673684
0.031359968836787,0.8057667791907,-0.0878310065653682,NA,NA,0.0426143242295351,1.3980819735027,0.718132498717532,-0.200979456002407,-0.499847024625454,0.878553465981382,0.773109149337056,0.929730899066191,0.840668815706433,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.520441434043477,0.8057667791907,1.14180308534978,0,2.05840643145056,0.0426143242295351,0.0932054649001803,0.718132498717532,0.884309606410593,0.772490856239339,-0.41615690493855,-0.670027929425449,-2.54126445744759,-2.29782809626425,-0.354144123487414
1.2656608944992,-0.929730899066191,1.14180308534978,0,-0.467819643511491,0.0426143242295351,0.0932054649001803,0.718132498717532,0.884309606410593,0.772490856239339,-0.41615690493855,0.773109149337056,-0.8057667791907,-0.728579640278909,-0.354144123487414
0.463719069466622,0.8057667791907,-0.0878310065653682,0,-0.467819643511491,0.0426143242295351,-1.21167104370234,-0.340168025708305,-0.200979456002407,0.772490856239339,-0.41615690493855,-0.670027929425449,-0.8057667791907,-2.29782809626425,-0.354144123487414
