"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q10b_num","Spearman",-0.444615822720767,0.305043865426546,"OK"
"TX_RESP_Q10c_num","Spearman",-0.341255881355247,0.293910470788843,"OK"
"TX_RESP_Q21d_num","Spearman",0.361157559257308,0.0171979790122527,"OK"
"TX_RESP_Q22a_num","Spearman",-0.395993560126917,0.314196591449425,"OK"
"TX_RESP_Q22g_num","Spearman",-0.459338997594914,0.373450758991368,"OK"
"TX_RESP_Q23d_num","Spearman",-0.301734974466004,0.0375826480651607,"OK"
"TX_RESP_Q23f_num","Spearman",-0.32556017365506,-0.0591927588463745,"OK"
"TX_RESP_Q23g_num","Spearman",-0.337045822935619,0.100174609912754,"OK"
"TX_RESP_Q19_num","Spearman",-0.35191016661492,-0.150495344565223,"OK"
"TX_RESP_Q20_num","Spearman",-0.348911350395459,-0.149533435883768,"OK"
