"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21d_num","TX_RESP_Q22h_num"
0.120116550714507,-0.972317188600958,0.684046336133901,-0.0327009660718032
1.21451413062769,0.558565193451614,-0.808418397249156,1.22628622769263
-0.365985908663708,0.558565193451614,-0.808418397249156,1.22628622769263
NA,NA,NA,NA
-0.125259363015041,-2.50319957065353,-0.808418397249156,-1.29168815983623
1.25993038130211,0.558565193451614,-0.808418397249156,-0.0327009660718032
-0.0800039372269667,0.558565193451614,-0.808418397249156,-0.0327009660718032
-0.327357694645629,0.558565193451614,-0.808418397249156,1.22628622769263
1.23966726465751,0.558565193451614,-0.808418397249156,1.22628622769263
NA,NA,NA,NA
0.826482909553155,0.558565193451614,0.684046336133901,-0.0327009660718032
NA,NA,NA,NA
1.48905871832811,0.558565193451614,-0.0621860305576274,1.22628622769263
-0.5384437181194,-0.972317188600958,-0.808418397249156,-0.0327009660718032
-0.408694240387988,0.558565193451614,-0.808418397249156,-0.0327009660718032
0.342779655906316,0.558565193451614,-0.808418397249156,1.22628622769263
0.948716627467911,NA,NA,NA
NA,-2.50319957065353,-0.808418397249156,-1.29168815983623
NA,NA,NA,NA
1.63164474370652,0.558565193451614,-0.808418397249156,1.22628622769263
1.19187642130562,0.558565193451614,-0.808418397249156,-0.0327009660718032
-0.00780767586163647,0.558565193451614,-0.808418397249156,1.22628622769263
0.552107358090682,0.558565193451614,NA,-0.0327009660718032
1.91566651220951,0.558565193451614,-0.808418397249156,-0.0327009660718032
-0.484251044648107,0.558565193451614,-0.808418397249156,-0.0327009660718032
-0.102751964272725,0.558565193451614,-0.808418397249156,1.22628622769263
1.99973094875718,0.558565193451614,-0.808418397249156,-0.0327009660718032
1.10492213501772,-0.972317188600958,-0.0621860305576274,1.22628622769263
0.623484290373233,0.558565193451614,-0.808418397249156,-0.0327009660718032
-0.711253649652574,0.558565193451614,-0.808418397249156,-0.0327009660718032
0.168410932627376,-0.972317188600958,-0.0621860305576274,-1.29168815983623
0.0312384140494344,0.558565193451614,1.43027870282543,1.22628622769263
0.128682880515426,0.558565193451614,0.684046336133901,1.22628622769263
-1.41463622172872,NA,-0.808418397249156,-0.0327009660718032
-1.16866167736646,0.558565193451614,-0.808418397249156,-1.29168815983623
0.989290994818158,0.558565193451614,-0.808418397249156,1.22628622769263
NA,NA,NA,NA
0.684007201898429,0.558565193451614,-0.808418397249156,1.22628622769263
NA,NA,NA,NA
0.017802059719367,NA,NA,-0.0327009660718032
-1.4007890268069,0.558565193451614,-0.808418397249156,-0.0327009660718032
