"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num"
1.10627970602396,0.845926354861617
-1.34492619822417,0.845926354861617
1.28461595304945,0.845926354861617
-0.457351159081755,-1.92255989741277
-0.130533047694429,-0.999731146654638
-0.646525367618376,-0.999731146654638
-0.509121053700977,-0.0769023958965108
-0.223936777166767,0.845926354861617
0.346227211278988,0.845926354861617
NA,NA
NA,NA
-0.789112976182488,-0.0769023958965108
NA,NA
2.0405328694056,0.845926354861617
-0.676149160089037,-0.999731146654638
