"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q22b_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num"
0.299775968319758,0.609284304889852,-0.803863583254258,-0.350331633947128,0.171613338307
0.443564292703253,NA,0.178636351834279,0.905023387696747,1.71613338307
0.652792486677208,0.609284304889852,0.178636351834279,0.905023387696747,0.171613338307
0.742440086794808,0.609284304889852,0.178636351834279,0.905023387696747,0.171613338307
-1.32880135975413,0.609284304889852,NA,NA,-1.372906706456
0.31063257169223,0.609284304889852,1.16113628692282,0.905023387696747,0.171613338307
-2.33423034879116,NA,1.16113628692282,0.905023387696747,0.171613338307
-0.961771263414975,0.609284304889852,1.16113628692282,0.905023387696747,1.71613338307
-0.498080930326414,0.609284304889852,1.16113628692282,-1.605686655591,1.71613338307
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.292492317473879,0.609284304889852,-0.803863583254258,-0.350331633947128,-1.372906706456
NA,NA,NA,NA,NA
-1.46514495615703,0.609284304889852,1.16113628692282,0.905023387696747,0.171613338307
0.45060539255125,0.609284304889852,-0.803863583254258,-1.605686655591,0.171613338307
-0.70300840748401,0.609284304889852,0.178636351834279,0.905023387696747,0.171613338307
1.96185468972884,-2.23404245126279,-0.803863583254258,-1.605686655591,0.171613338307
0.948403911532752,-2.23404245126279,-0.803863583254258,-0.350331633947128,0.171613338307
-0.454363355983096,0.609284304889852,-1.78636351834279,-0.350331633947128,0.171613338307
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.53927355433663,0.609284304889852,0.178636351834279,-1.605686655591,-1.372906706456
0.740355719836713,0.609284304889852,0.178636351834279,0.905023387696747,1.71613338307
0.986695133403486,-0.81237907318647,0.178636351834279,-0.350331633947128,-1.372906706456
-0.279825622639945,-2.23404245126279,-0.803863583254258,0.905023387696747,0.171613338307
0.0535646392258545,-0.81237907318647,-0.803863583254258,-0.350331633947128,-1.372906706456
0.023363828228466,0.609284304889852,1.16113628692282,-0.350331633947128,0.171613338307
-0.347230816248829,0.609284304889852,-1.78636351834279,-1.605686655591,-1.372906706456
NA,NA,NA,NA,NA
1.10817118488538,-0.81237907318647,0.178636351834279,0.905023387696747,0.171613338307
-1.80377526794256,-0.81237907318647,-1.78636351834279,-1.605686655591,0.171613338307
-0.957097918008407,0.609284304889852,1.16113628692282,0.905023387696747,1.71613338307
0.802576498310652,0.609284304889852,0.178636351834279,0.905023387696747,0.171613338307
-0.0843625875875573,-0.81237907318647,0.178636351834279,-0.350331633947128,0.171613338307
1.61942824913283,0.609284304889852,0.178636351834279,-1.605686655591,0.171613338307
-0.0671778033885163,NA,1.16113628692282,0.905023387696747,1.71613338307
-0.225131110336884,-0.81237907318647,0.178636351834279,0.905023387696747,0.171613338307
-1.66463182574944,NA,1.16113628692282,0.905023387696747,1.71613338307
0.523920836792502,-2.23404245126279,-1.78636351834279,-1.605686655591,-1.372906706456
1.55814292881946,-2.23404245126279,-1.78636351834279,-1.605686655591,-1.372906706456
-0.870705622109119,0.609284304889852,NA,NA,NA
-0.760382454474523,0.609284304889852,0.178636351834279,NA,0.171613338307
1.21105995772018,-0.81237907318647,-0.803863583254258,-0.350331633947128,-1.372906706456
-0.163482226451007,0.609284304889852,1.16113628692282,-0.350331633947128,0.171613338307
-0.88375269541886,0.609284304889852,1.16113628692282,-0.350331633947128,0.171613338307
1.34449885003227,-0.81237907318647,0.178636351834279,-0.350331633947128,-1.372906706456
0.94965765514635,0.609284304889852,0.178636351834279,0.905023387696747,0.171613338307
-1.24544831065651,0.609284304889852,1.16113628692282,0.905023387696747,0.171613338307
-1.07231048846622,0.609284304889852,-0.803863583254258,0.905023387696747,0.171613338307
0.227082839891954,0.609284304889852,-1.78636351834279,-0.350331633947128,-1.372906706456
0.00633171677568835,0.609284304889852,0.178636351834279,0.905023387696747,0.171613338307
-0.0409853036754573,0.609284304889852,1.16113628692282,0.905023387696747,-1.372906706456
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
