"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23d_num"
0.694408042488307,-1.20485271920802,-0.803863583254258,0.163329621338666,0.171613338307
0.197058061379984,0.0273830163456367,0.178636351834279,0.163329621338666,1.71613338307
0.425775257225356,0.0273830163456367,0.178636351834279,0.163329621338666,0.171613338307
1.0442143537356,0.0273830163456367,0.178636351834279,0.163329621338666,0.171613338307
-0.0227756612687761,0.0273830163456367,NA,-1.93662265301561,-1.372906706456
-1.09941581366587,0.0273830163456367,1.16113628692282,1.2133057585158,0.171613338307
-0.0904524999144949,-1.20485271920802,1.16113628692282,0.163329621338666,0.171613338307
-0.814331121856402,-1.20485271920802,1.16113628692282,1.2133057585158,1.71613338307
-0.916899706994292,-1.20485271920802,1.16113628692282,0.163329621338666,1.71613338307
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.92952557553137,-1.20485271920802,-0.803863583254258,-0.886646515838473,-1.372906706456
NA,NA,NA,NA,NA
1.0853179806856,1.25961875189929,1.16113628692282,1.2133057585158,0.171613338307
0.386654828426851,1.25961875189929,-0.803863583254258,-0.886646515838473,0.171613338307
-0.151794023149548,1.25961875189929,0.178636351834279,0.163329621338666,0.171613338307
1.43732940969425,-1.20485271920802,-0.803863583254258,-0.886646515838473,0.171613338307
1.31432593772298,0.0273830163456367,-0.803863583254258,-0.886646515838473,0.171613338307
-1.27364899545256,-1.20485271920802,-1.78636351834279,1.2133057585158,0.171613338307
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.32378263069452,0.0273830163456367,0.178636351834279,0.163329621338666,-1.372906706456
-0.318674766828058,0.0273830163456367,0.178636351834279,0.163329621338666,1.71613338307
0.606570451748771,-1.20485271920802,0.178636351834279,-0.886646515838473,-1.372906706456
-0.474210579147682,-1.20485271920802,-0.803863583254258,-0.886646515838473,0.171613338307
0.346886392668849,-1.20485271920802,-0.803863583254258,0.163329621338666,-1.372906706456
-1.18856366653589,0.0273830163456367,1.16113628692282,1.2133057585158,0.171613338307
0.512970765373505,0.0273830163456367,-1.78636351834279,0.163329621338666,-1.372906706456
NA,NA,NA,NA,NA
0.0749506341600669,1.25961875189929,0.178636351834279,-0.886646515838473,0.171613338307
-0.0992671102946526,1.25961875189929,-1.78636351834279,-0.886646515838473,0.171613338307
-0.879703147728982,0.0273830163456367,1.16113628692282,1.2133057585158,1.71613338307
0.896512828130664,1.25961875189929,0.178636351834279,1.2133057585158,0.171613338307
-0.0524631370367769,-1.20485271920802,0.178636351834279,1.2133057585158,0.171613338307
1.44608231321514,1.25961875189929,0.178636351834279,0.163329621338666,0.171613338307
-1.45707896244842,-1.20485271920802,1.16113628692282,1.2133057585158,1.71613338307
-0.279897335585563,-1.20485271920802,0.178636351834279,1.2133057585158,0.171613338307
-1.75755093699052,NA,1.16113628692282,1.2133057585158,1.71613338307
0.0492533158704005,0.0273830163456367,-1.78636351834279,-1.93662265301561,-1.372906706456
0.162732442408447,-1.20485271920802,-1.78636351834279,-1.93662265301561,-1.372906706456
-1.37912769815722,0.0273830163456367,NA,NA,NA
-0.517083766014119,1.25961875189929,0.178636351834279,0.163329621338666,0.171613338307
0.887675666929947,1.25961875189929,-0.803863583254258,-0.886646515838473,-1.372906706456
1.43310902999699,1.25961875189929,1.16113628692282,-0.886646515838473,0.171613338307
-1.10044478509961,1.25961875189929,1.16113628692282,0.163329621338666,0.171613338307
0.963636619581044,1.25961875189929,0.178636351834279,0.163329621338666,-1.372906706456
2.30472359833491,0.0273830163456367,0.178636351834279,1.2133057585158,0.171613338307
-0.781156741385247,0.0273830163456367,1.16113628692282,0.163329621338666,0.171613338307
0.236946385963668,1.25961875189929,-0.803863583254258,-1.93662265301561,0.171613338307
0.762488396428822,1.25961875189929,-1.78636351834279,-0.886646515838473,-1.372906706456
-0.290938467895735,-1.20485271920802,0.178636351834279,-0.886646515838473,0.171613338307
-1.71840084388286,0.0273830163456367,1.16113628692282,1.2133057585158,-1.372906706456
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
