"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num"
-1.01659767616863,NA,-1.63087157427036,-1.76271632938053,-0.766095445587199,0.305415284305144,0.391295957734396,-0.865217978625984
0.683461179647062,0.303558801784756,-0.555493374642305,-0.682341804921495,-0.766095445587199,0.305415284305144,-0.675874836086684,0.234635384034165
-1.01661118780769,0.303558801784756,0.519884824985747,0.398032719537538,0.353004764143121,1.56101145311518,1.45846675155548,1.33448874669431
-1.00229473874752,1.30662266855178,1.5952630246138,1.47840724399657,1.47210497387344,0.305415284305144,0.391295957734396,0.234635384034165
-0.298996436031923,1.30662266855178,1.5952630246138,1.47840724399657,1.47210497387344,0.305415284305144,1.45846675155548,1.33448874669431
-0.475362651436308,1.30662266855178,1.5952630246138,1.47840724399657,0.353004764143121,1.56101145311518,1.45846675155548,1.33448874669431
-0.424637136917935,-1.70256893174928,-0.555493374642305,-0.682341804921495,0.353004764143121,0.305415284305144,1.45846675155548,1.33448874669431
-0.265858501587402,1.30662266855178,1.5952630246138,1.47840724399657,1.47210497387344,1.56101145311518,1.45846675155548,1.33448874669431
-1.66528528105524,1.30662266855178,1.5952630246138,1.47840724399657,1.47210497387344,1.56101145311518,1.45846675155548,1.33448874669431
NA,NA,NA,NA,NA,NA,NA,NA
0.469010735938522,1.30662266855178,1.5952630246138,1.47840724399657,1.47210497387344,1.56101145311518,1.45846675155548,1.33448874669431
-0.115191984464692,0.303558801784756,0.519884824985747,0.398032719537538,1.47210497387344,0.305415284305144,0.391295957734396,0.234635384034165
-1.22185847036054,-1.70256893174928,-1.63087157427036,-1.76271632938053,-1.88519565531752,NA,NA,NA
-0.606190034188374,0.303558801784756,-1.63087157427036,1.47840724399657,1.47210497387344,0.305415284305144,1.45846675155548,1.33448874669431
NA,NA,NA,NA,NA,NA,NA,NA
1.77988657917994,0.303558801784756,0.519884824985747,0.398032719537538,0.353004764143121,0.305415284305144,0.391295957734396,0.234635384034165
-1.60473193304109,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.165409647117635,1.30662266855178,-0.555493374642305,0.398032719537538,0.353004764143121,0.305415284305144,0.391295957734396,0.234635384034165
-1.25076170641097,1.30662266855178,1.5952630246138,1.47840724399657,0.353004764143121,0.305415284305144,0.391295957734396,0.234635384034165
-1.49425346425571,1.30662266855178,1.5952630246138,1.47840724399657,NA,NA,1.45846675155548,1.33448874669431
-1.00269349858554,1.30662266855178,1.5952630246138,1.47840724399657,1.47210497387344,1.56101145311518,-0.675874836086684,-1.96507134128613
