"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num"
-0.198386045594035,-1.06066017177982,0,0.572077553547355,0.737864787372622,0.869894486653667,-0.737864787372622,0.316227766016838,-0.942809041582063,-1.33333333333333,0
1.25882903123523,1.06066017177982,1.5,0.572077553547355,-0.316227766016838,0.869894486653667,-0.737864787372622,0.316227766016838,-0.942809041582063,0.666666666666667,0
-0.216618835207905,1.06066017177982,1.5,0.572077553547355,0.737864787372622,-1.13755432870095,0.316227766016838,0.316227766016838,-0.942809041582063,0.666666666666667,0
-1.90402274655775,-1.06066017177982,-1.5,-0.858116330321033,0.737864787372622,0.869894486653667,1.3703203194063,0.316227766016838,-0.942809041582063,-1.33333333333333,0
0.731635146127937,0,0,0.572077553547355,0.737864787372622,0.200744881535462,-0.737864787372622,0.316227766016838,1.88561808316413,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.853051372189189,-1.06066017177982,0,-0.858116330321033,0.737864787372622,-1.13755432870095,0.316227766016838,0.316227766016838,NA,-1.33333333333333,-2.12132034355964
-0.151375670527561,0,-1.5,-0.858116330321033,-1.3703203194063,-1.13755432870095,1.3703203194063,0.316227766016838,0.471404520791032,0.666666666666667,0
0.223247956712439,-1.06066017177982,0,-0.858116330321033,0.737864787372622,0.869894486653667,-1.79195734076208,0.316227766016838,0.471404520791032,0.666666666666667,2.12132034355964
1.49088969338118,1.06066017177982,0,2.00227143741574,-1.3703203194063,0.869894486653667,0.316227766016838,-2.84604989415154,0.471404520791032,0.666666666666667,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.381147157380336,1.06066017177982,0,-0.858116330321033,-1.3703203194063,-1.13755432870095,0.316227766016838,0.316227766016838,0.471404520791032,0.666666666666667,0
