"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num"
-0.767377094808174,NA,0.167951526521589,-1.5918735686979,-0.585047550888972,-0.61387391827417,-1.31195603853356,-1.6927212817687
-0.0748954060016472,-0.895405360479617,1.20365260673806,1.42860448472889,1.42860448472889,0.900348413468783,0.999585553168426,1.2662088328191
-0.0665025509711616,NA,0.167951526521589,0.421778466919957,0.421778466919957,-0.61387391827417,0.999585553168426,-0.706411243572764
0.234456306819051,NA,-0.867749553694878,-1.5918735686979,-1.5918735686979,0.900348413468783,0.999585553168426,0.279898794623171
-0.663161243560092,-0.895405360479617,-0.867749553694878,0.421778466919957,0.421778466919957,-0.61387391827417,-0.156185242682567,-0.706411243572764
-0.796582753026383,-0.895405360479617,0.167951526521589,-0.585047550888972,-0.585047550888972,-0.61387391827417,-0.156185242682567,0.279898794623171
0.900410769492703,-0.895405360479617,-0.867749553694878,0.421778466919957,-0.585047550888972,0.900348413468783,-1.31195603853356,-0.706411243572764
-1.67511279548699,1.06870962379825,1.20365260673806,0.421778466919957,0.421778466919957,0.900348413468783,0.999585553168426,0.279898794623171
-2.49896962152056,NA,1.20365260673806,1.42860448472889,-1.5918735686979,0.900348413468783,0.999585553168426,-1.6927212817687
0.620804788661539,0.0866521316593177,0.167951526521589,-0.585047550888972,0.421778466919957,0.900348413468783,0.999585553168426,-1.6927212817687
0.582860347366133,-0.895405360479617,-0.867749553694878,-0.585047550888972,-1.5918735686979,-0.61387391827417,-1.31195603853356,-1.6927212817687
1.32030144892244,1.06870962379825,-1.90345063391134,-0.585047550888972,-0.585047550888972,0.900348413468783,-1.31195603853356,0.279898794623171
0.0390576163539749,0.0866521316593177,1.20365260673806,-0.585047550888972,-0.585047550888972,0.900348413468783,-0.156185242682567,1.2662088328191
0.241319469457646,-0.895405360479617,0.167951526521589,0.421778466919957,0.421778466919957,-0.61387391827417,-1.31195603853356,0.279898794623171
1.06147322013357,-0.895405360479617,-1.90345063391134,-1.5918735686979,-0.585047550888972,-0.61387391827417,-2.46772683438455,-1.6927212817687
0.226567043755469,-0.895405360479617,-0.867749553694878,-0.585047550888972,0.421778466919957,0.900348413468783,0.999585553168426,-0.706411243572764
1.83347390327971,0.0866521316593177,-0.867749553694878,0.421778466919957,0.421778466919957,-0.61387391827417,-0.156185242682567,-0.706411243572764
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.185434346117,0.0866521316593177,-0.867749553694878,-0.585047550888972,0.421778466919957,-0.61387391827417,-1.31195603853356,1.2662088328191
0.937151019811693,0.0866521316593177,0.167951526521589,-0.585047550888972,-0.585047550888972,-2.12809625001712,-1.31195603853356,-0.706411243572764
0.130917740137569,-0.895405360479617,0.167951526521589,-0.585047550888972,-0.585047550888972,-2.12809625001712,-1.31195603853356,-1.6927212817687
-0.203735150549359,-0.895405360479617,1.20365260673806,1.42860448472889,1.42860448472889,0.900348413468783,0.999585553168426,0.279898794623171
-0.634679578275361,-0.895405360479617,-0.867749553694878,-0.585047550888972,-1.5918735686979,-0.61387391827417,-2.46772683438455,-1.6927212817687
0.472684821129674,1.06870962379825,-0.867749553694878,0.421778466919957,-0.585047550888972,-0.61387391827417,0.999585553168426,-0.706411243572764
1.22209341168861,1.06870962379825,-1.90345063391134,-1.5918735686979,-0.585047550888972,-0.61387391827417,-1.31195603853356,-0.706411243572764
1.45371127467359,-0.895405360479617,-0.867749553694878,-0.585047550888972,-0.585047550888972,-0.61387391827417,-0.156185242682567,-0.706411243572764
-3.03352123457253,-0.895405360479617,1.20365260673806,1.42860448472889,1.42860448472889,-0.61387391827417,0.999585553168426,-0.706411243572764
-0.769518367427549,-0.895405360479617,1.20365260673806,0.421778466919957,1.42860448472889,0.900348413468783,0.999585553168426,0.279898794623171
