"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21d_num",316,181,57.28
"TX_RESP_Q21c_num",316,180,56.96
"TX_RESP_Q21b_num",316,179,56.65
"TX_RESP_Q21e_num",316,177,56.01
"TX_RESP_Q21a_num",316,176,55.7
"TX_RESP_Q23d_num",316,176,55.7
"TX_RESP_Q23f_num",316,176,55.7
"TX_RESP_Q23g_num",316,176,55.7
"TX_RESP_Q22e_num",316,174,55.06
"TX_RESP_Q23c_num",316,174,55.06
"TX_RESP_Q22f_num",316,173,54.75
"TX_RESP_Q23e_num",316,173,54.75
"TX_RESP_Q19_num",316,173,54.75
"TX_RESP_Q20_num",316,172,54.43
"TX_RESP_Q22c_num",316,171,54.11
"TX_RESP_Q23a_num",316,171,54.11
"TX_RESP_Q23b_num",316,171,54.11
"TX_RESP_Q23h_num",316,171,54.11
"TX_RESP_Q23i_num",316,171,54.11
"TX_RESP_Q22b_num",316,170,53.8
"TX_RESP_Q22h_num",316,170,53.8
"TX_RESP_Q22a_num",316,169,53.48
"TX_RESP_Q22d_num",316,169,53.48
"TX_RESP_Q22g_num",316,169,53.48
"TX_RESP_Q10c_num",316,168,53.16
"TX_RESP_Q10d_num",316,168,53.16
"TX_RESP_Q10e_num",316,168,53.16
"TX_RESP_Q10b_num",316,167,52.85
"TX_RESP_Q10f_num",316,167,52.85
"TX_RESP_Q10a_num",316,166,52.53
"TX_RESP_Q01",316,0,0
"TX_RESP_Q02",316,0,0
"TX_RESP_Q03",316,0,0
"TX_RESP_Q04",316,0,0
"TX_RESP_Q05a",316,0,0
"TX_RESP_Q05b",316,0,0
"TX_RESP_Q05c",316,0,0
"TX_RESP_Q06",316,0,0
"TX_RESP_Q07a",316,0,0
"TX_RESP_Q07b",316,0,0
"TX_RESP_Q07c",316,0,0
"TX_RESP_Q07d",316,0,0
"TX_RESP_Q07e",316,0,0
"TX_RESP_Q08",316,0,0
"TX_RESP_Q09",316,0,0
"TX_RESP_Q10a",316,0,0
"TX_RESP_Q10b",316,0,0
"TX_RESP_Q10c",316,0,0
"TX_RESP_Q10d",316,0,0
"TX_RESP_Q10e",316,0,0
"TX_RESP_Q10f",316,0,0
"TX_RESP_Q11a",316,0,0
"TX_RESP_Q11b",316,0,0
"TX_RESP_Q11c",316,0,0
"TX_RESP_Q12a",316,0,0
"TX_RESP_Q12b",316,0,0
"TX_RESP_Q12c",316,0,0
"TX_RESP_Q12d",316,0,0
"TX_RESP_Q12e",316,0,0
"TX_RESP_Q12f",316,0,0
"TX_RESP_Q12g",316,0,0
"TX_RESP_Q13a",316,0,0
"TX_RESP_Q13b",316,0,0
"TX_RESP_Q13c",316,0,0
"TX_RESP_Q13d",316,0,0
"TX_RESP_Q13e",316,0,0
"TX_RESP_Q13f",316,0,0
"TX_RESP_Q13g",316,0,0
"TX_RESP_Q13h",316,0,0
"TX_RESP_Q13i",316,0,0
"TX_RESP_Q14",316,0,0
"TX_RESP_Q15a",316,0,0
"TX_RESP_Q15b",316,0,0
"TX_RESP_Q16",316,0,0
"TX_RESP_Q17",316,0,0
"TX_RESP_Q18",316,0,0
"TX_RESP_Q19",316,0,0
"TX_RESP_Q20",316,0,0
"TX_RESP_Q21a",316,0,0
"TX_RESP_Q21b",316,0,0
"TX_RESP_Q21c",316,0,0
"TX_RESP_Q21d",316,0,0
"TX_RESP_Q21e",316,0,0
"TX_RESP_Q22a",316,0,0
"TX_RESP_Q22b",316,0,0
"TX_RESP_Q22c",316,0,0
"TX_RESP_Q22d",316,0,0
"TX_RESP_Q22e",316,0,0
"TX_RESP_Q22f",316,0,0
"TX_RESP_Q22g",316,0,0
"TX_RESP_Q22h",316,0,0
"TX_RESP_Q23a",316,0,0
"TX_RESP_Q23b",316,0,0
"TX_RESP_Q23c",316,0,0
"TX_RESP_Q23d",316,0,0
"TX_RESP_Q23e",316,0,0
"TX_RESP_Q23f",316,0,0
"TX_RESP_Q23g",316,0,0
"TX_RESP_Q23h",316,0,0
"TX_RESP_Q23i",316,0,0
"TX_RESP_Q24",316,0,0
"TX_RESP_Q25",316,0,0
