"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA
-0.416794791876112,1.38671017746286,2.62461177253356,1.70547760060162,0.684653196881458,0.988632195015556,0.677688079873948,2.5617376914899
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.407758222088209,0.330169089872109,1.00946606635906,0.465130254709532,0.684653196881458,0.988632195015556,0.677688079873948,-0.3659625273557
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.06142993375914,-0.72637199771864,-0.605679639815436,-0.775217091182553,0.684653196881458,-2.40096390218064,-2.27949626866692,-0.3659625273557
NA,NA,NA,NA,NA,NA,NA,NA
-0.582857250780313,0.330169089872109,1.00946606635906,1.70547760060162,0.684653196881458,-0.141233170716508,0.677688079873948,2.5617376914899
0.200419805180338,-0.72637199771864,-0.605679639815436,0.465130254709532,-0.684653196881458,0.988632195015556,0.677688079873948,-0.3659625273557
-0.0955071632503855,-1.78291308530939,-0.605679639815436,-0.775217091182553,-0.684653196881458,-0.141233170716508,-1.29376815248663,-0.3659625273557
-0.224994311897975,0.330169089872109,-0.605679639815436,-0.775217091182553,-0.684653196881458,0.988632195015556,0.677688079873948,-0.3659625273557
-0.401318093176515,-1.78291308530939,-0.605679639815436,-0.775217091182553,-2.05395959064437,-0.141233170716508,-1.29376815248663,-0.3659625273557
0.00328743852533022,0.330169089872109,-0.605679639815436,-0.775217091182553,0.684653196881458,0.988632195015556,0.677688079873948,-0.3659625273557
NA,NA,NA,NA,NA,NA,NA,NA
-0.646793820287259,1.38671017746286,-0.605679639815436,-0.775217091182553,0.684653196881458,-0.141233170716508,0.677688079873948,-0.3659625273557
-0.196451991443061,0.330169089872109,-0.605679639815436,0.465130254709532,0.684653196881458,-0.141233170716508,0.677688079873948,-0.3659625273557
1.24908614918206,-0.72637199771864,-0.605679639815436,0.465130254709532,-0.684653196881458,-0.141233170716508,-0.30804003630634,-0.3659625273557
0.547629497015452,0.330169089872109,-0.605679639815436,-0.775217091182553,0.684653196881458,-1.27109853644857,-1.29376815248663,-0.3659625273557
-2.68838178448979,1.38671017746286,1.00946606635906,1.70547760060162,0.684653196881458,0.988632195015556,0.677688079873948,-0.3659625273557
NA,NA,NA,NA,NA,NA,NA,NA
1.22594591481348,0.330169089872109,1.00946606635906,-0.775217091182553,0.684653196881458,-0.141233170716508,-0.30804003630634,-0.3659625273557
1.37305869081381,-0.72637199771864,-0.605679639815436,-0.775217091182553,-2.05395959064437,-1.27109853644857,0.677688079873948,-0.3659625273557
