"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.146133020143449,0.344728919832691,1.38671017746286,1.65468930278216,2.62461177253356,1.91292294501069,0.684653196881458,0.988632195015556,0.853912563829966
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.16712382962012,0.344728919832691,0.330169089872109,0.393973643519563,1.00946606635906,-0.869510429550315,0.684653196881458,0.988632195015556,0.853912563829966
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.146018673029304,0.344728919832691,-0.72637199771864,-0.866742015743038,-0.605679639815436,-0.869510429550315,0.684653196881458,-2.40096390218064,0.853912563829966
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.116051813268806,0.344728919832691,0.330169089872109,0.393973643519563,1.00946606635906,1.91292294501069,0.684653196881458,-0.141233170716508,0.853912563829966
1.03973845928805,0.344728919832691,-0.72637199771864,-0.866742015743038,-0.605679639815436,0.521706257730189,-0.684653196881458,0.988632195015556,0.853912563829966
0.90924987926368,0.344728919832691,-1.78291308530939,-0.866742015743038,-0.605679639815436,0.521706257730189,-0.684653196881458,-0.141233170716508,-1.0978875820671
-0.342099423623484,-1.493825319275,0.330169089872109,0.393973643519563,-0.605679639815436,0.521706257730189,-0.684653196881458,0.988632195015556,0.853912563829966
-0.639353654147421,0.344728919832691,-1.78291308530939,-0.866742015743038,-0.605679639815436,-0.869510429550315,-2.05395959064437,-0.141233170716508,-1.0978875820671
-0.130171919289801,0.344728919832691,0.330169089872109,0.393973643519563,-0.605679639815436,-0.869510429550315,0.684653196881458,0.988632195015556,0.853912563829966
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0096992773729812,0.344728919832691,1.38671017746286,-0.866742015743038,-0.605679639815436,0.521706257730189,0.684653196881458,-0.141233170716508,-1.0978875820671
-0.449564638695139,-3.33237955838268,0.330169089872109,-0.866742015743038,-0.605679639815436,-0.869510429550315,0.684653196881458,-0.141233170716508,-1.0978875820671
1.24185057164076,0.344728919832691,-0.72637199771864,0.393973643519563,-0.605679639815436,-0.869510429550315,-0.684653196881458,-0.141233170716508,-1.0978875820671
0.701540911596356,0.344728919832691,0.330169089872109,-0.866742015743038,-0.605679639815436,-0.869510429550315,0.684653196881458,-1.27109853644857,-1.0978875820671
-2.64474679322634,0.344728919832691,1.38671017746286,1.65468930278216,1.00946606635906,-0.869510429550315,0.684653196881458,0.988632195015556,0.853912563829966
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.680528299571572,0.344728919832691,0.330169089872109,1.65468930278216,1.00946606635906,0.521706257730189,0.684653196881458,-0.141233170716508,0.853912563829966
1.19865636631046,0.344728919832691,-0.72637199771864,-0.866742015743038,-0.605679639815436,0.521706257730189,-2.05395959064437,-1.27109853644857,-1.0978875820671
