"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q23d_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
0.796579204815304,-0.976348453432999,-2.5617376914899,0.258198889747162,-0.433012701892219,-0.3659625273557
NA,NA,NA,NA,NA,NA
1.40921911142283,-2.39649165842645,-2.5617376914899,0.258198889747162,-0.433012701892219,-0.3659625273557
-1.65891774993235,0.443794751560454,0.3659625273557,-3.61478445646026,-0.433012701892219,-0.3659625273557
-1.06220097213794,0.443794751560454,0.3659625273557,0.258198889747162,-0.433012701892219,-0.3659625273557
-0.521019926679036,0.443794751560454,0.3659625273557,0.258198889747162,-0.433012701892219,-0.3659625273557
-0.66010753064497,0.443794751560454,0.3659625273557,0.258198889747162,-0.433012701892219,-0.3659625273557
1.33115618860399,0.443794751560454,0.3659625273557,0.258198889747162,-0.433012701892219,-0.3659625273557
-0.123810811572662,0.443794751560454,0.3659625273557,0.258198889747162,-0.433012701892219,-0.3659625273557
-0.249154336953423,-2.39649165842645,0.3659625273557,0.258198889747162,-0.433012701892219,-0.3659625273557
1.11095497745054,0.443794751560454,0.3659625273557,0.258198889747162,-0.433012701892219,-0.3659625273557
-0.397064356436293,0.443794751560454,0.3659625273557,0.258198889747162,-0.433012701892219,-0.3659625273557
-1.11471735060338,0.443794751560454,0.3659625273557,0.258198889747162,3.03108891324554,2.5617376914899
0.407222699847896,0.443794751560454,0.3659625273557,0.258198889747162,-0.433012701892219,-0.3659625273557
NA,NA,NA,NA,NA,NA
-1.1493042190089,0.443794751560454,0.3659625273557,NA,1.29903810567666,2.5617376914899
1.10198138876542,0.443794751560454,0.3659625273557,0.258198889747162,-0.433012701892219,-0.3659625273557
0.77918368306298,0.443794751560454,0.3659625273557,0.258198889747162,1.29903810567666,-0.3659625273557
