"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
-0.52424992085113,-1.49078803979366,0.316227766016838,-1.21973566892209,0.707106781186547,-0.707106781186547,0.621059003408118,-0.444478318492315,0.316227766016838,0.948683298050514,0.774596669241483,-0.588348405414552,0.621059003408118,0.364399348580512
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.852378896113727,-1.49078803979366,0.316227766016838,0.135526185435788,0.707106781186547,-0.707106781186547,0.621059003408118,1.03711607648207,0.316227766016838,0.948683298050514,-1.16189500386223,0.588348405414552,0.621059003408118,0.364399348580512
-0.720802933775003,-0.135526185435788,0.316227766016838,-1.21973566892209,0.707106781186547,0.707106781186547,0.621059003408118,1.03711607648207,0.316227766016838,-0.948683298050514,-1.16189500386223,0.588348405414552,0.621059003408118,0.364399348580512
0.634874726447138,1.21973566892209,0.316227766016838,1.49078803979366,-1.41421356237309,-2.12132034355964,0.621059003408118,1.03711607648207,0.316227766016838,-0.948683298050514,0.774596669241483,0.588348405414552,0.621059003408118,-0.850265146687862
-1.13222637487899,-0.135526185435788,0.316227766016838,0.135526185435788,0.707106781186547,0.707106781186547,0.621059003408118,-0.444478318492315,1.89736659610103,-0.948683298050514,0.774596669241483,1.76504521624366,0.621059003408118,1.57906384384889
1.64714157090855,-0.135526185435788,0.316227766016838,1.49078803979366,-1.41421356237309,0.707106781186547,-1.44913767461894,-0.444478318492315,-1.26491106406735,0.948683298050514,0.774596669241483,-1.76504521624366,-1.44913767461894,0.364399348580512
0.543870155769551,-0.135526185435788,0.316227766016838,-1.21973566892209,0,0.707106781186547,-1.44913767461894,-0.444478318492315,-1.26491106406735,0.948683298050514,0.774596669241483,-0.588348405414552,0.621059003408118,-2.06492964195624
-1.21457155069661,-0.135526185435788,-2.84604989415154,0.135526185435788,0.707106781186547,-0.707106781186547,0.621059003408118,1.03711607648207,0.316227766016838,-0.948683298050514,-1.16189500386223,-0.588348405414552,0.621059003408118,0.364399348580512
0.793658075253673,1.21973566892209,0.316227766016838,0.135526185435788,-1.41421356237309,0.707106781186547,-1.44913767461894,-1.9260727134667,0.316227766016838,0.948683298050514,0.774596669241483,0.588348405414552,-1.44913767461894,0.364399348580512
0.824685147936537,1.21973566892209,0.316227766016838,0.135526185435788,0.707106781186547,0.707106781186547,0.621059003408118,-0.444478318492315,-1.26491106406735,-0.948683298050514,-1.16189500386223,-0.588348405414552,-1.44913767461894,-0.850265146687862
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
