"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.70470309620677,-1.49078803979366,-2.51871047145645,-1.54348726628258,-1.21973566892209,0.707106781186547,0.707106781186547,0.316227766016838,-1.26491106406735,0.948683298050514,-0.474341649025257,-0.176166065854411,-0.588348405414552,0.621059003408118,0.364399348580512,-0.474341649025257,2.84604989415154
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.768296907696202,-1.49078803979366,-1.03711607648207,0.514495755427527,0.135526185435788,0.707106781186547,0.707106781186547,0.316227766016838,0.316227766016838,0.948683298050514,-0.474341649025257,-0.176166065854411,0.588348405414552,0.621059003408118,0.364399348580512,-0.474341649025257,-0.316227766016838
-0.61035912062262,-0.135526185435788,0.444478318492315,-1.54348726628258,-1.21973566892209,0.707106781186547,0.707106781186547,0.316227766016838,0.316227766016838,-0.948683298050514,-0.474341649025257,-0.176166065854411,0.588348405414552,0.621059003408118,0.364399348580512,-0.474341649025257,-0.316227766016838
0.438142746067587,1.21973566892209,0.444478318492315,0.514495755427527,1.49078803979366,-0.707106781186547,-1.41421356237309,0.316227766016838,0.316227766016838,-0.948683298050514,-0.474341649025257,-0.176166065854411,0.588348405414552,0.621059003408118,-0.850265146687862,-0.474341649025257,-0.316227766016838
-0.188503095245571,-0.135526185435788,0.444478318492315,-0.514495755427527,0.135526185435788,-2.12132034355964,0.707106781186547,1.89736659610103,-1.26491106406735,-0.948683298050514,1.89736659610103,1.5854945926897,1.76504521624366,0.621059003408118,1.57906384384889,1.89736659610103,-0.316227766016838
1.8338941824005,-0.135526185435788,0.444478318492315,-0.514495755427527,1.49078803979366,-0.707106781186547,-1.41421356237309,-1.26491106406735,1.89736659610103,0.948683298050514,1.89736659610103,1.5854945926897,-1.76504521624366,-1.44913767461894,0.364399348580512,1.89736659610103,-0.316227766016838
-0.0618972639196646,-0.135526185435788,0.444478318492315,1.54348726628258,-1.21973566892209,0.707106781186547,0,-1.26491106406735,0.316227766016838,0.948683298050514,-0.474341649025257,-0.176166065854411,-0.588348405414552,0.621059003408118,-2.06492964195624,-0.474341649025257,-0.316227766016838
0.674888459166758,-0.135526185435788,0.444478318492315,0.514495755427527,0.135526185435788,-0.707106781186547,0.707106781186547,0.316227766016838,0.316227766016838,-0.948683298050514,-0.474341649025257,-0.176166065854411,-0.588348405414552,0.621059003408118,0.364399348580512,-0.474341649025257,-0.316227766016838
-0.51593920649301,1.21973566892209,0.444478318492315,0.514495755427527,0.135526185435788,0.707106781186547,-1.41421356237309,0.316227766016838,0.316227766016838,0.948683298050514,-0.474341649025257,-1.93782672439852,0.588348405414552,-1.44913767461894,0.364399348580512,-0.474341649025257,-0.316227766016838
0.902773302548995,1.21973566892209,0.444478318492315,0.514495755427527,0.135526185435788,0.707106781186547,0.707106781186547,-1.26491106406735,-1.26491106406735,-0.948683298050514,-0.474341649025257,-0.176166065854411,-0.588348405414552,-1.44913767461894,-0.850265146687862,-0.474341649025257,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
