"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num"
0.576433558506735,0.523722936566382,0.464485583222015,0.762673858870715,1.49537151138645,-0.713477241231741
NA,NA,NA,NA,NA,NA
-1.17293507240159,0.523722936566382,0.464485583222015,-0.653720450460614,-0.448611453415935,-0.713477241231741
-0.963130665360493,NA,-0.877361657197139,-0.653720450460614,-0.448611453415935,0.523216643569943
0.0064638308884217,0.523722936566382,-0.877361657197139,-0.653720450460614,-2.39259441821832,0.523216643569943
NA,NA,NA,NA,NA,NA
2.76251415874644,-0.785584404849573,0.464485583222015,0.762673858870715,-0.448611453415935,-0.713477241231741
NA,NA,NA,NA,NA,NA
-0.411053550489171,0.523722936566382,-0.877361657197139,-0.653720450460614,-0.448611453415935,-1.95017112603343
NA,NA,NA,NA,NA,NA
0.316518504063836,-0.785584404849573,-0.877361657197139,0.762673858870715,-0.448611453415935,0.523216643569943
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.878617351225124,-2.09489174626553,0.464485583222015,0.762673858870715,1.49537151138645,0.523216643569943
0.780596959096293,0.523722936566382,-0.877361657197139,0.762673858870715,-0.448611453415935,-0.713477241231741
NA,NA,NA,NA,NA,NA
1.07993115855164,-2.09489174626553,-0.877361657197139,-0.653720450460614,-0.448611453415935,-0.713477241231741
-0.811057311885399,0.523722936566382,-0.877361657197139,-0.653720450460614,-0.448611453415935,-1.95017112603343
-1.80503661223825,0.523722936566382,0.464485583222015,-0.653720450460614,-0.448611453415935,0.523216643569943
NA,NA,NA,NA,NA,NA
1.00881275944711,0.523722936566382,1.80633282364117,2.17906816820204,1.49537151138645,-1.95017112603343
-0.906521496163231,0.523722936566382,-0.877361657197139,-2.07011475979194,-0.448611453415935,0.523216643569943
-0.438120365396204,0.523722936566382,-0.877361657197139,0.762673858870715,-0.448611453415935,0.523216643569943
0.478699112268306,-2.09489174626553,0.464485583222015,-0.653720450460614,-0.448611453415935,-0.713477241231741
0.939607008847703,0.523722936566382,1.80633282364117,2.17906816820204,1.49537151138645,0.523216643569943
-0.120544748284502,0.523722936566382,-0.877361657197139,-0.653720450460614,-0.448611453415935,1.75991052837163
-0.616521426921371,0.523722936566382,-0.877361657197139,-0.653720450460614,-0.448611453415935,0.523216643569943
0.382308160803152,0.523722936566382,1.80633282364117,0.762673858870715,1.49537151138645,1.75991052837163
NA,NA,NA,NA,NA,NA
-1.27728514228389,0.523722936566382,-0.877361657197139,-0.653720450460614,-0.448611453415935,0.523216643569943
0.990533584442182,0.523722936566382,0.464485583222015,-0.653720450460614,1.49537151138645,0.523216643569943
0.285850480658703,0.523722936566382,0.464485583222015,-0.653720450460614,1.49537151138645,0.523216643569943
NA,NA,NA,NA,NA,NA
-1.10317278389087,0.523722936566382,-0.877361657197139,-0.653720450460614,-0.448611453415935,0.523216643569943
0.406550699002381,0.523722936566382,0.464485583222015,0.762673858870715,-0.448611453415935,0.523216643569943
NA,NA,NA,NA,NA,NA
0.489176551217188,-2.09489174626553,1.80633282364117,0.762673858870715,-0.448611453415935,-0.713477241231741
