"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
0.993015684880343,-3.6496845129867,-0.530515147167096,0.333775127209573,-1.98896567720645,-0.466456161037654
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
2.13910641587878,0.421117443806158,0.751563125153387,0.333775127209573,0.365320226425675,-0.466456161037654
NA,NA,NA,NA,NA,NA
-0.759658627871056,0.421117443806158,0.751563125153387,0.333775127209573,0.365320226425675,1.22444742272384
0.633707007203809,0.421117443806158,0.751563125153387,0.333775127209573,0.365320226425675,-0.466456161037654
1.03033474142286,0.421117443806158,-0.530515147167096,0.333775127209573,-0.81182272539039,-0.466456161037654
1.85611860910792,0.421117443806158,0.751563125153387,0.333775127209573,-1.98896567720645,-0.466456161037654
0.636185337541714,-1.61428353459027,-3.09467169180806,0.333775127209573,-1.98896567720645,1.22444742272384
-0.578677442459379,0.421117443806158,0.751563125153387,0.333775127209573,0.365320226425675,1.22444742272384
-0.606301480000213,0.421117443806158,-1.81259341948758,-1.27947132097003,0.365320226425675,-0.466456161037654
-0.055356139241907,0.421117443806158,NA,0.333775127209573,0.365320226425675,NA
-0.0684806299808196,0.421117443806158,-0.530515147167096,-2.89271776914963,0.365320226425675,-0.466456161037654
-0.67286811876197,0.421117443806158,0.751563125153387,0.333775127209573,0.365320226425675,-0.466456161037654
1.14285741869254,-1.61428353459027,-0.530515147167096,0.333775127209573,0.365320226425675,-0.466456161037654
0.646998745030822,0.421117443806158,-0.530515147167096,1.94702157538918,-0.81182272539039,-0.466456161037654
-1.08769429237132,0.421117443806158,0.751563125153387,0.333775127209573,0.365320226425675,2.91535100648534
0.956309860634261,-1.61428353459027,-0.530515147167096,0.333775127209573,-0.81182272539039,-0.466456161037654
-0.952896786166375,0.421117443806158,0.751563125153387,0.333775127209573,0.365320226425675,-0.466456161037654
0.0289211946292678,0.421117443806158,-1.81259341948758,0.333775127209573,0.365320226425675,-0.466456161037654
-1.426437670272,0.421117443806158,-0.530515147167096,-1.27947132097003,-1.98896567720645,1.22444742272384
0.666905554191847,NA,NA,NA,NA,NA
-0.786614878607761,0.421117443806158,-0.530515147167096,-1.27947132097003,1.54246317824174,-0.466456161037654
-0.163279858865511,0.421117443806158,0.751563125153387,-1.27947132097003,-0.81182272539039,-0.466456161037654
NA,NA,NA,NA,NA,NA
-0.428634797127564,0.421117443806158,0.751563125153387,-1.27947132097003,1.54246317824174,-0.466456161037654
-0.291212603572778,0.421117443806158,0.751563125153387,0.333775127209573,0.365320226425675,-0.466456161037654
-1.62734657600066,NA,0.751563125153387,NA,NA,-0.466456161037654
-1.3776839214625,0.421117443806158,0.751563125153387,-1.27947132097003,0.365320226425675,-0.466456161037654
0.6068831586552,-1.61428353459027,-0.530515147167096,0.333775127209573,0.365320226425675,-0.466456161037654
0.764663922442991,0.421117443806158,-0.530515147167096,0.333775127209573,0.365320226425675,-0.466456161037654
0.395126000537426,0.421117443806158,0.751563125153387,0.333775127209573,0.365320226425675,-0.466456161037654
NA,0.421117443806158,0.751563125153387,1.94702157538918,1.54246317824174,-0.466456161037654
-1.61398982808798,0.421117443806158,0.751563125153387,0.333775127209573,0.365320226425675,2.91535100648534
