"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.229410245218609,0,-0.947837392132814,-1.23127689036571,-1.99771044871926,-0.912870929175277,-1.11535218748754,-0.430103974842683,0.0629346448383995,-2.32114980659353,-0.485912657903775
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.234905190172731,0,1.65871543623242,1.77851106386159,-0.742006738095726,0.456435464587639,1.46756866774677,-0.430103974842683,0.0629346448383995,-0.560277539522576,-0.485912657903775
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.734910478884907,-1.45773797371132,-0.947837392132814,-1.23127689036571,-0.742006738095726,-0.912870929175277,-1.11535218748754,1.46235351446512,1.44749683128319,1.20059472754838,2.42956328951888
-0.109640270046101,0,0.355439022049805,0.273617086747936,0.513696972527811,0.456435464587639,-1.11535218748754,-0.430103974842683,-1.32162754160639,-0.560277539522576,-0.485912657903775
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.540674774588788,0,0.355439022049805,0.273617086747936,0.513696972527811,0.456435464587639,0.176108240129612,1.46235351446512,1.44749683128319,1.20059472754838,-0.485912657903775
-0.142871388440298,-1.45773797371132,-0.947837392132814,0.273617086747936,-0.742006738095726,-2.28217732293819,0.176108240129612,-0.430103974842683,1.44749683128319,-0.560277539522576,-0.485912657903775
0.638908576267169,1.45773797371132,-0.947837392132814,0.273617086747936,0.513696972527811,NA,0.176108240129612,1.46235351446512,0.0629346448383995,1.20059472754838,-0.485912657903775
1.17472899527817,1.45773797371132,1.65871543623242,0.273617086747936,-0.742006738095726,0.456435464587639,1.46756866774677,-0.430103974842683,0.0629346448383995,1.20059472754838,2.42956328951888
0.836145085695823,0,0.355439022049805,0.273617086747936,0.513696972527811,0.456435464587639,0.176108240129612,-0.430103974842683,0.0629346448383995,1.20059472754838,-0.485912657903775
-0.117149821568356,-1.45773797371132,1.65871543623242,-1.23127689036571,-0.742006738095726,-0.912870929175277,0.176108240129612,-0.430103974842683,0.0629346448383995,-0.560277539522576,-0.485912657903775
-1.24960254520001,0,-0.947837392132814,-1.23127689036571,-0.742006738095726,-0.912870929175277,-1.11535218748754,-0.430103974842683,-2.70618972805118,-0.560277539522576,-0.485912657903775
1.43329608053317,NA,0.355439022049805,0.273617086747936,0.513696972527811,0.456435464587639,1.46756866774677,1.46235351446512,1.44749683128319,1.20059472754838,NA
1.66148683657312,1.45773797371132,1.65871543623242,0.273617086747936,1.76940068315135,1.82574185835055,0.176108240129612,1.46235351446512,0.0629346448383995,-0.560277539522576,0.97182531580755
-1.1347378863266,0,-0.947837392132814,-1.23127689036571,0.513696972527811,-0.912870929175277,1.46756866774677,-0.430103974842683,0.0629346448383995,-0.560277539522576,0.97182531580755
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.663177830095399,NA,0.355439022049805,1.77851106386159,1.76940068315135,1.82574185835055,1.46756866774677,-0.430103974842683,0.0629346448383995,1.20059472754838,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.43903020157993,0,-0.947837392132814,0.273617086747936,-0.742006738095726,-0.912870929175277,-1.11535218748754,-0.430103974842683,0.0629346448383995,-0.560277539522576,-0.485912657903775
-0.856952388292814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.431508958841697,0,0.355439022049805,0.273617086747936,-0.742006738095726,-0.912870929175277,0.176108240129612,-0.430103974842683,-1.32162754160639,-0.560277539522576,-0.485912657903775
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5624457739725,-1.45773797371132,-0.947837392132814,0.273617086747936,0.513696972527811,0.456435464587639,0.176108240129612,-0.430103974842683,0.0629346448383995,-0.560277539522576,-0.485912657903775
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.28177424813233,1.45773797371132,0.355439022049805,0.273617086747936,0.513696972527811,0.456435464587639,0.176108240129612,1.46235351446512,0.0629346448383995,1.20059472754838,-0.485912657903775
-0.416240646801928,0,-0.947837392132814,-1.23127689036571,-0.742006738095726,0.456435464587639,-1.11535218748754,-2.32256146415049,0.0629346448383995,-0.560277539522576,-0.485912657903775
-0.450572456598895,NA,-0.947837392132814,1.77851106386159,1.76940068315135,0.456435464587639,-1.11535218748754,-0.430103974842683,0.0629346448383995,-0.560277539522576,NA
-1.10338751210132,NA,0.355439022049805,-1.23127689036571,-0.742006738095726,0.456435464587639,-1.11535218748754,-0.430103974842683,-1.32162754160639,-0.560277539522576,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
