"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q20_num"
-0.648832088254964,-0.695381589888282,-1.23127689036571,-0.912870929175277,-0.502624689950035
NA,NA,NA,NA,NA
0.5927263723413,-0.695381589888282,1.77851106386159,0.456435464587639,-0.502624689950035
NA,NA,NA,NA,NA
-1.09687972796567,0.0869226987360354,-1.23127689036571,-0.912870929175277,1.88484258731263
1.33629929270354,1.65153127598467,0.273617086747936,0.456435464587639,-0.502624689950035
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.11365555064713,-0.695381589888282,0.273617086747936,0.456435464587639,-0.502624689950035
-0.361393127821278,1.65153127598467,0.273617086747936,-2.28217732293819,-0.502624689950035
-2.17631204665969,-0.695381589888282,0.273617086747936,NA,1.88484258731263
0.705362775434573,-0.695381589888282,0.273617086747936,0.456435464587639,-0.502624689950035
0.539660468964123,-0.695381589888282,0.273617086747936,0.456435464587639,-0.502624689950035
-0.450520390732712,-0.695381589888282,-1.23127689036571,-0.912870929175277,-0.502624689950035
1.01929031196597,-0.695381589888282,-1.23127689036571,-0.912870929175277,-0.502624689950035
1.11818992939709,NA,0.273617086747936,0.456435464587639,NA
-0.250744497171075,0.869226987360353,0.273617086747936,1.82574185835055,1.88484258731263
-0.923667864883016,-0.695381589888282,-1.23127689036571,-0.912870929175277,-0.502624689950035
NA,NA,NA,NA,NA
0.157011217393459,NA,1.77851106386159,1.82574185835055,NA
NA,NA,NA,NA,NA
1.4279866461662,1.65153127598467,0.273617086747936,-0.912870929175277,-0.502624689950035
-0.877330579164023,NA,NA,NA,1.88484258731263
-1.42888118863473,-0.695381589888282,0.273617086747936,-0.912870929175277,-0.502624689950035
NA,NA,NA,NA,NA
-0.344818924010863,1.65153127598467,0.273617086747936,0.456435464587639,-0.502624689950035
NA,NA,NA,NA,NA
0.538990468987307,0.0869226987360354,0.273617086747936,0.456435464587639,-0.502624689950035
-1.10978683296932,-0.695381589888282,-1.23127689036571,0.456435464587639,-0.502624689950035
1.50636314819369,NA,1.77851106386159,0.456435464587639,NA
0.613631086072969,NA,-1.23127689036571,0.456435464587639,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
