"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num"
0.906694035347829,0.75,0.3659625273557,1.42357713394372,-0.787322709681569
0.725385796552986,-1.25,0.3659625273557,-2.172828257072,-1.93251937830931
-1.28305750870742,-1.25,0.3659625273557,0.224775336938483,1.5030706275739
-1.05728586469871,0.75,0.3659625273557,1.42357713394372,0.357873958946168
0.217886422051235,0.75,0.3659625273557,0.224775336938483,0.357873958946168
-0.832963503730919,-1.25,0.3659625273557,0.224775336938483,-0.787322709681569
NA,NA,NA,NA,NA
-1.11499635558461,-1.25,0.3659625273557,0.224775336938483,0.357873958946168
-0.71159854843476,0.75,0.3659625273557,0.224775336938483,0.357873958946168
-1.02064008708624,0.75,0.3659625273557,0.224775336938483,0.357873958946168
-0.192180682491762,0.75,0.3659625273557,0.224775336938483,0.357873958946168
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.28922962539602,-1.25,-2.5617376914899,0.224775336938483,0.357873958946168
NA,NA,NA,NA,NA
1.63964745172636,0.75,0.3659625273557,0.224775336938483,0.357873958946168
0.258533242145994,0.75,0.3659625273557,0.224775336938483,1.5030706275739
-0.883129579286879,-1.25,0.3659625273557,0.224775336938483,0.357873958946168
1.0618326276645,0.75,-2.5617376914899,-2.172828257072,-1.93251937830931
0.996642929136372,0.75,0.3659625273557,-0.974026460066758,-0.787322709681569
NA,NA,NA,NA,NA
