"PROFICIENCIA_MT_SAEB","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num"
-0.320562526591834,-1.52582060102051,-0.425924316862652,-0.562332471809933
-0.616967617244751,-1.52582060102051,-0.425924316862652,0.532736025925199
NA,NA,NA,NA
-1.55210581771625,1.25511049438784,-0.425924316862652,0.532736025925199
-1.01591856938744,-1.52582060102051,-0.425924316862652,0.532736025925199
2.86500564005188,-0.135355053316336,-0.425924316862652,0.532736025925199
0.848536775760826,-0.135355053316336,-0.425924316862652,-0.562332471809933
-1.47715215048751,2.64557604209202,2.15264452035989,0.532736025925199
NA,NA,NA,NA
-0.513054568763296,1.25511049438784,-0.425924316862652,-0.562332471809933
0.215548943726004,-0.135355053316336,0.86336010174862,0.532736025925199
-0.0394156734256472,-0.135355053316336,0.86336010174862,-0.562332471809933
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.2530200138758,1.25511049438784,-1.71520873547392,-1.65740096954507
NA,NA,NA,NA
-1.5877548629158,2.64557604209202,2.15264452035989,1.62780452366033
0.316447669850179,-0.135355053316336,-0.425924316862652,-0.562332471809933
NA,NA,NA,NA
-1.35679271953281,1.25511049438784,-0.425924316862652,NA
-0.682284274378698,-0.135355053316336,-0.425924316862652,0.532736025925199
0.223438874783483,-0.135355053316336,0.86336010174862,-0.562332471809933
-0.830232598918831,-0.135355053316336,0.86336010174862,-1.65740096954507
-0.528011933950339,-0.135355053316336,-0.425924316862652,0.532736025925199
-1.28794123528544,-0.135355053316336,-0.425924316862652,0.532736025925199
-1.28248692777453,-0.135355053316336,0.86336010174862,0.532736025925199
-1.30496193531546,-0.135355053316336,0.86336010174862,0.532736025925199
-0.872569127261686,1.25511049438784,0.86336010174862,0.532736025925199
-1.35699366780767,2.64557604209202,2.15264452035989,1.62780452366033
-1.15886721518869,1.25511049438784,0.86336010174862,1.62780452366033
-0.227439524219531,1.25511049438784,0.86336010174862,1.62780452366033
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.00600435393422547,-1.52582060102051,-0.425924316862652,-1.65740096954507
1.17342023313641,NA,NA,NA
-0.697773107280174,-0.135355053316336,-0.425924316862652,0.532736025925199
NA,NA,NA,NA
NA,NA,NA,NA
1.37527257876372,-0.135355053316336,-0.425924316862652,-0.562332471809933
-0.142741201647875,-0.135355053316336,-1.71520873547392,-1.65740096954507
0.511260028037395,-1.52582060102051,-1.71520873547392,-1.65740096954507
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.12628607455473,-1.52582060102051,-0.425924316862652,-1.65740096954507
0.835187036066414,-0.135355053316336,-1.71520873547392,-1.65740096954507
NA,NA,NA,NA
1.75747627613347,-1.52582060102051,0.86336010174862,-0.562332471809933
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.24827069531158,-0.135355053316336,-0.425924316862652,-0.562332471809933
0.597866848401369,-0.135355053316336,0.86336010174862,-0.562332471809933
NA,NA,NA,NA
NA,1.25511049438784,-0.425924316862652,0.532736025925199
NA,NA,NA,NA
0.86542460395052,-1.52582060102051,NA,-0.562332471809933
NA,NA,NA,NA
NA,NA,NA,NA
-0.590086973987871,-0.135355053316336,0.86336010174862,-0.562332471809933
0.232252307372029,-0.135355053316336,-0.425924316862652,-0.562332471809933
0.488018536819586,-0.135355053316336,-0.425924316862652,0.532736025925199
-0.916967909869194,-0.135355053316336,0.86336010174862,0.532736025925199
1.41394910972925,-0.135355053316336,-0.425924316862652,-1.65740096954507
-1.35237722108378,-0.135355053316336,0.86336010174862,0.532736025925199
-0.207899760349303,1.25511049438784,-0.425924316862652,0.532736025925199
-0.252353436335767,NA,NA,NA
1.81321633732449,-0.135355053316336,-0.425924316862652,-0.562332471809933
NA,NA,NA,NA
0.25074227957521,-0.135355053316336,-1.71520873547392,0.532736025925199
-0.269945153246949,-0.135355053316336,-0.425924316862652,-1.65740096954507
0.201975209968074,-0.135355053316336,0.86336010174862,1.62780452366033
-0.410615213002696,-1.52582060102051,-0.425924316862652,0.532736025925199
-0.748503587705462,-0.135355053316336,0.86336010174862,0.532736025925199
-0.644805790426525,-1.52582060102051,-0.425924316862652,0.532736025925199
0.941649895753167,-1.52582060102051,0.86336010174862,0.532736025925199
0.461952708561068,-0.135355053316336,-0.425924316862652,-0.562332471809933
0.981808862300556,-0.135355053316336,-0.425924316862652,0.532736025925199
-0.443360842474963,-1.52582060102051,0.86336010174862,-1.65740096954507
1.89126558640061,-1.52582060102051,-1.71520873547392,-1.65740096954507
2.88272912857819,-1.52582060102051,-0.425924316862652,-0.562332471809933
NA,NA,NA,NA
-0.757825442219781,1.25511049438784,2.15264452035989,0.532736025925199
-0.711386390204832,-0.135355053316336,-0.425924316862652,0.532736025925199
NA,NA,NA,NA
NA,NA,NA,NA
0.767134983311417,-0.135355053316336,-0.425924316862652,-1.65740096954507
-0.627902578730846,-0.135355053316336,0.86336010174862,1.62780452366033
-0.310546665735989,1.25511049438784,0.86336010174862,0.532736025925199
NA,NA,NA,NA
NA,NA,NA,NA
-1.1153073935934,-0.135355053316336,0.86336010174862,0.532736025925199
NA,NA,NA,NA
NA,-0.135355053316336,-0.425924316862652,-0.562332471809933
NA,NA,NA,NA
NA,NA,NA,NA
0.418508194496597,-0.135355053316336,-0.425924316862652,0.532736025925199
NA,NA,NA,NA
-0.466228984057735,-0.135355053316336,-0.425924316862652,0.532736025925199
-1.56762979888363,1.25511049438784,-0.425924316862652,-0.562332471809933
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.16529750621378,-0.135355053316336,0.86336010174862,0.532736025925199
-1.02021767972734,-0.135355053316336,0.86336010174862,0.532736025925199
NA,NA,NA,NA
-1.12440085314339,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.1862804263852,2.64557604209202,2.15264452035989,1.62780452366033
NA,NA,NA,NA
