"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num"
-1.64080643765638,0.83452296039628,-0.0861891607371337,-0.884282131006867,-1.3220813740704,-0.979957887012223,0.503236279740197,-0.609449400220044,1.11269728052837,0.983494740586804
-0.706145906072837,0.83452296039628,-0.0861891607371337,-0.884282131006867,-1.3220813740704,-0.979957887012223,0.503236279740197,-0.609449400220044,1.11269728052837,0.983494740586804
-0.254248254175192,0.83452296039628,-0.0861891607371337,0.66321159825515,0.991561030552797,0.267261241912425,0.503236279740197,1.52362350055011,-0.83452296039628,-0.393397896234721
0.461900911769906,-1.11269728052837,-1.292837411057,0.66321159825515,0.991561030552797,1.51448037083707,0.503236279740197,-0.609449400220044,-0.83452296039628,0.983494740586804
-0.22499638020618,0.83452296039628,1.12045908958273,0.66321159825515,-1.3220813740704,-0.979957887012223,-1.84519969238072,1.52362350055011,-0.83452296039628,-0.393397896234721
-1.10585311284492,0.83452296039628,1.12045908958273,0.66321159825515,0.991561030552797,1.51448037083707,0.503236279740197,1.52362350055011,1.11269728052837,0.983494740586804
-0.986135587965399,-1.11269728052837,1.12045908958273,-2.43177586026888,-1.3220813740704,-0.979957887012223,0.503236279740197,-0.609449400220044,1.11269728052837,0.983494740586804
0.468644798674405,-1.11269728052837,1.12045908958273,0.66321159825515,-0.165260171758799,-0.979957887012223,0.503236279740197,-0.609449400220044,-0.83452296039628,-1.77029053305625
-0.18874953809328,0.83452296039628,-0.0861891607371337,-0.884282131006867,-0.165260171758799,-0.979957887012223,0.503236279740197,-0.609449400220044,-0.83452296039628,-1.77029053305625
0.440879698384801,0.83452296039628,-1.292837411057,0.66321159825515,0.991561030552797,1.51448037083707,0.503236279740197,-0.609449400220044,-0.83452296039628,-0.393397896234721
-0.0468881923295178,0.83452296039628,1.12045908958273,0.66321159825515,-0.165260171758799,0.267261241912425,0.503236279740197,1.52362350055011,1.11269728052837,-0.393397896234721
1.01122181568551,-1.11269728052837,-1.292837411057,0.66321159825515,-0.165260171758799,0.267261241912425,-1.84519969238072,-0.609449400220044,-0.83452296039628,-0.393397896234721
2.37831505880746,-1.11269728052837,-1.292837411057,-0.884282131006867,0.991561030552797,0.267261241912425,-1.84519969238072,-0.609449400220044,-0.83452296039628,-0.393397896234721
0.392861126021633,-1.11269728052837,-0.0861891607371337,0.66321159825515,0.991561030552797,0.267261241912425,0.503236279740197,-0.609449400220044,1.11269728052837,0.983494740586804
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
