"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
-1.83999330995956,0.155857300039839,-0.0836507948003959,-1.09696551146029,0.500835422470633,1.06099178353461,-0.120096115353816,2.14087209644419
-0.654781518284343,2.18200220055775,-0.0836507948003959,-1.09696551146029,-0.801336675953013,-0.318297535060383,-1.68134561495342,2.14087209644419
-1.72894170214282,0.155857300039839,0.920158742804353,0.288675134594813,1.80300752089428,2.44028110212961,1.44115338424578,-0.428174419288838
0.441666841044301,-1.87028760047807,NA,NA,-0.801336675953013,-1.69758685365538,1.44115338424578,NA
-0.675552057256092,0.155857300039839,0.920158742804353,0.981495457622364,1.80300752089428,1.06099178353461,1.44115338424578,-0.428174419288838
1.19059871021805,-1.87028760047807,-1.08746033240514,0.981495457622364,-0.801336675953013,-0.318297535060383,-0.120096115353816,-0.428174419288838
0.813995981570073,0.155857300039839,1.9239682804091,-1.09696551146029,-0.801336675953013,-0.318297535060383,-1.68134561495342,-0.428174419288838
0.58691167045763,0.155857300039839,-1.08746033240514,-1.09696551146029,0.500835422470633,-0.318297535060383,-0.120096115353816,-0.428174419288838
-0.191884844980279,0.155857300039839,0.920158742804353,-1.09696551146029,-0.801336675953013,-0.318297535060383,-0.120096115353816,-0.428174419288838
0.599425803661965,0.155857300039839,-1.08746033240514,0.981495457622364,-0.801336675953013,-0.318297535060383,-0.120096115353816,-0.428174419288838
-0.280214288012925,0.155857300039839,-0.0836507948003959,0.288675134594813,-0.801336675953013,-0.318297535060383,-0.120096115353816,-0.428174419288838
1.12834060998591,0.155857300039839,-1.08746033240514,0.981495457622364,0.500835422470633,-0.318297535060383,-0.120096115353816,-0.428174419288838
0.610428103698095,0.155857300039839,-0.0836507948003959,0.981495457622364,0.500835422470633,-0.318297535060383,-0.120096115353816,-0.428174419288838
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
