"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num"
0.280752192962076,0.450503859829779,-0.135110464183741,0.421637021355784,-0.0556212330415204
-0.648748703666696,1.17989106145895,-1.02683952779643,-1.47572957474524,-2.00236438949474
-0.0339387538983608,-0.278883341799387,-1.91856859140912,-0.52704627669473,-0.0556212330415204
0.0833867176595527,1.17989106145895,-0.135110464183741,0.421637021355784,-0.0556212330415204
0.031520580626936,1.17989106145895,-1.02683952779643,-1.47572957474524,-2.00236438949474
NA,NA,NA,NA,NA
1.73452565337368,-1.00827054342855,0.75661859942895,-0.52704627669473,0.91775034518509
-0.0127747428762248,-1.00827054342855,0.75661859942895,0.421637021355784,-0.0556212330415204
0.355559754672213,-1.00827054342855,0.75661859942895,0.421637021355784,0.91775034518509
2.75269531079663,-1.00827054342855,0.75661859942895,0.421637021355784,-0.0556212330415204
NA,NA,NA,NA,NA
1.99667008935188,-1.00827054342855,0.75661859942895,-0.52704627669473,-0.0556212330415204
-0.013363964277491,1.17989106145895,0.75661859942895,1.3703203194063,-0.0556212330415204
-0.648712876894102,-0.278883341799387,0.75661859942895,-0.52704627669473,-0.0556212330415204
-0.421919203921582,0.450503859829779,-1.02683952779643,-0.52704627669473,0.91775034518509
NA,NA,NA,NA,NA
-0.0644347233235006,1.17989106145895,-1.02683952779643,-0.52704627669473,0.91775034518509
NA,NA,NA,NA,NA
0.715797165264206,-1.00827054342855,0.75661859942895,1.3703203194063,0.91775034518509
1.26966725204083,1.17989106145895,0.75661859942895,-0.52704627669473,NA
-0.434278632935967,1.17989106145895,-1.02683952779643,0.421637021355784,0.91775034518509
-1.10287425873097,-1.00827054342855,0.75661859942895,-1.47572957474524,-1.02899281126813
0.508273982553195,1.17989106145895,-1.02683952779643,0.421637021355784,0.91775034518509
NA,NA,NA,NA,NA
-1.47843778751925,-0.278883341799387,-0.135110464183741,-1.47572957474524,-1.02899281126813
-0.439479561591576,0.450503859829779,-0.135110464183741,-0.52704627669473,0.91775034518509
-1.31103007252263,-1.00827054342855,-1.91856859140912,-0.52704627669473,-1.02899281126813
-0.737540090896366,-1.00827054342855,NA,1.3703203194063,0.91775034518509
-0.928609744586454,1.17989106145895,-1.91856859140912,1.3703203194063,0.91775034518509
-0.188790652442701,NA,NA,1.3703203194063,0.91775034518509
NA,NA,NA,NA,NA
1.13732490701257,-1.00827054342855,0.75661859942895,1.3703203194063,0.91775034518509
0.777070144366345,0.450503859829779,0.75661859942895,-0.52704627669473,-1.02899281126813
0.262954185023742,-1.00827054342855,-1.91856859140912,1.3703203194063,0.91775034518509
-0.605083825003524,-1.00827054342855,0.75661859942895,-0.52704627669473,-1.02899281126813
-0.938118571828318,1.17989106145895,0.75661859942895,-0.52704627669473,-0.0556212330415204
-1.65002100551917,1.17989106145895,0.75661859942895,-1.47572957474524,-2.00236438949474
0.160113857755465,-1.00827054342855,0.75661859942895,0.421637021355784,-0.0556212330415204
0.488619344203362,-1.00827054342855,0.75661859942895,-0.52704627669473,-0.0556212330415204
NA,NA,NA,NA,NA
1.47781329668504,-1.00827054342855,0.75661859942895,1.3703203194063,0.91775034518509
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.463615697853467,1.17989106145895,0.75661859942895,-1.47572957474524,-2.00236438949474
-1.42297341349648,NA,NA,NA,NA
-0.487998150562886,NA,NA,1.3703203194063,0.91775034518509
