"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num"
-0.402969197392156,0.430169257611741
-1.29988385885344,-0.785058895141426
-0.620146201792203,0.430169257611741
0.872698326832236,0.430169257611741
-0.78069367917098,0.430169257611741
0.802939793142711,0.430169257611741
-0.906368459209173,1.64539741036491
0.0937666764892535,-0.785058895141426
0.619702003179058,-0.785058895141426
1.51053339812749,-2.00028704789459
0.402391839529164,-0.785058895141426
-0.334819166109673,0.430169257611741
0.607775416280804,NA
NA,NA
NA,NA
NA,NA
0.949555321832773,0.430169257611741
-1.3605544211715,0.430169257611741
NA,NA
0.378746979166739,1.64539741036491
-1.39494453712442,-0.785058895141426
-0.0455328542020934,-0.785058895141426
0.346018086776465,0.430169257611741
-0.424588928479377,1.64539741036491
-0.0595399334861607,0.430169257611741
-0.207636065654536,0.430169257611741
-1.47288529980873,0.430169257611741
-0.258858690232192,1.64539741036491
0.823304383304325,-0.785058895141426
NA,NA
-0.421855826030457,-2.00028704789459
-0.39801319646507,-0.785058895141426
-1.16080318582729,1.64539741036491
NA,NA
0.0395406680304828,0.430169257611741
0.665468919912226,0.430169257611741
0.983364018974322,0.430169257611741
1.19087293058015,-0.785058895141426
-0.395526621442215,0.430169257611741
0.76250856401254,-0.785058895141426
NA,NA
0.55253157106887,-0.785058895141426
-0.15202833831893,0.430169257611741
0.887065325307473,0.430169257611741
-1.15556635923689,-0.785058895141426
NA,NA
-2.12471822713444,1.64539741036491
0.53907163594781,0.430169257611741
-0.913317956718098,0.430169257611741
-0.452074412980631,1.64539741036491
2.35946088633244,-2.00028704789459
NA,NA
NA,NA
-0.0198813346605879,-0.785058895141426
0.889718036839924,-0.785058895141426
NA,NA
0.405072220822478,1.64539741036491
1.25171618711754,-2.00028704789459
-0.25451840635373,1.64539741036491
1.98436142273632,-0.785058895141426
-0.485317495863047,-0.785058895141426
-0.43454709377942,0.430169257611741
0.0443859191474657,0.430169257611741
NA,NA
-1.3236051943776,-0.785058895141426
-0.817690343210482,-0.785058895141426
1.46167737550897,-0.785058895141426
NA,NA
NA,NA
-0.120464925506406,-0.785058895141426
-0.093886551537097,-2.00028704789459
NA,NA
NA,NA
-0.523106557691889,-0.785058895141426
0.843232555524149,-0.785058895141426
0.877903520729273,0.430169257611741
NA,NA
0.729614879679056,0.430169257611741
-0.356036777492355,0.430169257611741
0.784079536876657,0.430169257611741
0.117655445911628,-0.785058895141426
-0.238165813572773,NA
1.75485042782348,0.430169257611741
-0.186435603390478,1.64539741036491
0.5828332144794,0.430169257611741
0.612040569563914,-0.785058895141426
NA,NA
-0.324402173428096,-0.785058895141426
-1.47548920594031,-0.785058895141426
-0.481821009952033,-2.00028704789459
1.3623634091635,-0.785058895141426
-0.205113895005814,0.430169257611741
NA,NA
-0.218374739946413,0.430169257611741
-1.41996979538618,0.430169257611741
0.330033339051681,-0.785058895141426
-1.25149588687007,-2.00028704789459
-0.314726178357753,-0.785058895141426
-1.34394341216697,0.430169257611741
0.768275432825092,-0.785058895141426
2.00089199364661,0.430169257611741
-0.32250758503662,0.430169257611741
2.28856322184853,-0.785058895141426
NA,NA
NA,NA
-1.55789024915569,1.64539741036491
-0.282841083934927,1.64539741036491
0.601601167442595,-0.785058895141426
0.265593391024297,0.430169257611741
1.08594110640198,0.430169257611741
1.55770578774362,-0.785058895141426
0.187795010843449,0.430169257611741
NA,NA
-1.04044434949624,1.64539741036491
-0.903487690346782,0.430169257611741
2.40080049979429,-0.785058895141426
-0.397902446654968,1.64539741036491
NA,NA
0.941352004375739,-0.785058895141426
NA,NA
-1.63071415831333,-0.785058895141426
-1.65092579815147,-0.785058895141426
NA,NA
-0.00872997284416575,-0.785058895141426
0.914353040605767,-0.785058895141426
-0.573304740628878,0.430169257611741
NA,NA
0.862001829464845,-0.785058895141426
0.125443457477998,1.64539741036491
-0.302713893044143,-0.785058895141426
0.843032144366189,NA
-1.33999732212804,1.64539741036491
-1.51282340332012,0.430169257611741
0.499720211568915,-0.785058895141426
-0.545943215712734,1.64539741036491
1.88756965062846,-0.785058895141426
-0.996574639520667,0.430169257611741
-0.76738141046339,0.430169257611741
-1.78046096981323,0.430169257611741
0.476265218133329,-0.785058895141426
-1.77249101718503,1.64539741036491
-1.10630821691383,0.430169257611741
