"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.08491311255888,1.40466256555691,-1.2440333788203,1.37190646607714,0,-0.509647191437625,0.911353270720612,0.801360574866097
-1.8241474539043,-0.156073618395212,-1.2440333788203,1.37190646607714,-1.08972473588517,1.27411797859406,0.911353270720612,0.801360574866097
-0.320097641656031,-0.156073618395212,0.765559002350953,1.37190646607714,-1.08972473588517,-0.509647191437625,-0.364541308288244,2.25837980189536
-0.0823840062901851,-0.156073618395212,-1.2440333788203,-0.11123565941166,1.08972473588517,-0.509647191437625,-0.364541308288244,2.25837980189536
1.30572316956087,-0.156073618395212,0.765559002350953,-0.852806722156057,1.08972473588517,1.27411797859406,0.911353270720612,-0.65565865216317
-0.588663881649309,1.40466256555691,0.765559002350953,-0.852806722156057,0,-0.509647191437625,-0.364541308288244,0.801360574866097
-1.43203720026525,1.40466256555691,0.765559002350953,1.37190646607714,-2.17944947177034,-2.29341236146931,-2.91633046630596,0.801360574866097
1.44121159535811,-0.156073618395212,-1.2440333788203,-0.852806722156057,-1.08972473588517,1.27411797859406,0.911353270720612,-0.65565865216317
-0.681106849930893,-0.156073618395212,0.765559002350953,-0.11123565941166,-1.08972473588517,1.27411797859406,0.911353270720612,0.801360574866097
-0.37757265138797,-0.156073618395212,-1.2440333788203,1.37190646607714,1.08972473588517,-0.509647191437625,-0.364541308288244,-0.65565865216317
0.743181368133768,1.40466256555691,0.765559002350953,-0.852806722156057,0,1.27411797859406,0.911353270720612,-0.65565865216317
0.167630075740308,-0.156073618395212,0.765559002350953,-0.11123565941166,0,-0.509647191437625,-0.364541308288244,-0.65565865216317
1.06038540575679,-1.71680980234734,0.765559002350953,-0.852806722156057,0,-0.509647191437625,0.911353270720612,-0.65565865216317
0.699795375470319,-0.156073618395212,0.765559002350953,-0.852806722156057,1.08972473588517,-0.509647191437625,-0.364541308288244,-0.65565865216317
0.643665917311811,-0.156073618395212,-1.2440333788203,-0.852806722156057,0,-0.509647191437625,-0.364541308288244,-0.65565865216317
0.753131246799347,-0.156073618395212,0.765559002350953,NA,NA,1.27411797859406,0.911353270720612,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.65107994950389,NA,0.765559002350953,1.37190646607714,1.08972473588517,1.27411797859406,0.911353270720612,-0.65565865216317
1.47552955749138,-1.71680980234734,0.765559002350953,0.630335403332738,0,-0.509647191437625,-0.364541308288244,-0.65565865216317
-0.623579048421106,1.40466256555691,0.765559002350953,-0.852806722156057,1.08972473588517,-0.509647191437625,-0.364541308288244,-0.65565865216317
-0.425769515556465,-0.156073618395212,-1.2440333788203,-0.852806722156057,1.08972473588517,-0.509647191437625,-1.6404358872971,-0.65565865216317
-1.50106229950621,-1.71680980234734,-1.2440333788203,-0.852806722156057,-1.08972473588517,-0.509647191437625,-0.364541308288244,-0.65565865216317
