"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.23599763324918,1.40466256555691,1.37190646607714,-1.50513814309427,-0.717137165600636,0.239237188234673,-2.94741559459447,-0.509647191437625,-0.778498944161523,0.911353270720612,-0.717137165600636,0.801360574866097
-0.826567267473837,-0.156073618395212,1.37190646607714,1.55369098641989,0.956182887467515,1.2440333788203,1.17896623783779,1.27411797859406,1.55699788832305,0.911353270720612,0.956182887467515,0.801360574866097
-0.969670129699754,-0.156073618395212,1.37190646607714,-0.485528433256216,-0.717137165600636,0.239237188234673,-0.196494372972965,-0.509647191437625,0.389249472080762,-0.364541308288244,-0.717137165600636,2.25837980189536
-0.163571957461269,-0.156073618395212,-0.11123565941166,0.534081276581837,-0.717137165600636,-0.765559002350953,-0.196494372972965,-0.509647191437625,-0.778498944161523,-0.364541308288244,-0.717137165600636,2.25837980189536
0.784027478851844,-0.156073618395212,-0.852806722156057,0.534081276581837,0.956182887467515,1.2440333788203,-0.196494372972965,1.27411797859406,0.389249472080762,0.911353270720612,0.956182887467515,-0.65565865216317
-0.528451422939082,1.40466256555691,-0.852806722156057,-0.485528433256216,-0.717137165600636,-1.77035519293658,-1.57195498378372,-0.509647191437625,-0.778498944161523,-0.364541308288244,0.956182887467515,0.801360574866097
-1.86606841315763,1.40466256555691,1.37190646607714,-0.485528433256216,-2.39045721866879,-0.765559002350953,-0.196494372972965,-2.29341236146931,-1.94624736040381,-2.91633046630596,-2.39045721866879,0.801360574866097
1.36432288697835,-0.156073618395212,-0.852806722156057,0.534081276581837,-0.717137165600636,1.2440333788203,1.17896623783779,1.27411797859406,1.55699788832305,0.911353270720612,0.956182887467515,-0.65565865216317
0.763698599470177,-0.156073618395212,-0.11123565941166,1.55369098641989,0.956182887467515,1.2440333788203,1.17896623783779,1.27411797859406,0.389249472080762,0.911353270720612,0.956182887467515,0.801360574866097
-0.594160088544829,-0.156073618395212,1.37190646607714,0.534081276581837,0.956182887467515,-0.765559002350953,-0.196494372972965,-0.509647191437625,-0.778498944161523,-0.364541308288244,-0.717137165600636,-0.65565865216317
0.618008627668444,1.40466256555691,-0.852806722156057,-1.50513814309427,-0.717137165600636,-0.765559002350953,-0.196494372972965,1.27411797859406,0.389249472080762,0.911353270720612,-0.717137165600636,-0.65565865216317
0.401233387174713,-0.156073618395212,-0.11123565941166,0.534081276581837,-0.717137165600636,-0.765559002350953,-0.196494372972965,-0.509647191437625,-0.778498944161523,-0.364541308288244,0.956182887467515,-0.65565865216317
1.96996918273227,-1.71680980234734,-0.852806722156057,0.534081276581837,-0.717137165600636,0.239237188234673,1.17896623783779,-0.509647191437625,1.55699788832305,0.911353270720612,0.956182887467515,-0.65565865216317
1.5374794991471,-0.156073618395212,-0.852806722156057,-1.50513814309427,0.956182887467515,0.239237188234673,-0.196494372972965,-0.509647191437625,-0.778498944161523,-0.364541308288244,-0.717137165600636,-0.65565865216317
-0.601909548099527,-0.156073618395212,-0.852806722156057,-0.485528433256216,-0.717137165600636,0.239237188234673,-0.196494372972965,-0.509647191437625,-0.778498944161523,-0.364541308288244,0.956182887467515,-0.65565865216317
0.862995199989737,-0.156073618395212,NA,1.55369098641989,0.956182887467515,1.2440333788203,1.17896623783779,1.27411797859406,0.389249472080762,0.911353270720612,0.956182887467515,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.43316355023543,NA,1.37190646607714,0.534081276581837,0.956182887467515,0.239237188234673,1.17896623783779,1.27411797859406,1.55699788832305,0.911353270720612,0.956182887467515,-0.65565865216317
-0.240969114765957,-1.71680980234734,0.630335403332738,0.534081276581837,0.956182887467515,-0.765559002350953,-0.196494372972965,-0.509647191437625,-0.778498944161523,-0.364541308288244,-0.717137165600636,-0.65565865216317
-1.16694688351531,1.40466256555691,-0.852806722156057,-0.485528433256216,-0.717137165600636,-0.765559002350953,-0.196494372972965,-0.509647191437625,-0.778498944161523,-0.364541308288244,-0.717137165600636,-0.65565865216317
-0.263527521763741,-0.156073618395212,-0.852806722156057,-1.50513814309427,0.956182887467515,-1.77035519293658,-0.196494372972965,-0.509647191437625,0.389249472080762,-1.6404358872971,-0.717137165600636,-0.65565865216317
-0.277058431577957,-1.71680980234734,-0.852806722156057,-0.485528433256216,0.956182887467515,1.2440333788203,-0.196494372972965,-0.509647191437625,0.389249472080762,-0.364541308288244,-0.717137165600636,-0.65565865216317
