"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
1.05978871498924,0.316227766016838,-0.176166065854411,0.444478318492315,-1.6601957715884,0.572077553547355,-1.01418510567422,-1.49078803979366,-0.817806419300766,0.100560228473099,-0.948683298050514,-1.16189500386223,-0.474341649025257
-0.959524350056361,-1.26491106406735,-0.176166065854411,0.444478318492315,0.711512473537885,0.572077553547355,1.52127765851133,1.21973566892209,-0.817806419300766,0.100560228473099,0.948683298050514,0.774596669241483,-0.474341649025257
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.21328607553047,0.316227766016838,-0.176166065854411,0.444478318492315,0.711512473537885,0.572077553547355,0.253546276418555,1.21973566892209,0.0908673799223075,-0.905042056257888,-0.948683298050514,-1.16189500386223,-0.474341649025257
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.274872351384594,0.316227766016838,-0.176166065854411,0.444478318492315,-0.474341649025257,-0.858116330321033,0.253546276418555,-1.49078803979366,0.0908673799223075,-1.91064434098887,0.948683298050514,0.774596669241483,1.89736659610103
1.30612178243801,-1.26491106406735,-1.93782672439852,-2.51871047145645,-1.6601957715884,-2.28831021418942,-1.01418510567422,-0.135526185435788,0.999541179145382,1.10616251320409,0.948683298050514,0.774596669241483,1.89736659610103
-0.483761599588866,1.89736659610103,-0.176166065854411,0.444478318492315,0.711512473537885,0.572077553547355,0.253546276418555,-0.135526185435788,0.999541179145382,1.10616251320409,-0.948683298050514,-1.16189500386223,-0.474341649025257
0.689477882083006,0.316227766016838,1.5854945926897,0.444478318492315,0.711512473537885,0.572077553547355,-1.01418510567422,-0.135526185435788,0.999541179145382,0.100560228473099,0.948683298050514,0.774596669241483,-0.474341649025257
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.08617387541543,-1.26491106406735,-0.176166065854411,0.444478318492315,0.711512473537885,0.572077553547355,-1.01418510567422,-0.135526185435788,0.999541179145382,1.10616251320409,0.948683298050514,0.774596669241483,-0.474341649025257
-1.24383512748526,0.316227766016838,1.5854945926897,0.444478318492315,0.711512473537885,0.572077553547355,1.52127765851133,-0.135526185435788,-0.817806419300766,0.100560228473099,-0.948683298050514,-1.16189500386223,-0.474341649025257
-0.51602745364932,0.316227766016838,-0.176166065854411,-1.03711607648207,-0.474341649025257,-0.858116330321033,0.253546276418555,1.21973566892209,-1.72648021852384,-0.905042056257888,-0.948683298050514,0.774596669241483,-0.474341649025257
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
