"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
0.508859865098165,0.976348453432999,0.433012701892219,0.601425472045537,0.25,1.41325249290268,0.939459249785944,1.17502417770096,1.91260673326459,0.609937545592833,1.83711730708738,1.61137562772079,0.30804003630634,0.344728919832691,-0.3659625273557
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0836347428170256,0.976348453432999,0.433012701892219,0.601425472045537,0.25,-0.201893213271812,0.939459249785944,-0.913907693767414,0.850047437006483,0.609937545592833,-0.612372435695794,-1.7514952475226,-1.66341619605424,0.344728919832691,-0.3659625273557
1.23458241297801,0.976348453432999,0.433012701892219,0.601425472045537,0.25,-0.201893213271812,-0.0626306166523962,0.130558241966773,-0.212511859251621,0.609937545592833,-0.612372435695794,0.490418669306327,0.30804003630634,0.344728919832691,-0.3659625273557
-0.0773347695824331,-0.443794751560454,0.433012701892219,-0.773261321201405,0.25,1.41325249290268,0.939459249785944,-0.913907693767414,0.850047437006483,-1.34186260030423,0.612372435695794,-0.630538289108135,-1.66341619605424,-1.493825319275,-0.3659625273557
1.60769347675393,-1.86393795655391,-1.29903810567666,-2.14794811444835,0.25,-1.81703891944631,-1.06472048309074,1.17502417770096,-0.212511859251621,0.609937545592833,0.612372435695794,0.490418669306327,-0.677688079873948,0.344728919832691,2.5617376914899
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.483067440461575,0.976348453432999,0.433012701892219,0.601425472045537,0.25,-0.201893213271812,0.939459249785944,-0.913907693767414,-1.27507115550972,-1.34186260030423,-1.83711730708738,-0.630538289108135,1.29376815248663,-1.493825319275,-0.3659625273557
0.293126625305828,-0.443794751560454,0.433012701892219,-0.773261321201405,0.25,-0.201893213271812,-1.06472048309074,1.17502417770096,0.850047437006483,1.58583761854137,0.612372435695794,1.61137562772079,-0.677688079873948,2.18328315894038,2.5617376914899
-1.06015985698572,0.976348453432999,0.433012701892219,0.601425472045537,0.25,1.41325249290268,-1.06472048309074,-0.913907693767414,NA,-0.3659625273557,-0.612372435695794,-1.7514952475226,1.29376815248663,-1.493825319275,-0.3659625273557
-1.05721627551651,0.976348453432999,0.433012701892219,0.601425472045537,0.25,-0.201893213271812,-1.06472048309074,1.17502417770096,0.850047437006483,-0.3659625273557,0.612372435695794,0.490418669306327,0.30804003630634,0.344728919832691,-0.3659625273557
0.152396127152937,-0.443794751560454,0.433012701892219,0.601425472045537,0.25,-0.201893213271812,-0.0626306166523962,-0.913907693767414,-0.212511859251621,-0.3659625273557,0.612372435695794,0.490418669306327,-0.677688079873948,0.344728919832691,-0.3659625273557
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.4692062898622,-0.443794751560454,0.433012701892219,0.601425472045537,0.25,-0.201893213271812,-0.0626306166523962,0.130558241966773,-1.27507115550972,1.58583761854137,0.612372435695794,0.490418669306327,0.30804003630634,0.344728919832691,-0.3659625273557
1.55564927366663,-0.443794751560454,-3.03108891324554,-0.773261321201405,-3.75,-1.81703891944631,-2.06681034952908,1.17502417770096,-0.212511859251621,0.609937545592833,-0.612372435695794,-0.630538289108135,0.30804003630634,0.344728919832691,-0.3659625273557
-0.0962683274647595,0.976348453432999,0.433012701892219,0.601425472045537,0.25,1.41325249290268,0.939459249785944,-0.913907693767414,-1.27507115550972,-1.34186260030423,-0.612372435695794,-0.630538289108135,-0.677688079873948,0.344728919832691,-0.3659625273557
-1.75717366455067,-0.443794751560454,0.433012701892219,0.601425472045537,0.25,-0.201893213271812,0.939459249785944,-0.913907693767414,-1.27507115550972,-1.34186260030423,-1.83711730708738,-0.630538289108135,1.29376815248663,-1.493825319275,-0.3659625273557
0.580115803367724,-1.86393795655391,-1.29903810567666,-2.14794811444835,0.25,-0.201893213271812,-0.0626306166523962,1.17502417770096,-0.212511859251621,-0.3659625273557,0.612372435695794,0.490418669306327,-0.677688079873948,0.344728919832691,-0.3659625273557
0.151637782917672,-0.443794751560454,0.433012701892219,0.601425472045537,0.25,-0.201893213271812,0.939459249785944,-0.913907693767414,0.850047437006483,0.609937545592833,0.612372435695794,0.490418669306327,1.29376815248663,0.344728919832691,-0.3659625273557
