"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0734450430979985,0.288675134594813,-0.941513083524009,0.693670235826803,0.248993381013931,0.359937016532678,-0.192153784566104,-0.277350098112614,-1.59027603624139,-0.941513083524009
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.511674279410552,0.288675134594813,-0.941513083524009,0.693670235826803,1.32796469874096,0.359937016532678,1.05684581511358,1.52542553961938,1.51076223442932,1.28388147753274
-0.520578604673422,0.288675134594813,-0.941513083524009,-0.594574487851546,0.248993381013931,0.359937016532678,1.05684581511358,-0.277350098112614,0.477082810872417,1.28388147753274
-0.166820689266445,0.288675134594813,0.171184197004365,0.693670235826803,-0.829977936713103,-0.809858287198526,-0.192153784566104,-2.08012573584461,-0.556596612684486,-0.941513083524009
-1.35261489349996,0.288675134594813,-0.941513083524009,-1.8828192115299,0.248993381013931,1.52973232026388,-0.192153784566104,1.52542553961938,0.477082810872417,0.171184197004365
-1.05047932572106,0.288675134594813,0.171184197004365,-0.594574487851546,-0.829977936713103,-0.809858287198526,-1.44115338424578,-0.277350098112614,-0.556596612684486,0.171184197004365
1.0388569072735,0.288675134594813,0.171184197004365,0.693670235826803,0.248993381013931,-0.809858287198526,-0.192153784566104,-0.277350098112614,0.477082810872417,0.171184197004365
-1.11242287193152,0.288675134594813,-0.941513083524009,0.693670235826803,1.32796469874096,1.52973232026388,1.05684581511358,-0.277350098112614,0.477082810872417,0.171184197004365
1.47627810378385,-3.17542648054294,0.171184197004365,-0.594574487851546,-0.829977936713103,-0.809858287198526,-0.192153784566104,-0.277350098112614,0.477082810872417,0.171184197004365
1.83635150969057,0.288675134594813,1.28388147753274,0.693670235826803,-1.90894925444014,-0.809858287198526,-1.44115338424578,-0.277350098112614,-0.556596612684486,-2.05421036405238
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.218663387491162,0.288675134594813,2.39657875806111,-1.8828192115299,1.32796469874096,1.52973232026388,1.05684581511358,1.52542553961938,1.51076223442932,1.28388147753274
0.757799560642585,NA,0.171184197004365,0.693670235826803,0.248993381013931,-0.809858287198526,-1.44115338424578,-0.277350098112614,-1.59027603624139,-0.941513083524009
-0.102586986298389,0.288675134594813,0.171184197004365,0.693670235826803,-0.829977936713103,-0.809858287198526,1.05684581511358,-0.277350098112614,-0.556596612684486,0.171184197004365
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
