"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num","TX_RESP_Q19_num"
-0.445941620060316,0,0.511128441464382
0.219152791195303,0,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.348403239523876,1.1481209945741,1.76571643414968
NA,NA,NA
0.361301553056255,1.1481209945741,1.76571643414968
-1.21425990904005,1.1481209945741,1.76571643414968
-0.730847416757057,1.1481209945741,1.76571643414968
-0.722056031703224,0,0.511128441464382
-0.347579995061267,1.1481209945741,NA
0.0277249399948319,-1.1481209945741,1.76571643414968
-1.59250198698816,1.1481209945741,0.511128441464382
2.86935931712811,1.1481209945741,-0.743459551220919
NA,NA,NA
0.35721466819989,-2.2962419891482,0.511128441464382
-1.1188635025636,1.1481209945741,-0.743459551220919
0.722864595304549,0,-0.743459551220919
-0.318943822499676,0,-0.743459551220919
-0.564861934945534,-1.1481209945741,-0.743459551220919
-1.39881078376385,1.1481209945741,0.511128441464382
0.47625798686336,0,-0.743459551220919
-0.0587129622680338,1.1481209945741,0.511128441464382
NA,NA,NA
2.00365265932177,0,-0.743459551220919
-0.181201430155663,-1.1481209945741,-0.743459551220919
-1.27982630987494,0,NA
NA,NA,NA
0.646997471280645,0,-0.743459551220919
0.929823074864223,-1.1481209945741,-0.743459551220919
0.27526202385071,0,-0.743459551220919
-0.758896694589749,-1.1481209945741,-0.743459551220919
1.03844266656042,-1.1481209945741,-0.743459551220919
1.14572132537318,-1.1481209945741,-0.743459551220919
NA,NA,NA
NA,NA,NA
-0.745725656759921,0,-0.743459551220919
0.0568517445139053,-1.1481209945741,-0.743459551220919
NA,NA,NA
NA,NA,NA
