"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.945517868174404,0.494640788446407,-0.687215127193266,1.05107654562449,1.11611131494755,0.987055325310136,1.20415945787923,0.742142300235238,0.511128441464382
-0.854720208704033,NA,0.601313236294108,1.05107654562449,1.11611131494755,0.987055325310136,1.20415945787923,0.742142300235238,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.13940270701646,1.30934326353461,0.601313236294108,1.05107654562449,1.11611131494755,0.987055325310136,1.20415945787923,0.742142300235238,1.76571643414968
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.887176815639209,1.30934326353461,0.601313236294108,1.05107654562449,-0.22322226298951,0.987055325310136,1.20415945787923,0.742142300235238,1.76571643414968
-2.08847966293729,-0.320061686641792,0.601313236294108,-0.262769136406122,1.11611131494755,-0.863673409646368,1.20415945787923,0.742142300235238,1.76571643414968
-1.01420574435755,-1.13476416172999,0.601313236294108,1.05107654562449,1.11611131494755,0.987055325310136,1.20415945787923,0.742142300235238,1.76571643414968
0.387664735799077,1.30934326353461,0.601313236294108,-0.262769136406122,-0.22322226298951,0.0616909578318836,-0.802772971919486,-0.848162628840271,0.511128441464382
-0.171515765725607,-0.320061686641792,0.601313236294108,1.05107654562449,1.11611131494755,0.987055325310136,-0.802772971919486,0.742142300235238,NA
-1.13017708724632,-1.13476416172999,0.601313236294108,1.05107654562449,1.11611131494755,0.987055325310136,1.20415945787923,0.742142300235238,1.76571643414968
-0.452906343398725,-1.13476416172999,0.601313236294108,-0.262769136406122,-0.22322226298951,0.0616909578318836,-0.802772971919486,-0.848162628840271,0.511128441464382
1.93699541417887,0.494640788446407,0.601313236294108,1.05107654562449,1.11611131494755,0.987055325310136,1.20415945787923,0.742142300235238,-0.743459551220919
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.464459180480574,-0.320061686641792,-0.687215127193266,-0.262769136406122,-0.22322226298951,0.0616909578318836,-0.802772971919486,0.742142300235238,0.511128441464382
-0.823563301029582,1.30934326353461,0.601313236294108,-0.262769136406122,-0.22322226298951,0.0616909578318836,-0.802772971919486,-0.848162628840271,-0.743459551220919
0.00180076277019499,0.494640788446407,0.601313236294108,1.05107654562449,1.11611131494755,0.987055325310136,-0.802772971919486,0.742142300235238,-0.743459551220919
0.0995922416414238,-0.320061686641792,0.601313236294108,-0.262769136406122,-1.56255584092657,0.0616909578318836,-0.802772971919486,0.742142300235238,-0.743459551220919
0.822107875424901,1.30934326353461,-1.97574349068064,-2.89046050046734,-2.90188941886363,0.0616909578318836,-0.802772971919486,-0.848162628840271,-0.743459551220919
-0.0422541830543408,-0.320061686641792,0.601313236294108,-0.262769136406122,-0.22322226298951,0.0616909578318836,-0.802772971919486,-0.848162628840271,0.511128441464382
0.77091589924745,-0.320061686641792,-0.687215127193266,-1.57661481843673,-0.22322226298951,0.0616909578318836,-0.802772971919486,-2.43846755791578,-0.743459551220919
-0.0924730432073891,-1.13476416172999,0.601313236294108,-0.262769136406122,-0.22322226298951,-1.78903777712462,1.20415945787923,0.742142300235238,0.511128441464382
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.54162961103927,1.30934326353461,0.601313236294108,-0.262769136406122,-0.22322226298951,0.0616909578318836,-0.802772971919486,-0.848162628840271,-0.743459551220919
1.05129588177577,1.30934326353461,-1.97574349068064,-0.262769136406122,-0.22322226298951,0.0616909578318836,-0.802772971919486,-0.848162628840271,-0.743459551220919
-0.475618474824101,NA,-1.97574349068064,-0.262769136406122,-0.22322226298951,0.987055325310136,1.20415945787923,0.742142300235238,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05624307777146,1.30934326353461,-0.687215127193266,-1.57661481843673,-1.56255584092657,-1.78903777712462,-0.802772971919486,-0.848162628840271,-0.743459551220919
0.147548991408269,-1.13476416172999,0.601313236294108,-0.262769136406122,-1.56255584092657,-1.78903777712462,-0.802772971919486,-0.848162628840271,-0.743459551220919
-1.71718824247151,-1.13476416172999,0.601313236294108,1.05107654562449,-0.22322226298951,0.987055325310136,1.20415945787923,0.742142300235238,-0.743459551220919
-0.060086054037703,-1.13476416172999,0.601313236294108,1.05107654562449,-0.22322226298951,0.0616909578318836,1.20415945787923,0.742142300235238,-0.743459551220919
1.05808489514619,0.494640788446407,-1.97574349068064,-0.262769136406122,-0.22322226298951,-0.863673409646368,-0.802772971919486,-0.848162628840271,-0.743459551220919
0.171791061240371,-1.13476416172999,-1.97574349068064,-1.57661481843673,-0.22322226298951,-1.78903777712462,-0.802772971919486,-2.43846755791578,-0.743459551220919
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.601467718891278,-1.13476416172999,0.601313236294108,-0.262769136406122,1.11611131494755,-0.863673409646368,-0.802772971919486,0.742142300235238,-0.743459551220919
0.433801101937362,-0.320061686641792,0.601313236294108,-0.262769136406122,-0.22322226298951,-1.78903777712462,-0.802772971919486,0.742142300235238,-0.743459551220919
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
