"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
-1.1675765260367,-1.75411603861406,-2.48351206315415,-1.62040310253013,0.710705312219014,1.05684581511358,-0.0741249316661103,0.192153784566104,-0.288675134594813
-0.499233563880671,0.526234811584218,0.591312395989083,1.37111031752549,-0.236901770739671,-0.192153784566104,-1.03774904332554,1.44115338424578,-0.288675134594813
0.288489872426766,-1.75411603861406,0.591312395989083,1.37111031752549,0.710705312219014,-0.192153784566104,-0.0741249316661103,-1.05684581511358,-0.288675134594813
-0.119594447475865,0.526234811584218,0.591312395989083,-0.124646392502318,0.710705312219014,1.05684581511358,0.889499179993321,0.192153784566104,-0.288675134594813
-1.93200988954934,0.526234811584218,-0.946099833582532,-0.124646392502318,-1.18450885369836,1.05684581511358,-1.03774904332554,-1.05684581511358,-0.288675134594813
0.939808029513664,0.526234811584218,0.591312395989083,NA,NA,1.05684581511358,0.889499179993321,1.44115338424578,NA
1.81214086482528,0.526234811584218,0.591312395989083,-0.124646392502318,-0.236901770739671,-0.192153784566104,0.889499179993321,0.192153784566104,-0.288675134594813
0.727853130879216,0.526234811584218,0.591312395989083,-0.124646392502318,0.710705312219014,-0.192153784566104,0.889499179993321,0.192153784566104,-0.288675134594813
0.721169439338242,0.526234811584218,0.591312395989083,1.37111031752549,0.710705312219014,-0.192153784566104,0.889499179993321,1.44115338424578,-0.288675134594813
-0.276709332314212,0.526234811584218,0.591312395989083,-1.62040310253013,-2.13211593665704,-1.44115338424578,-2.00137315498497,0.192153784566104,-0.288675134594813
0.417281991384693,0.526234811584218,0.591312395989083,-0.124646392502318,0.710705312219014,-1.44115338424578,-1.03774904332554,-1.05684581511358,-0.288675134594813
0.12478165177285,0.526234811584218,-0.946099833582532,-0.124646392502318,0.710705312219014,-1.44115338424578,0.889499179993321,-1.05684581511358,-0.288675134594813
-1.03640122088391,-1.75411603861406,-0.946099833582532,-0.124646392502318,-1.18450885369836,1.05684581511358,-0.0741249316661103,-1.05684581511358,3.17542648054294
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
