ID_ESCOLA,AREA,TIPO_ESCOLA,LOCALIZACAO,CLUSTER,MEDIA_MT,MEDIA_LP,INSE_MEDIO,FAIXA_MT,FAIXA_LP,GRUPO_INSE
61431477,Interior,Pública,Urbana,1,283.11,293.76,4.71,Q4_Alto,Q4_Alto,Medio_INSE
61465808,Interior,Pública,Urbana,1,283.1,289.24,5.13,Q4_Alto,Q4_Alto,Alto_INSE
61454663,Interior,Pública,Urbana,1,283.06,290.52,5.28,Q4_Alto,Q4_Alto,Alto_INSE
61459446,Interior,Pública,Urbana,1,283.01,292.84,5.09,Q4_Alto,Q4_Alto,Alto_INSE
61428645,Interior,Pública,Urbana,1,282.96,298.88,5.37,Q4_Alto,Q4_Alto,Alto_INSE
61455981,Interior,Pública,Urbana,1,282.91,4159.81,5.28,Q4_Alto,Q4_Alto,Alto_INSE
61432494,Interior,Pública,Urbana,1,282.89,298.03,5.63,Q4_Alto,Q4_Alto,Alto_INSE
61433070,Interior,Pública,Urbana,1,282.77,286.76,5.18,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61457607,Interior,Pública,Urbana,1,282.73,293.42,5.42,Q4_Alto,Q4_Alto,Alto_INSE
61425652,Interior,Pública,Urbana,1,282.69,273.94,5.36,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61425506,Interior,Pública,Urbana,1,282.68,292.03,4.91,Q4_Alto,Q4_Alto,Medio_INSE
61466516,Interior,Pública,Urbana,1,282.66,282.28,4.85,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61416724,Interior,Pública,Urbana,1,282.62,284.31,5.14,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61442541,Interior,Pública,Urbana,1,282.51,292.16,5.17,Q4_Alto,Q4_Alto,Alto_INSE
61412181,Interior,Pública,Urbana,1,282.48,293,5.15,Q4_Alto,Q4_Alto,Alto_INSE
61454114,Interior,Pública,Urbana,1,282.47,294.36,4.92,Q4_Alto,Q4_Alto,Medio_INSE
61466217,Interior,Pública,Urbana,1,282.38,289.41,5.05,Q4_Alto,Q4_Alto,Medio_INSE
61425681,Interior,Pública,Urbana,1,282.29,289.73,5.29,Q4_Alto,Q4_Alto,Alto_INSE
61424999,Interior,Pública,Urbana,1,282.28,286.66,5.01,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61407965,Interior,Pública,Urbana,1,282.27,285.03,4.9,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61455451,Interior,Pública,Urbana,1,282.23,283.8,5,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61466509,Interior,Pública,Urbana,1,282.22,289.2,4.88,Q4_Alto,Q4_Alto,Medio_INSE
61400179,Interior,Pública,Urbana,1,282.15,289.49,4.83,Q4_Alto,Q4_Alto,Medio_INSE
61459189,Interior,Pública,Urbana,1,282.15,279.95,5.18,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61442023,Interior,Pública,Urbana,1,282.1,294.67,4.91,Q4_Alto,Q4_Alto,Medio_INSE
61454600,Interior,Pública,Urbana,1,282.05,289.63,5.03,Q4_Alto,Q4_Alto,Medio_INSE
61470135,Interior,Pública,Urbana,1,282.05,291.24,5.45,Q4_Alto,Q4_Alto,Alto_INSE
61448112,Interior,Pública,Urbana,1,282.04,275.97,4.81,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61432542,Interior,Pública,Urbana,1,281.96,257.61,5.54,Q4_Alto,Q1_Baixo,Alto_INSE
61431523,Interior,Pública,Urbana,1,281.93,282.61,4.66,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61455978,Interior,Pública,Urbana,1,281.91,286.88,5.47,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61454139,Interior,Pública,Urbana,1,281.9,278.35,5.06,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61456011,Interior,Pública,Urbana,1,281.9,297.94,5.13,Q4_Alto,Q4_Alto,Alto_INSE
61399653,Interior,Pública,Urbana,1,281.88,290.72,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61421775,Interior,Pública,Urbana,1,281.82,287.23,5.31,Q4_Alto,Q4_Alto,Alto_INSE
61433460,Interior,Pública,Urbana,1,281.81,275.3,5.01,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61425677,Interior,Pública,Urbana,1,281.78,296.19,5.09,Q4_Alto,Q4_Alto,Alto_INSE
61465820,Interior,Pública,Urbana,1,281.78,277.8,4.94,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61437660,Interior,Pública,Urbana,1,281.77,294.33,5.54,Q4_Alto,Q4_Alto,Alto_INSE
61432551,Interior,Pública,Urbana,1,281.71,283.69,4.87,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61448143,Interior,Pública,Urbana,1,281.69,294.67,5.35,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61466450,Interior,Pública,Urbana,1,281.67,285.35,4.85,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61433504,Interior,Pública,Urbana,1,281.64,277.54,5.18,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61466267,Interior,Pública,Urbana,1,281.56,287.6,5.33,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61442163,Interior,Pública,Urbana,1,281.56,296.9,5.51,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61454137,Interior,Pública,Urbana,1,281.55,276.43,5.31,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61399395,Interior,Pública,Urbana,1,281.55,281.14,4.71,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61408051,Interior,Pública,Urbana,1,281.5,289.33,4.91,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61442069,Interior,Pública,Urbana,1,281.5,286.61,4.97,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61451138,Interior,Pública,Urbana,1,281.5,293.85,5.17,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61456003,Interior,Pública,Urbana,1,281.48,292.41,5.37,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61428671,Interior,Pública,Urbana,1,281.43,285.53,5.02,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61442304,Interior,Pública,Urbana,1,281.42,287.11,5.71,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61421784,Interior,Pública,Urbana,1,281.36,281.45,4.94,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61421802,Interior,Pública,Urbana,1,281.32,282.9,5.22,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61442314,Interior,Pública,Urbana,1,281.31,281.17,4.7,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61425343,Interior,Pública,Urbana,1,281.18,286.58,5.17,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61449161,Interior,Pública,Urbana,1,281.15,279.84,5.13,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61441606,Interior,Pública,Urbana,1,281.14,289.67,5.15,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61442009,Interior,Pública,Urbana,1,281.11,299.01,5.13,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61439286,Interior,Pública,Urbana,1,281.09,281.01,4.95,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61439298,Interior,Pública,Urbana,1,281.08,295.03,4.99,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61466213,Interior,Pública,Urbana,1,281.07,293.52,5.06,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61466271,Interior,Pública,Urbana,1,280.9,293.07,4.73,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61433426,Interior,Pública,Urbana,1,280.88,281.8,5.13,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61428103,Interior,Pública,Urbana,1,280.84,299.2,5.49,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61459347,Interior,Pública,Urbana,1,280.8,289.77,5.17,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61448607,Interior,Pública,Urbana,1,280.75,276.06,5.23,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61459200,Interior,Pública,Urbana,1,280.67,272.96,4.88,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61466929,Interior,Pública,Urbana,1,280.66,287.16,5.25,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61425585,Interior,Pública,Urbana,1,280.64,280.22,4.98,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61416186,Interior,Pública,Urbana,1,280.62,292.13,5.11,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61455989,Interior,Pública,Urbana,1,280.54,288.37,4.77,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61421881,Interior,Pública,Urbana,1,280.54,280.75,4.75,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61433520,Interior,Pública,Urbana,1,280.47,279.44,4.98,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61466195,Interior,Pública,Urbana,1,280.46,286.78,5.21,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61425654,Interior,Pública,Urbana,1,280.45,282.09,4.77,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459206,Interior,Pública,Urbana,1,280.44,286.68,5.79,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61439294,Interior,Pública,Urbana,1,280.43,278.45,5.01,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61421793,Interior,Pública,Urbana,1,280.35,285.17,5.08,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61421863,Interior,Pública,Urbana,1,280.25,2576.87,5.16,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61399492,Interior,Pública,Urbana,1,280.24,282.92,5.12,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61417120,Interior,Pública,Urbana,1,280.09,292.3,4.96,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61442548,Interior,Pública,Urbana,1,280.09,282.64,5.14,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61448076,Interior,Pública,Urbana,1,280.08,287.22,5.01,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61454602,Interior,Pública,Urbana,1,280.07,283.82,4.97,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61470145,Interior,Pública,Urbana,1,280,280.7,4.92,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61433450,Interior,Pública,Urbana,1,279.99,271.46,4.86,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61399628,Interior,Pública,Urbana,1,279.97,4152.51,5.14,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61454601,Interior,Pública,Urbana,1,279.96,279.74,4.7,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459272,Interior,Pública,Urbana,1,279.94,276.33,5.33,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61405726,Interior,Pública,Urbana,1,279.94,289.66,4.81,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61470496,Interior,Pública,Urbana,1,279.9,2347.21,4.86,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61466138,Interior,Pública,Urbana,1,279.88,293.49,5,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61399938,Interior,Pública,Urbana,1,279.86,280.24,5.12,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61449094,Interior,Pública,Urbana,1,279.81,2670.65,4.83,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61449588,Interior,Pública,Urbana,1,279.77,283.63,5.2,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61438244,Interior,Pública,Urbana,1,279.75,282.53,5.27,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61412823,Interior,Pública,Urbana,1,279.69,287.65,5.21,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61421823,Interior,Pública,Urbana,1,279.67,282.5,5.11,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61437654,Interior,Pública,Urbana,1,279.66,284.79,5.26,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61439344,Interior,Pública,Urbana,1,279.62,275.79,5.09,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61428607,Interior,Pública,Urbana,1,279.58,278.78,5.13,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61442580,Interior,Pública,Urbana,1,279.57,287.39,4.94,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61437666,Interior,Pública,Urbana,1,279.53,269.26,5.05,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61465801,Interior,Pública,Urbana,1,279.5,287.48,5.02,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61448128,Interior,Pública,Urbana,1,279.43,277.66,4.93,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61425678,Interior,Pública,Urbana,1,279.41,275.65,5.21,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61448151,Interior,Pública,Urbana,1,279.4,279.23,5.31,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61459180,Interior,Pública,Urbana,1,279.25,276.62,5.13,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61425017,Interior,Pública,Urbana,1,279.25,282.42,4.98,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459305,Interior,Pública,Urbana,1,279.17,288.92,4.91,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61428631,Interior,Pública,Urbana,1,279.14,291.46,5.44,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61442545,Interior,Pública,Urbana,1,279.13,288.22,5.59,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61431513,Interior,Pública,Urbana,1,279.08,281.82,5.14,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61432533,Interior,Pública,Urbana,1,279.07,286.5,5.29,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61428655,Interior,Pública,Urbana,1,279.04,282.28,5.06,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459260,Interior,Pública,Urbana,1,279.03,281.31,4.93,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61449122,Interior,Pública,Urbana,1,279.01,6852.63,4.98,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61425375,Interior,Pública,Urbana,1,278.96,279.5,5.14,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61416193,Interior,Pública,Urbana,1,278.95,296.19,4.91,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61449172,Interior,Pública,Urbana,1,278.94,2879.01,4.97,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61459159,Interior,Pública,Urbana,1,278.91,287.71,4.9,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61459166,Interior,Pública,Urbana,1,278.87,3233.95,4.86,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61416736,Interior,Pública,Urbana,1,278.86,276.92,5.15,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61424975,Interior,Pública,Urbana,1,278.76,286.81,5.27,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61432529,Interior,Pública,Urbana,1,278.59,294.11,5.42,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61417090,Interior,Pública,Urbana,1,278.58,274.31,4.75,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61399536,Interior,Pública,Urbana,1,278.52,280.41,5.32,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61433008,Interior,Pública,Urbana,1,278.5,291.45,5.07,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61425148,Interior,Pública,Urbana,1,278.39,283.28,4.82,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61466115,Interior,Pública,Urbana,1,278.33,279.66,5.11,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61441555,Interior,Pública,Urbana,1,278.29,273,4.76,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61408013,Interior,Pública,Urbana,1,278.26,290.65,5,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61439282,Interior,Pública,Urbana,1,278.25,6396.25,5.24,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61470079,Interior,Pública,Urbana,1,278.18,273.05,5.33,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61442311,Interior,Pública,Urbana,1,278.15,288.04,5.32,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61459183,Interior,Pública,Urbana,1,278.15,9674.3,5.09,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61442321,Interior,Pública,Urbana,1,278.09,277.14,4.93,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61456055,Interior,Pública,Urbana,1,278.06,287.72,5.42,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61433061,Interior,Pública,Urbana,1,278.04,279.45,4.67,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61421774,Interior,Pública,Urbana,1,278.01,278.65,5.09,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61466182,Interior,Pública,Urbana,1,277.9,286.25,5.1,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61448149,Interior,Pública,Urbana,1,277.88,286.69,5.32,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61470120,Interior,Pública,Urbana,1,277.87,287.59,4.98,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61437645,Interior,Pública,Urbana,1,277.84,289.7,5.32,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61424972,Interior,Pública,Urbana,1,277.8,281.48,5.2,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61442032,Interior,Pública,Urbana,1,277.78,286.17,5.26,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61448055,Interior,Pública,Urbana,1,277.74,270.8,4.93,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61431460,Interior,Pública,Urbana,1,277.73,1226.9,5.2,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61428651,Interior,Pública,Urbana,1,277.72,276.57,5.06,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61425486,Interior,Pública,Urbana,1,277.68,279.29,5.09,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61459770,Interior,Pública,Urbana,1,277.56,284.55,5.35,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61416126,Interior,Pública,Urbana,1,277.49,280.35,4.87,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61412153,Interior,Pública,Urbana,1,277.48,289.74,4.98,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61439314,Interior,Pública,Urbana,1,277.46,293.26,5.24,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61425493,Interior,Pública,Urbana,1,277.38,274.73,5.11,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61432502,Interior,Pública,Urbana,1,277.37,277.07,5.1,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61399451,Interior,Pública,Urbana,1,277.34,270.63,4.9,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61399386,Interior,Pública,Urbana,1,277.33,284.59,4.96,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61449102,Interior,Pública,Urbana,1,277.31,281.71,5.19,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61442085,Interior,Pública,Urbana,1,277.31,269.37,5.04,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61466473,Interior,Pública,Urbana,1,277.26,278.11,5.09,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61433536,Interior,Pública,Urbana,1,277.26,290.94,5.19,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61459331,Interior,Pública,Urbana,1,277.18,281.05,5.28,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61433051,Interior,Pública,Urbana,1,277.17,2674.35,5.32,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61399686,Interior,Pública,Urbana,1,277.04,264.03,4.87,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61442099,Interior,Pública,Urbana,1,277.03,289.76,4.73,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61407998,Interior,Pública,Urbana,1,277.02,276.58,5.01,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61434027,Interior,Pública,Rural,1,277.01,263.82,4.76,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61407986,Interior,Pública,Urbana,1,277,282.43,5.37,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61416117,Interior,Pública,Urbana,1,276.98,273.93,5,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61449123,Interior,Pública,Urbana,1,276.93,279.38,5.12,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61412178,Interior,Pública,Urbana,1,276.85,288.97,4.69,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61433470,Interior,Pública,Urbana,1,276.82,276.4,4.7,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459185,Interior,Pública,Urbana,1,276.74,282.59,5.2,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61428117,Interior,Pública,Urbana,1,276.74,280.17,5.05,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61432980,Interior,Pública,Urbana,1,276.72,279.41,5.3,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61428623,Interior,Pública,Urbana,1,276.7,288.34,5.3,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61439256,Interior,Pública,Urbana,1,276.69,272.8,5.11,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61449545,Interior,Pública,Urbana,1,276.68,259.48,4.8,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61428652,Interior,Pública,Urbana,1,276.65,280.12,5.39,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61465834,Interior,Pública,Urbana,1,276.65,284.4,4.82,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459197,Interior,Pública,Urbana,1,276.6,275.45,5.05,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61425088,Interior,Pública,Urbana,1,276.49,3263.52,5.21,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61424811,Interior,Pública,Urbana,1,276.47,286.48,5.28,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61442430,Interior,Pública,Urbana,1,276.45,281.53,5.18,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61459495,Interior,Pública,Urbana,1,276.44,294.8,5.06,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61399559,Interior,Pública,Urbana,1,276.44,294.2,5.31,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61459266,Interior,Pública,Urbana,1,276.44,282.22,5.02,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61399936,Interior,Pública,Urbana,1,276.43,281.07,5.27,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61448044,Interior,Pública,Urbana,1,276.41,277.87,5.33,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61399652,Interior,Pública,Urbana,1,276.39,277.84,5.14,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61442084,Interior,Pública,Urbana,1,276.38,283.35,5.26,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61449672,Interior,Pública,Urbana,1,276.36,292.57,5.29,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61399591,Interior,Pública,Urbana,1,276.34,268.57,4.86,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61442439,Interior,Pública,Urbana,1,276.32,296.01,4.98,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61406234,Interior,Pública,Urbana,1,276.16,289.43,5.25,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61425575,Interior,Pública,Urbana,1,276.12,280.57,5.39,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61448621,Interior,Pública,Urbana,1,276.08,278.44,5.44,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61425015,Interior,Pública,Urbana,1,276.07,286.97,5.1,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61455951,Interior,Pública,Rural,1,276,28765.5,4.25,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61442529,Interior,Pública,Urbana,1,275.99,266.08,5.16,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61425387,Interior,Pública,Urbana,1,275.99,280.25,5.5,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61432482,Interior,Pública,Urbana,1,275.97,286.59,5.12,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61433421,Interior,Pública,Urbana,1,275.94,285.78,4.91,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61433436,Interior,Pública,Urbana,1,275.87,9194.78,4.9,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61442365,Interior,Pública,Urbana,1,275.82,272.36,4.69,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61449587,Interior,Pública,Urbana,1,275.81,274.26,5.21,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61416739,Interior,Pública,Urbana,1,275.81,295.99,5.18,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61416200,Interior,Pública,Urbana,1,275.77,288.86,5.14,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61416594,Interior,Pública,Urbana,1,275.73,3196.76,5.23,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61466446,Interior,Pública,Urbana,1,275.72,280.03,5.04,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61450184,Interior,Pública,Urbana,1,275.72,278.14,5.09,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459213,Interior,Pública,Urbana,1,275.7,279.36,5.14,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61449633,Interior,Pública,Urbana,1,275.69,270.66,4.89,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61431483,Interior,Pública,Urbana,1,275.69,300.83,5.15,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61405684,Interior,Pública,Urbana,1,275.66,279.45,5.18,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61465837,Interior,Pública,Urbana,1,275.65,274.86,5.05,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459181,Interior,Pública,Urbana,1,275.61,268.93,5.2,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61458814,Interior,Pública,Urbana,1,275.59,271.67,4.71,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61458791,Interior,Pública,Urbana,1,275.58,275.63,4.69,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61459466,Interior,Pública,Urbana,1,275.55,286.02,4.79,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61431555,Interior,Pública,Urbana,1,275.55,2694.89,4.95,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61412190,Interior,Pública,Urbana,1,275.48,266.95,4.86,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61433379,Interior,Pública,Urbana,1,275.47,290.26,5.07,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61449119,Interior,Pública,Urbana,1,275.44,287.58,4.73,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61416150,Interior,Pública,Urbana,1,275.44,289.85,4.76,Q3_Médio-Alto,Q4_Alto,Medio_INSE
