"PROFICIENCIA_MT_SAEB","TX_RESP_Q22d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.00860982927228921,0.73338249198766,-0.0796894034113954,-0.141661664577557
0.134390400349564,0.73338249198766,-0.0796894034113954,-0.141661664577557
-0.941036006796416,2.27601463030653,1.54066179928698,1.27495498119802
-0.111981715281999,0.73338249198766,-0.0796894034113954,1.27495498119802
-1.008537275522,0.73338249198766,-0.0796894034113954,-0.141661664577557
-0.651509546960982,0.73338249198766,-0.0796894034113954,-0.141661664577557
1.67515390379669,-0.809249646331211,-0.0796894034113954,1.27495498119802
-0.651823696388058,-0.809249646331211,-0.0796894034113954,1.27495498119802
0.772527270765705,-0.809249646331211,-1.70004060610977,-1.55827831035313
1.24497894264979,-0.809249646331211,-0.0796894034113954,-0.141661664577557
-1.07737092301255,0.73338249198766,-0.0796894034113954,1.27495498119802
-0.0676531184495536,-0.809249646331211,-0.0796894034113954,-0.141661664577557
0.743600996825714,2.27601463030653,1.54066179928698,1.27495498119802
-0.345941459831294,-0.809249646331211,-0.0796894034113954,-0.141661664577557
0.175365469244146,-0.809249646331211,-0.0796894034113954,-0.141661664577557
1.47646611404497,0.73338249198766,-0.0796894034113954,-0.141661664577557
0.518870308006867,-0.809249646331211,-0.0796894034113954,-0.141661664577557
0.733449224188753,-0.809249646331211,-0.0796894034113954,-0.141661664577557
0.911442417975285,-0.809249646331211,1.54066179928698,-0.141661664577557
-0.955309121194601,0.73338249198766,-0.0796894034113954,-0.141661664577557
NA,NA,NA,NA
-1.06395899271787,-0.809249646331211,-0.0796894034113954,NA
-0.144136309402586,-0.809249646331211,1.54066179928698,1.27495498119802
-0.736691267289511,2.27601463030653,1.54066179928698,1.27495498119802
0.117070223210003,0.73338249198766,-0.0796894034113954,-0.141661664577557
-1.70645885527717,-0.809249646331211,1.54066179928698,-2.9748949561287
0.204681693320642,0.73338249198766,1.54066179928698,1.27495498119802
-0.0677849295354089,0.73338249198766,1.54066179928698,-0.141661664577557
-0.906593378972457,0.73338249198766,-0.0796894034113954,1.27495498119802
0.0563924726375798,-0.809249646331211,-0.0796894034113954,-0.141661664577557
NA,NA,NA,NA
-1.27775690807198,2.27601463030653,-0.0796894034113954,1.27495498119802
1.00019078081079,-0.809249646331211,-1.70004060610977,-0.141661664577557
-1.90896044069164,0.73338249198766,-0.0796894034113954,-0.141661664577557
1.39044738251224,-0.809249646331211,-1.70004060610977,-0.141661664577557
-1.23459924255105,0.73338249198766,1.54066179928698,1.27495498119802
0.0248804649303235,-0.809249646331211,-0.0796894034113954,-0.141661664577557
1.36630370687227,-0.809249646331211,-1.70004060610977,-0.141661664577557
0.0985845978799841,-0.809249646331211,-0.0796894034113954,-0.141661664577557
-1.07567823047868,-0.809249646331211,-0.0796894034113954,-1.55827831035313
-1.46256043300726,-0.809249646331211,-0.0796894034113954,1.27495498119802
0.0740246177474521,-0.809249646331211,-0.0796894034113954,-0.141661664577557
-0.652015920069398,-0.809249646331211,-1.70004060610977,-1.55827831035313
NA,NA,NA,NA
0.844414603978989,-0.809249646331211,-0.0796894034113954,-0.141661664577557
0.75036736474216,-0.809249646331211,-0.0796894034113954,-0.141661664577557
-0.691419101968311,-0.809249646331211,-1.70004060610977,-0.141661664577557
0.923040850197887,-0.809249646331211,-0.0796894034113954,-0.141661664577557
NA,NA,NA,NA
2.24158469843877,-0.809249646331211,-1.70004060610977,-1.55827831035313
1.61866120924527,-0.809249646331211,-0.0796894034113954,-1.55827831035313
1.40885830768759,-0.809249646331211,-0.0796894034113954,-1.55827831035313
0.817176620353815,0.73338249198766,-0.0796894034113954,-0.141661664577557
-0.85188452647276,-0.809249646331211,1.54066179928698,1.27495498119802
-0.261015677443886,-0.809249646331211,-0.0796894034113954,-0.141661664577557
-1.46163773575351,0.73338249198766,1.54066179928698,1.27495498119802
NA,NA,NA,NA
NA,NA,NA,NA
NA,0.73338249198766,-0.0796894034113954,-0.141661664577557
NA,-0.809249646331211,1.54066179928698,-0.141661664577557
NA,NA,NA,NA
NA,0.73338249198766,-0.0796894034113954,-0.141661664577557
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,0.73338249198766,-0.0796894034113954,-0.141661664577557
NA,NA,NA,NA
NA,0.73338249198766,-0.0796894034113954,-0.141661664577557
NA,NA,NA,NA
NA,0.73338249198766,-0.0796894034113954,-0.141661664577557
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,0.73338249198766,-0.0796894034113954,1.27495498119802
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,-3.32039180880815,-2.9748949561287
NA,NA,NA,NA
NA,NA,NA,NA
NA,2.27601463030653,NA,NA
NA,-0.809249646331211,-0.0796894034113954,-0.141661664577557
NA,NA,NA,NA
NA,NA,NA,NA
