"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
-0.580805576316972,0.25,-2.01556443707464,0.828176686086141,0.30804003630634,-0.141233170716508,-1.1440615418736,-0.346325357523395,-1.27109853644857
1.05116294715923,0.25,0.465130254709532,-0.19111769678911,0.30804003630634,-0.141233170716508,-1.1440615418736,-1.13792617471973,-1.27109853644857
0.614866143193419,0.25,0.465130254709532,0.828176686086141,-0.677688079873948,-0.141233170716508,-0.0672977377572707,0.445275459672937,-0.141233170716508
-0.336014074562216,0.25,0.465130254709532,0.828176686086141,-0.677688079873948,0.988632195015556,1.00946606635906,1.23687627686927,0.988632195015556
-0.469683537715522,0.25,-2.01556443707464,-1.21041207966436,-0.677688079873948,0.988632195015556,-1.1440615418736,-1.13792617471973,-1.27109853644857
1.38988837392871,0.25,0.465130254709532,-0.19111769678911,-0.677688079873948,-1.27109853644857,-1.1440615418736,-1.13792617471973,-1.27109853644857
0.977575695938699,0.25,0.465130254709532,1.84747106896139,2.27949626866692,-1.27109853644857,-1.1440615418736,-0.346325357523395,-1.27109853644857
1.5527558391793,-3.75,0.465130254709532,0.828176686086141,1.29376815248663,-1.27109853644857,-1.1440615418736,-0.346325357523395,-0.141233170716508
-1.76019428016635,0.25,-2.01556443707464,-1.21041207966436,-0.677688079873948,0.988632195015556,1.00946606635906,1.23687627686927,0.988632195015556
-0.524637354430871,0.25,0.465130254709532,-0.19111769678911,-0.677688079873948,-1.27109853644857,1.00946606635906,-1.13792617471973,-0.141233170716508
-1.25894203668938,0.25,0.465130254709532,-1.21041207966436,-0.677688079873948,0.988632195015556,1.00946606635906,0.445275459672937,0.988632195015556
1.04548012463416,0.25,0.465130254709532,0.828176686086141,1.29376815248663,-0.141233170716508,1.00946606635906,-0.346325357523395,0.988632195015556
-0.703089452276057,0.25,0.465130254709532,-0.19111769678911,1.29376815248663,-1.27109853644857,-0.0672977377572707,-1.13792617471973,-0.141233170716508
-0.201010527872178,0.25,0.465130254709532,-1.21041207966436,-0.677688079873948,0.988632195015556,1.00946606635906,1.23687627686927,0.988632195015556
-0.96592428468158,0.25,0.465130254709532,-1.21041207966436,-0.677688079873948,0.988632195015556,1.00946606635906,1.23687627686927,0.988632195015556
0.168572000677586,0.25,0.465130254709532,0.828176686086141,-0.677688079873948,0.988632195015556,-0.0672977377572707,1.23687627686927,0.988632195015556
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
