"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.0856161210834604,0.588348405414552,0.316227766016838,0.711512473537885,-0.474341649025257,-0.474341649025257,-1.25628852958435,-1.10616251320409,-0.364399348580512,1.16189500386223,1.49078803979366,-0.737864787372622,1.44913767461894,-0.316227766016838,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.746832631623303,-1.76504521624366,-1.26491106406735,0.711512473537885,-0.474341649025257,-0.474341649025257,-0.114208048144032,-0.100560228473099,-0.364399348580512,-0.774596669241483,-1.21973566892209,0.316227766016838,-0.621059003408118,-0.316227766016838,-0.316227766016838
0.096875778196868,0.588348405414552,0.316227766016838,-0.474341649025257,0.711512473537885,0.711512473537885,1.02787243329629,0.905042056257888,0.850265146687862,-0.774596669241483,0.135526185435788,0.316227766016838,-0.621059003408118,-0.316227766016838,-0.316227766016838
0.0362765494708298,0.588348405414552,0.316227766016838,0.711512473537885,0.711512473537885,0.711512473537885,-0.114208048144032,-1.10616251320409,-0.364399348580512,-0.774596669241483,-1.21973566892209,-1.79195734076208,-0.621059003408118,-0.316227766016838,-0.316227766016838
-0.557810212015709,0.588348405414552,1.89736659610103,-0.474341649025257,0.711512473537885,0.711512473537885,1.02787243329629,0.905042056257888,0.850265146687862,-0.774596669241483,0.135526185435788,0.316227766016838,-0.621059003408118,-0.316227766016838,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.07765403143864,-0.588348405414552,-1.26491106406735,-0.474341649025257,0.711512473537885,0.711512473537885,1.02787243329629,0.905042056257888,0.850265146687862,1.16189500386223,0.135526185435788,0.316227766016838,-0.621059003408118,-0.316227766016838,2.84604989415154
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.117751015886294,0.588348405414552,0.316227766016838,-0.474341649025257,0.711512473537885,0.711512473537885,1.02787243329629,0.905042056257888,0.850265146687862,1.16189500386223,1.49078803979366,1.3703203194063,1.44913767461894,-0.316227766016838,-0.316227766016838
1.41192339223876,-1.76504521624366,-1.26491106406735,-0.474341649025257,-1.6601957715884,-1.6601957715884,-1.25628852958435,-1.10616251320409,-1.57906384384889,-0.774596669241483,-1.21973566892209,-0.737864787372622,-0.621059003408118,-0.316227766016838,-0.316227766016838
-1.87844335009803,0.588348405414552,0.316227766016838,-1.6601957715884,0.711512473537885,0.711512473537885,-0.114208048144032,0.905042056257888,0.850265146687862,1.16189500386223,0.135526185435788,1.3703203194063,1.44913767461894,-0.316227766016838,-0.316227766016838
1.18986434721978,0.588348405414552,0.316227766016838,1.89736659610103,-1.6601957715884,-1.6601957715884,-1.25628852958435,-1.10616251320409,-1.57906384384889,-0.774596669241483,0.135526185435788,-0.737864787372622,-0.621059003408118,2.84604989415154,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
