"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.790606427726855,-1.55649947198743,0.19741924671713,-1.80059939379744,-0.308418467701777
-0.780615475847711,-1.55649947198743,-1.08580585694421,0.560842434133628,-1.85051080621066
-0.91289119435014,-0.033836945043205,0.19741924671713,0.560842434133628,-1.85051080621066
NA,NA,NA,NA,NA
-0.42705737134307,NA,NA,NA,NA
NA,-1.55649947198743,NA,0.560842434133628,-0.308418467701777
-1.30758287580793,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.765272445298424,-0.033836945043205,0.19741924671713,-0.619878479831905,1.23367387080711
-1.97861706905794,-0.033836945043205,0.19741924671713,0.560842434133628,-0.308418467701777
0.730928848488824,-0.033836945043205,0.19741924671713,-0.619878479831905,-0.308418467701777
-0.499242737651635,-0.033836945043205,0.19741924671713,0.560842434133628,-0.308418467701777
-0.380762322383698,1.48882558190102,-1.08580585694421,-0.619878479831905,1.23367387080711
0.599377678184602,1.48882558190102,0.19741924671713,-0.619878479831905,1.23367387080711
0.661633776214949,-0.033836945043205,-2.36903096060556,-1.80059939379744,-0.308418467701777
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.260945044071061,1.48882558190102,NA,NA,NA
-1.64779879707459,-0.033836945043205,0.19741924671713,0.560842434133628,-0.308418467701777
-0.117915673533551,-0.033836945043205,0.19741924671713,-0.619878479831905,-0.308418467701777
0.0766520334904576,1.48882558190102,NA,NA,NA
NA,NA,NA,NA,NA
-0.644543243675201,-0.033836945043205,1.48064435037847,1.74156334809916,1.23367387080711
0.115269937407018,-1.55649947198743,-1.08580585694421,-1.80059939379744,1.23367387080711
-0.296441572791906,-0.033836945043205,0.19741924671713,-0.619878479831905,-0.308418467701777
1.78499601368095,1.48882558190102,0.19741924671713,-0.619878479831905,-1.85051080621066
-1.27828972052289,-1.55649947198743,0.19741924671713,0.560842434133628,-0.308418467701777
0.897080467745512,1.48882558190102,1.48064435037847,1.74156334809916,1.23367387080711
NA,NA,NA,NA,NA
-0.0629923916925281,-0.033836945043205,NA,NA,NA
NA,NA,NA,NA,NA
-1.08307822399535,-0.033836945043205,0.19741924671713,0.560842434133628,-1.85051080621066
-1.41169150064302,-0.033836945043205,-1.08580585694421,0.560842434133628,-0.308418467701777
0.135767744074438,-0.033836945043205,0.19741924671713,0.560842434133628,-0.308418467701777
0.237995487306625,-0.033836945043205,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.61077919235147,-0.033836945043205,1.48064435037847,-1.80059939379744,1.23367387080711
0.489556907612251,-0.033836945043205,NA,NA,NA
NA,NA,NA,NA,NA
0.208101171382849,-1.55649947198743,0.19741924671713,0.560842434133628,1.23367387080711
0.980563419676406,-0.033836945043205,1.48064435037847,-0.619878479831905,1.23367387080711
1.43593651658525,-1.55649947198743,0.19741924671713,-1.80059939379744,1.23367387080711
2.7081703537736,1.48882558190102,1.48064435037847,0.560842434133628,1.23367387080711
NA,NA,NA,NA,NA
-0.638164874332685,-0.033836945043205,0.19741924671713,0.560842434133628,-0.308418467701777
NA,NA,NA,NA,NA
-0.758090986273817,-1.55649947198743,-1.08580585694421,0.560842434133628,-0.308418467701777
NA,NA,NA,NA,NA
-1.15258975888594,-1.55649947198743,-2.36903096060556,-1.80059939379744,-0.308418467701777
NA,NA,NA,NA,NA
-1.01190003077993,1.48882558190102,1.48064435037847,1.74156334809916,1.23367387080711
0.0117400594665635,-0.033836945043205,0.19741924671713,0.560842434133628,-0.308418467701777
0.0560678697817403,-0.033836945043205,0.19741924671713,0.560842434133628,-0.308418467701777
0.243241077015497,-0.033836945043205,-2.36903096060556,-0.619878479831905,-1.85051080621066
NA,NA,NA,NA,NA
0.695598273349154,-0.033836945043205,0.19741924671713,-0.619878479831905,-0.308418467701777
-0.353553034571135,-0.033836945043205,0.19741924671713,0.560842434133628,-0.308418467701777
NA,NA,NA,NA,NA
-0.686165831116091,-0.033836945043205,-1.08580585694421,0.560842434133628,-0.308418467701777
1.54908498510302,1.48882558190102,0.19741924671713,0.560842434133628,-0.308418467701777
0.444058167475927,-0.033836945043205,0.19741924671713,0.560842434133628,-0.308418467701777
1.52177364452101,1.48882558190102,0.19741924671713,0.560842434133628,1.23367387080711
NA,NA,NA,NA,NA
