"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q10b_num","Spearman",-0.377969245257799,-0.193732979981385,"OK"
"TX_RESP_Q10c_num","Spearman",-0.410895405198945,-0.202498692514313,"OK"
"TX_RESP_Q10d_num","Spearman",-0.698958202285779,-0.159544807043493,"OK"
"TX_RESP_Q10e_num","Spearman",-0.424334212395753,-0.038575837490523,"OK"
"TX_RESP_Q10f_num","Spearman",-0.524218651714335,-0.396962674667739,"OK"
"TX_RESP_Q21a_num","Spearman",-0.380172973809766,-0.0117579270250443,"OK"
"TX_RESP_Q21b_num","Spearman",-0.550218923508975,-0.485007791833837,"OK"
"TX_RESP_Q21c_num","Spearman",-0.536745040121693,-0.07319250547114,"OK"
"TX_RESP_Q21d_num","Spearman",0.383824736789369,0.244252105229599,"OK"
"TX_RESP_Q22g_num","Spearman",0.680448531544916,0,"OK"
"TX_RESP_Q23b_num","Spearman",-0.368855556781659,0.184427778390829,"OK"
