"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num"
0.364697968582497,-1.16840666266212,-1.63299316185545,-1.33532190018528,-1.93218356615859,-1.16840666266212,-1.18321595661992,-0.733799385705343,-1.52752523165195,-0.582575265003535,1.03279555898864,-1.67829278335655
0.0948170655667765,-1.16840666266212,-0.408248290463863,1.16840666266212,0.483045891539648,-1.16840666266212,1.18321595661992,-0.733799385705343,0,-0.582575265003535,-0.903696114115064,0.258198889747161
1.31899700498681,1.33532190018528,0.816496580927726,-1.33532190018528,0.483045891539648,0.08345761876158,0,0.733799385705343,0,1.60208197875972,1.03279555898864,0.258198889747161
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.197073997349662,-1.16840666266212,-1.63299316185545,-1.33532190018528,-1.93218356615859,-1.16840666266212,0,-0.733799385705343,1.52752523165195,1.60208197875972,-0.903696114115064,0.258198889747161
0.087392601530179,0.08345761876158,0.816496580927726,-0.0834576187615803,0.483045891539648,0.08345761876158,0,-0.733799385705343,0,-0.582575265003535,1.03279555898864,0.258198889747161
-1.57338495740571,1.33532190018528,-0.408248290463863,-0.0834576187615803,0.483045891539648,1.33532190018528,0,0,0,-0.582575265003535,-0.903696114115064,0.258198889747161
1.16981645061334,0.08345761876158,-0.408248290463863,-0.0834576187615803,0.483045891539648,-1.16840666266212,0,-0.733799385705343,-1.52752523165195,-0.582575265003535,1.03279555898864,0.258198889747161
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.21179223169679,0.08345761876158,0.816496580927726,1.16840666266212,0.483045891539648,1.33532190018528,0,1.46759877141069,1.52752523165195,-0.582575265003535,-0.903696114115064,0.258198889747161
-0.00105160164814122,-1.16840666266212,0.816496580927726,-0.0834576187615803,0.483045891539648,1.33532190018528,1.18321595661992,1.46759877141069,0,-0.582575265003535,1.03279555898864,-1.67829278335655
-0.801360895772064,1.33532190018528,0.816496580927726,1.16840666266212,0.483045891539648,0.08345761876158,0,1.46759877141069,0,1.60208197875972,-0.903696114115064,0.258198889747161
-1.04759629624519,0.08345761876158,0.816496580927726,1.16840666266212,0.483045891539648,0.08345761876158,-1.18321595661992,-0.733799385705343,0,-0.582575265003535,-0.903696114115064,2.19469056285087
0.247308703972858,0.08345761876158,-0.408248290463863,-0.0834576187615803,0.483045891539648,0.08345761876158,-1.18321595661992,-0.733799385705343,0,-0.582575265003535,-0.903696114115064,0.258198889747161
1.07637559867293,0.08345761876158,0.816496580927726,-0.0834576187615803,0.483045891539648,1.33532190018528,0,-0.733799385705343,-1.52752523165195,-0.582575265003535,1.03279555898864,0.258198889747161
1.41718555059055,-1.16840666266212,-1.63299316185545,-1.33532190018528,-1.93218356615859,-1.16840666266212,-1.18321595661992,-0.733799385705343,0,1.60208197875972,1.03279555898864,-1.67829278335655
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.33847895909772,1.33532190018528,0.816496580927726,1.16840666266212,0.483045891539648,0.08345761876158,2.36643191323985,1.46759877141069,1.52752523165195,-0.582575265003535,-0.903696114115064,0.258198889747161
