"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num"
-0.269261478819508,-0.840026881290309,-0.282038037408883,-0.353553390593274,-0.214598768819738,0.353553390593274,-1.62018517460197,-1.75542636961236,0.540061724867322
1.02339804830802,0.504016128774185,0.846114112226649,-0.353553390593274,-1.07299384409869,0.353553390593274,-0.540061724867322,-0.195047374401374,0.540061724867322
-1.27707946745515,-2.1840698913548,-1.41019018704442,-0.353553390593274,-0.214598768819738,0.353553390593274,0.540061724867322,-0.195047374401374,-1.62018517460197
1.29031853747946,0.504016128774185,0.846114112226649,-0.353553390593274,1.50219138173817,-2.47487373415292,-0.540061724867322,-0.195047374401374,0.540061724867322
-1.03778021888273,0.504016128774185,-0.282038037408883,-0.353553390593274,-0.214598768819738,0.353553390593274,1.62018517460197,1.36533162080961,0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.0399141556613,0.504016128774185,0.846114112226649,2.47487373415292,1.50219138173817,0.353553390593274,0.540061724867322,-0.195047374401374,0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.129981292140446,0.504016128774185,-1.41019018704442,-0.353553390593274,-0.214598768819738,0.353553390593274,0.540061724867322,-0.195047374401374,-1.62018517460197
-0.639528284150945,0.504016128774185,0.846114112226649,-0.353553390593274,-1.07299384409869,0.353553390593274,-0.540061724867322,1.36533162080961,0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA
