"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num"
-0.728933182401319,0.83452296039628,0.267261241912425,-2.01635490969891,1.38039650299995,1.3571736715348,-0.902956815386518,-0.457087050165033,-0.718243006142779,-0.370138274054947
-0.357604788234897,0.83452296039628,0.267261241912425,-0.144025350692779,0.32479917717646,-0.370138274054947,0.15049280256442,-0.457087050165033,-0.718243006142779,-0.370138274054947
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.583776017101113,0.83452296039628,0.267261241912425,0.792139428810286,-0.730798148647035,-0.370138274054947,1.20394242051536,0.609449400220044,1.292837411057,-0.370138274054947
-0.534172201589094,0.83452296039628,0.267261241912425,0.792139428810286,0.32479917717646,1.3571736715348,1.20394242051536,-1.52362350055011,1.292837411057,1.3571736715348
0.748853076864169,-1.11269728052837,0.267261241912425,0.792139428810286,-0.730798148647035,-0.370138274054947,-0.902956815386518,-0.457087050165033,-0.718243006142779,-0.370138274054947
-1.14040832172143,-1.11269728052837,0.267261241912425,-0.144025350692779,0.32479917717646,1.3571736715348,-0.902956815386518,-0.457087050165033,-0.718243006142779,-0.370138274054947
-1.82384672679035,-1.11269728052837,0.267261241912425,0.792139428810286,1.38039650299995,-2.0974502196447,-1.95640643333745,-1.52362350055011,-1.72378321474267,-2.0974502196447
0.994588879960863,0.83452296039628,0.267261241912425,-1.08019013019584,-0.730798148647035,-0.370138274054947,0.15049280256442,0.609449400220044,0.287297202457111,-0.370138274054947
1.15000244553379,-1.11269728052837,0.267261241912425,-1.08019013019584,-0.730798148647035,-0.370138274054947,-0.902956815386518,0.609449400220044,1.292837411057,-0.370138274054947
-0.727255818976584,-1.11269728052837,0.267261241912425,0.792139428810286,0.32479917717646,-0.370138274054947,0.15049280256442,1.67598585060512,0.287297202457111,-0.370138274054947
1.01914317621814,0.83452296039628,0.267261241912425,-1.08019013019584,-0.730798148647035,-0.370138274054947,0.15049280256442,1.67598585060512,1.292837411057,1.3571736715348
-0.954966232945828,-1.11269728052837,0.267261241912425,0.792139428810286,-1.78639547447053,1.3571736715348,0.15049280256442,0.609449400220044,-0.718243006142779,-0.370138274054947
1.17504664289096,0.83452296039628,-3.47439614486152,NA,NA,-0.370138274054947,1.20394242051536,-0.457087050165033,0.287297202457111,1.3571736715348
0.595777034090467,0.83452296039628,0.267261241912425,0.792139428810286,1.38039650299995,-0.370138274054947,1.20394242051536,-0.457087050165033,-0.718243006142779,1.3571736715348
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
