"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.79893009316694,0.267261241912425,-0.809858287198526,0.526234811584218,0.768706114785807,0,-0.718243006142779,-1.47196014438797,-0.116006710736137,-0.370138274054947,-0.66321159825515,-0.277350098112614
-1.20350781204933,0.267261241912425,0.359937016532678,0.526234811584218,0.768706114785807,0,-0.718243006142779,-1.47196014438797,-0.116006710736137,-0.370138274054947,-0.66321159825515,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.47035874166035,0.267261241912425,1.52973232026388,0.526234811584218,0.768706114785807,0,1.292837411057,0,1.50808723956978,-0.370138274054947,0.884282131006867,3.32820117735137
0.976432592671867,0.267261241912425,0.359937016532678,-1.75411603861406,0.768706114785807,0,1.292837411057,1.47196014438797,1.50808723956978,1.3571736715348,0.884282131006867,-0.277350098112614
0.0285929250573472,0.267261241912425,1.52973232026388,0.526234811584218,-0.768706114785807,0,-0.718243006142779,0,-0.116006710736137,-0.370138274054947,-0.66321159825515,-0.277350098112614
-0.818422714026973,0.267261241912425,0.359937016532678,0.526234811584218,0.768706114785807,0,-0.718243006142779,0,-0.116006710736137,-0.370138274054947,-2.21070532751717,-0.277350098112614
-0.0959992795058751,0.267261241912425,1.52973232026388,-1.75411603861406,-2.30611834435742,-1.80277563773199,-1.72378321474267,-1.47196014438797,-0.116006710736137,-2.0974502196447,0.884282131006867,-0.277350098112614
0.637019450307671,0.267261241912425,-0.809858287198526,-1.75411603861406,-0.768706114785807,0,0.287297202457111,0,-0.116006710736137,-0.370138274054947,-0.66321159825515,-0.277350098112614
0.658868410534347,0.267261241912425,-0.809858287198526,0.526234811584218,-0.768706114785807,0,1.292837411057,0,-0.116006710736137,-0.370138274054947,-0.66321159825515,-0.277350098112614
1.61671728109855,0.267261241912425,-0.809858287198526,0.526234811584218,-0.768706114785807,1.80277563773199,0.287297202457111,1.47196014438797,-1.74010066104206,-0.370138274054947,0.884282131006867,-0.277350098112614
0.278009595842624,0.267261241912425,-0.809858287198526,0.526234811584218,-0.768706114785807,1.80277563773199,1.292837411057,1.47196014438797,1.50808723956978,1.3571736715348,0.884282131006867,-0.277350098112614
-0.742238901558173,0.267261241912425,-0.809858287198526,0.526234811584218,0.768706114785807,0,-0.718243006142779,0,-0.116006710736137,-0.370138274054947,-0.66321159825515,-0.277350098112614
1.60711994939286,-3.47439614486152,NA,NA,0.768706114785807,0,0.287297202457111,0,-1.74010066104206,1.3571736715348,0.884282131006867,NA
-0.673302662937635,0.267261241912425,-0.809858287198526,0.526234811584218,0.768706114785807,-1.80277563773199,-0.718243006142779,0,-0.116006710736137,1.3571736715348,0.884282131006867,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
