"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num"
-1.11242683749805,-0.826682072117018,1.00616599300188,-0.534931576438464,1.25770094698113,0.31298431857438,0.574478488622887,0.500090133939766,0.896767498880891
0.206589244863533,-0.826682072117018,1.00616599300188,0.849597209637561,1.25770094698113,-0.782460796435952,NA,0.500090133939766,0.896767498880891
-2.87222265681623,-0.826682072117018,1.00616599300188,0.849597209637561,1.25770094698113,0.31298431857438,-0.678929122917957,0.500090133939766,0.896767498880891
-0.154543358898064,-0.826682072117018,-0.991369434281261,0.849597209637561,-1.36473932544761,-0.782460796435952,-0.678929122917957,0.500090133939766,-0.730699443532578
-0.542118283701944,-0.826682072117018,1.00616599300188,-1.91946036251449,1.25770094698113,1.40842943358471,0.574478488622887,0.500090133939766,-0.730699443532578
-1.08643691763507,0.152283539600503,1.00616599300188,-1.91946036251449,-0.0535191892332397,1.40842943358471,1.82788610016373,1.94152640235438,0.896767498880891
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.865659276717371,-0.826682072117018,1.00616599300188,-1.91946036251449,-1.36473932544761,-0.782460796435952,-0.678929122917957,-0.941346134474853,-0.730699443532578
0.191332251754524,1.13124915131802,-0.991369434281261,-0.534931576438464,-0.0535191892332397,-1.87790591144628,-0.678929122917957,0.500090133939766,-0.730699443532578
-0.518683477030303,-0.826682072117018,1.00616599300188,0.849597209637561,-1.36473932544761,0.31298431857438,-1.9323367344588,-0.941346134474853,0.896767498880891
-0.81901808736699,-0.826682072117018,1.00616599300188,-0.534931576438464,1.25770094698113,1.40842943358471,0.574478488622887,-0.941346134474853,-0.730699443532578
0.334953216647641,0.152283539600503,1.00616599300188,-1.91946036251449,-0.0535191892332397,-0.782460796435952,-0.678929122917957,-0.941346134474853,-0.730699443532578
0.0971751070998192,-0.826682072117018,-0.991369434281261,0.849597209637561,-0.0535191892332397,0.31298431857438,0.574478488622887,-0.941346134474853,-0.730699443532578
-1.49721672466151,0.152283539600503,1.00616599300188,-0.534931576438464,1.25770094698113,0.31298431857438,1.82788610016373,0.500090133939766,0.896767498880891
0.599170673606403,1.13124915131802,-0.991369434281261,-0.534931576438464,-0.0535191892332397,1.40842943358471,0.574478488622887,0.500090133939766,0.896767498880891
1.7971153285993,NA,NA,NA,-1.36473932544761,-0.782460796435952,-0.678929122917957,-0.941346134474853,-0.730699443532578
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.29608933070983,-0.826682072117018,1.00616599300188,-0.534931576438464,1.25770094698113,-0.782460796435952,0.574478488622887,0.500090133939766,0.896767498880891
0.32771477049783,-0.826682072117018,-0.325524291853549,-1.91946036251449,-0.0535191892332397,0.31298431857438,0.574478488622887,0.500090133939766,0.896767498880891
-0.893478361789955,1.13124915131802,-0.991369434281261,-0.534931576438464,-1.36473932544761,1.40842943358471,1.82788610016373,0.500090133939766,-0.730699443532578
-0.722041312736617,0.152283539600503,-0.991369434281261,-0.534931576438464,-1.36473932544761,-0.782460796435952,-0.678929122917957,-0.941346134474853,-0.730699443532578
0.540703843467456,1.13124915131802,-0.991369434281261,0.849597209637561,-1.36473932544761,-0.782460796435952,-0.678929122917957,-0.941346134474853,-0.730699443532578
-0.801870301220842,0.152283539600503,1.00616599300188,0.849597209637561,-0.0535191892332397,0.31298431857438,0.574478488622887,0.500090133939766,-0.730699443532578
0.328066450145804,-0.826682072117018,1.00616599300188,0.849597209637561,-1.36473932544761,0.31298431857438,-0.678929122917957,-0.941346134474853,-0.730699443532578
-0.233366850773386,NA,NA,NA,1.25770094698113,1.40842943358471,1.82788610016373,1.94152640235438,2.52423444129436
1.14023678231492,0.152283539600503,-0.991369434281261,0.849597209637561,-0.0535191892332397,-0.782460796435952,-0.678929122917957,-0.941346134474853,-0.730699443532578
