"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q19_num"
-0.730918135456119,-0.534931576438464,1.25770094698113,-0.494413232473044
-1.33233945884756,0.849597209637561,1.25770094698113,1.35963638930087
0.175045547674506,0.849597209637561,1.25770094698113,-0.494413232473044
-0.108359746306949,0.849597209637561,-1.36473932544761,3.21368601107479
1.72469217627763,-1.91946036251449,1.25770094698113,1.35963638930087
-0.711263370419403,-1.91946036251449,-0.0535191892332397,3.21368601107479
NA,NA,NA,NA
-0.909329684057028,-1.91946036251449,-1.36473932544761,-0.494413232473044
-0.00291743233707095,-0.534931576438464,-0.0535191892332397,1.35963638930087
0.848397329438532,0.849597209637561,-1.36473932544761,-0.494413232473044
-1.83842649479197,-0.534931576438464,1.25770094698113,1.35963638930087
0.0446407022023024,-1.91946036251449,-0.0535191892332397,-0.494413232473044
0.306043066833357,0.849597209637561,-0.0535191892332397,-0.494413232473044
-1.05006187468415,-0.534931576438464,1.25770094698113,-0.494413232473044
0.272551275651447,-0.534931576438464,-0.0535191892332397,-0.494413232473044
1.62434712054937,NA,-1.36473932544761,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.20753180062603,-0.534931576438464,1.25770094698113,-0.494413232473044
-0.133417510922746,-1.91946036251449,-0.0535191892332397,-0.494413232473044
-0.566862373416075,-0.534931576438464,-1.36473932544761,-0.494413232473044
-1.45528009519453,-0.534931576438464,-1.36473932544761,-0.494413232473044
0.279618276607069,0.849597209637561,-1.36473932544761,-0.494413232473044
-1.23567197506692,0.849597209637561,-0.0535191892332397,-0.494413232473044
0.0912916337278054,0.849597209637561,-1.36473932544761,-0.494413232473044
-0.386563783361897,NA,1.25770094698113,NA
0.647281179825597,0.849597209637561,-0.0535191892332397,-0.494413232473044
0.690695597848509,-0.534931576438464,-0.0535191892332397,-0.494413232473044
0.46416709271681,-0.534931576438464,-1.36473932544761,-0.494413232473044
-0.275682129681832,NA,-0.0535191892332397,NA
1.83122837078866,0.849597209637561,-0.0535191892332397,-0.494413232473044
-0.90508196885568,NA,1.25770094698113,NA
0.101250578281573,0.849597209637561,1.25770094698113,-0.494413232473044
NA,NA,NA,NA
NA,NA,NA,NA
-0.761060626460797,0.849597209637561,1.25770094698113,-0.494413232473044
0.0201668457017395,0.849597209637561,-0.0535191892332397,-0.494413232473044
-1.66771096096444,-1.91946036251449,1.25770094698113,1.35963638930087
-0.951596327846514,-0.534931576438464,-0.0535191892332397,1.35963638930087
0.489460406843734,0.849597209637561,-1.36473932544761,-0.494413232473044
-0.208014406799211,0.849597209637561,1.25770094698113,-0.494413232473044
NA,NA,NA,NA
0.872204598981464,0.849597209637561,-1.36473932544761,-0.494413232473044
0.558577879015922,0.849597209637561,-1.36473932544761,-0.494413232473044
1.16505384338234,0.849597209637561,-0.0535191892332397,-0.494413232473044
0.186103394477855,0.849597209637561,-1.36473932544761,-0.494413232473044
1.52413738192867,-0.534931576438464,-0.0535191892332397,-0.494413232473044
1.34947859639181,0.849597209637561,-0.0535191892332397,-0.494413232473044
-1.28051733339112,-0.534931576438464,1.25770094698113,-0.494413232473044
1.90003259147907,0.849597209637561,-0.0535191892332397,-0.494413232473044
0.406247806163966,NA,-0.0535191892332397,1.35963638930087
-1.71237210777889,-0.534931576438464,1.25770094698113,1.35963638930087
0.834864789203693,0.849597209637561,-0.0535191892332397,-0.494413232473044
1.39378013059486,0.849597209637561,-0.0535191892332397,-0.494413232473044
-0.370378615321364,-0.534931576438464,-0.0535191892332397,-0.494413232473044
