"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num"
-0.618485772487297,1.37840487520902,0.223606797749978,-0.199888981395831,-1.30946323917699,-1.72435236802369,-1.72450370932575,0.968962790249909
-0.44837098219297,0,0.223606797749978,-1.33259320930554,0.916624267423893,0.0556242699362481,1.1496691395505,0.968962790249909
-1.33998207260566,-1.37840487520902,0.223606797749978,0.932815246513878,-1.30946323917699,-1.72435236802369,-0.287417284887625,-0.521749194749951
-0.73135888323985,1.37840487520902,0.223606797749978,NA,NA,NA,1.1496691395505,0.968962790249909
0.500481747887579,1.37840487520902,0.223606797749978,0.932815246513878,-1.30946323917699,-0.834364049043722,1.1496691395505,-0.521749194749951
NA,NA,NA,NA,NA,NA,NA,NA
-0.394327430045689,0,0.223606797749978,-0.199888981395831,-1.30946323917699,0.945612588916218,-0.287417284887625,0.968962790249909
-0.196581909215853,0,0.223606797749978,0.932815246513878,0.174595098556932,0.945612588916218,-1.72450370932575,-2.01246117974981
1.44995962124034,0,-4.2485291572496,0.932815246513878,0.916624267423893,0.945612588916218,-0.287417284887625,0.968962790249909
-0.704991777074028,0,0.223606797749978,0.932815246513878,-0.567434070310029,0.945612588916218,-0.287417284887625,0.968962790249909
0.17694921058663,0,0.223606797749978,NA,NA,NA,1.1496691395505,-0.521749194749951
0.651465830238247,-1.37840487520902,0.223606797749978,NA,NA,NA,-0.287417284887625,-2.01246117974981
NA,NA,NA,NA,NA,NA,NA,NA
-1.61042047566231,1.37840487520902,0.223606797749978,-0.199888981395831,-0.567434070310029,-0.834364049043722,1.1496691395505,0.968962790249909
1.1521289336724,0,0.223606797749978,-0.199888981395831,0.916624267423893,NA,-0.287417284887625,-0.521749194749951
NA,NA,NA,NA,NA,NA,NA,NA
0.401584465013647,-1.37840487520902,0.223606797749978,-1.33259320930554,-1.30946323917699,-0.834364049043722,-0.287417284887625,-0.521749194749951
-1.41010976606099,1.37840487520902,0.223606797749978,-1.33259320930554,0.916624267423893,0.0556242699362481,1.1496691395505,0.968962790249909
0.494876711235505,-1.37840487520902,0.223606797749978,0.932815246513878,0.916624267423893,0.945612588916218,-0.287417284887625,-0.521749194749951
0.134500176115164,0,0.223606797749978,-1.33259320930554,0.916624267423893,-0.834364049043722,-1.72450370932575,-0.521749194749951
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.916045120043096,0,0.223606797749978,0.932815246513878,0.916624267423893,0.945612588916218,-0.287417284887625,-0.521749194749951
2.2323937933934,-1.37840487520902,0.223606797749978,0.932815246513878,0.916624267423893,0.945612588916218,-0.287417284887625,-0.521749194749951
-0.655756540841353,0,0.223606797749978,-1.33259320930554,0.174595098556932,0.0556242699362481,1.1496691395505,0.968962790249909
