"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num"
1.53196720675876,-1.7562860301905,1.28366935678307
-1.5085609400161,-0.514773491607559,-0.981629508128229
0.540886410807725,0.726739046975377,1.28366935678307
-0.659541804971399,-1.7562860301905,-0.981629508128229
-0.280898922828305,-0.514773491607559,-0.981629508128229
1.3132670884939,NA,NA
-0.0100245241112711,1.96825158555831,-0.981629508128229
-0.164299628369764,1.96825158555831,-0.981629508128229
0.485321202970776,-0.514773491607559,0.52856973514597
2.95163264000318,1.96825158555831,-0.22652988649113
0.515697405599115,0.726739046975377,-0.22652988649113
NA,NA,NA
NA,NA,NA
-2.52414731301716,-0.514773491607559,-0.981629508128229
0.395794169166613,-0.514773491607559,-0.981629508128229
-0.773824320324774,-1.7562860301905,0.52856973514597
-0.281335203155863,0.726739046975377,0.52856973514597
-0.710224978554149,0.726739046975377,-0.981629508128229
0.769677864213052,0.726739046975377,0.52856973514597
-0.546894018898681,-0.514773491607559,-0.981629508128229
0.0623945769585686,-0.514773491607559,-0.981629508128229
0.891062559176406,0.726739046975377,-0.981629508128229
-1.13166736430672,-0.514773491607559,1.28366935678307
1.69143088677107,0.726739046975377,1.28366935678307
0.408771109357151,0.726739046975377,1.28366935678307
-0.751718347727873,-1.7562860301905,-0.981629508128229
-0.338640069087963,0.726739046975377,0.52856973514597
NA,NA,NA
-1.22467644590872,-0.514773491607559,1.28366935678307
-0.436139111549679,-0.514773491607559,-0.981629508128229
-0.569958159227439,0.726739046975377,NA
-0.745244387731384,0.726739046975377,1.28366935678307
0.040795305030454,0.726739046975377,-0.22652988649113
1.41483637655736,0.726739046975377,1.28366935678307
-0.576658592043741,0.726739046975377,-0.981629508128229
0.0544460250410109,-0.514773491607559,-0.981629508128229
2.04441119317594,NA,NA
0.023567256746129,-0.514773491607559,0.52856973514597
NA,NA,NA
NA,NA,NA
-0.80089104258221,-0.514773491607559,-0.981629508128229
-0.345216226291401,-0.514773491607559,-0.981629508128229
0.255543939970114,-0.514773491607559,1.28366935678307
-0.651609843184052,0.726739046975377,-0.981629508128229
-0.169961774653177,0.726739046975377,-0.22652988649113
-0.617217250225606,-1.7562860301905,1.28366935678307
0.647532429079478,-0.514773491607559,1.28366935678307
-0.21968537710937,-0.514773491607559,1.28366935678307
