"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
-0.309804338113105,-1.7562860301905,-0.189147070584362,0.294571700562845,0.254479006520312,0.983480859123411,0.290093694167472,0.0557573929344677
-0.179610680068682,-0.514773491607559,0.945735352921812,-0.736429251407114,0.254479006520312,-0.163913476520568,-0.92829982133591,0.0557573929344677
0.78140831957719,0.726739046975377,-1.32402949409054,-0.736429251407114,-0.933089690574475,-0.163913476520568,-2.14669333683929,-2.28605311031318
-1.1008008663732,-1.7562860301905,0.945735352921812,0.294571700562845,1.4420477036151,0.983480859123411,1.50848720967085,1.22666264455829
0.747045487454518,-0.514773491607559,-0.189147070584362,1.32557265253281,0.254479006520312,0.983480859123411,0.290093694167472,0.0557573929344677
1.08992422822651,NA,-1.32402949409054,-0.736429251407114,-0.933089690574475,-0.163913476520568,1.50848720967085,1.22666264455829
1.40658999120946,1.96825158555831,-2.45891191759671,-1.76743020337707,-0.933089690574475,-1.31130781216455,0.290093694167472,-2.28605311031318
0.498551178922452,1.96825158555831,-0.189147070584362,-0.736429251407114,0.254479006520312,-0.163913476520568,0.290093694167472,-1.11514785868936
-0.662217875066725,-0.514773491607559,-0.189147070584362,0.294571700562845,0.254479006520312,-0.163913476520568,0.290093694167472,0.0557573929344677
2.08873707308046,1.96825158555831,-1.32402949409054,-0.736429251407114,-0.933089690574475,-1.31130781216455,0.290093694167472,0.0557573929344677
-0.113806033653774,0.726739046975377,0.945735352921812,-0.736429251407114,0.254479006520312,0.983480859123411,0.290093694167472,0.0557573929344677
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.12717849989877,-0.514773491607559,-0.189147070584362,-0.736429251407114,0.254479006520312,-0.163913476520568,0.290093694167472,0.0557573929344677
0.998342857076937,-0.514773491607559,-1.32402949409054,-1.76743020337707,-0.933089690574475,-2.45870214780853,-2.14669333683929,-1.11514785868936
-1.08400101233344,-1.7562860301905,0.945735352921812,1.32557265253281,1.4420477036151,0.983480859123411,0.290093694167472,0.0557573929344677
1.02554876018542,0.726739046975377,-0.189147070584362,0.294571700562845,-0.933089690574475,-1.31130781216455,-0.92829982133591,-1.11514785868936
0.130296304618839,0.726739046975377,-0.189147070584362,1.32557265253281,0.254479006520312,0.983480859123411,0.290093694167472,1.22666264455829
-0.00882875635935029,0.726739046975377,0.945735352921812,1.32557265253281,0.254479006520312,-0.163913476520568,0.290093694167472,0.0557573929344677
0.310295981417169,-0.514773491607559,-0.189147070584362,0.294571700562845,-0.933089690574475,-0.163913476520568,-0.92829982133591,-1.11514785868936
-0.607952300029318,-0.514773491607559,0.945735352921812,-0.736429251407114,0.254479006520312,0.983480859123411,0.290093694167472,0.0557573929344677
