"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q23f_num"
0.510081211981702,-1.1526269934389,0.884676454749624,1.22732169797082,0.716846255319831
-0.883863380666706,0.888089650682431,-1.92547228386683,1.22732169797082,-0.641388754759849
0.706240196716974,0.888089650682431,-0.05203979145586,1.22732169797082,0.716846255319831
-0.0426124696061976,-1.1526269934389,0.884676454749624,0.064595878840569,-0.641388754759849
-1.75063423774272,-1.1526269934389,0.884676454749624,-1.09812994028968,-0.641388754759849
-1.50536650696464,0.888089650682431,-0.988756037661344,-1.09812994028968,-0.641388754759849
NA,NA,NA,NA,NA
1.11344205975678,0.888089650682431,0.884676454749624,-1.09812994028968,0.716846255319831
-0.59307010360091,0.888089650682431,-0.988756037661344,1.22732169797082,0.716846255319831
-1.41353621336028,0.888089650682431,-0.05203979145586,1.22732169797082,-0.641388754759849
-1.15046698920829,0.207850769308654,-0.988756037661344,1.22732169797082,-1.99962376483953
-1.56516710219421,0.888089650682431,-1.92547228386683,1.22732169797082,-0.641388754759849
-1.07282805847827,0.888089650682431,-0.05203979145586,1.22732169797082,-0.641388754759849
-0.172478017596175,0.888089650682431,-0.05203979145586,0.064595878840569,0.716846255319831
-0.580907517445799,0.888089650682431,0.884676454749624,1.22732169797082,2.07508126539951
-0.296956819844214,0.888089650682431,0.884676454749624,-1.09812994028968,-0.641388754759849
-0.171609125793761,-1.1526269934389,-1.92547228386683,-1.09812994028968,-1.99962376483953
-0.149927507190257,-1.1526269934389,0.884676454749624,-1.09812994028968,-0.641388754759849
1.06605615789977,0.888089650682431,-0.05203979145586,-1.09812994028968,0.716846255319831
-0.919752314405533,0.888089650682431,-0.988756037661344,0.064595878840569,0.716846255319831
1.59391345328109,-1.1526269934389,0.884676454749624,0.064595878840569,0.716846255319831
-0.463104899195969,0.888089650682431,-1.92547228386683,0.064595878840569,-0.641388754759849
-1.27808556538101,0.888089650682431,-0.05203979145586,0.064595878840569,0.716846255319831
1.6127502339234,0.888089650682431,-0.05203979145586,0.064595878840569,0.716846255319831
0.355488881755134,-1.1526269934389,0.884676454749624,1.22732169797082,-0.641388754759849
NA,NA,NA,NA,NA
1.07621590332459,-1.1526269934389,0.884676454749624,-1.09812994028968,0.716846255319831
-0.529459106459281,0.888089650682431,-1.92547228386683,0.064595878840569,-0.641388754759849
0.325612503488587,0.207850769308654,0.884676454749624,0.064595878840569,0.716846255319831
1.28708341527713,-1.1526269934389,0.884676454749624,0.064595878840569,0.716846255319831
0.469852756835393,-1.1526269934389,0.884676454749624,-1.09812994028968,-0.641388754759849
0.0129412973423324,-1.1526269934389,-0.05203979145586,1.22732169797082,2.07508126539951
1.76404930849437,-1.1526269934389,0.884676454749624,-1.09812994028968,0.716846255319831
0.812088476354687,-1.1526269934389,-0.05203979145586,-1.09812994028968,-1.99962376483953
0.692192331845594,-1.1526269934389,-0.05203979145586,-1.09812994028968,-0.641388754759849
1.17692153213441,-1.1526269934389,0.884676454749624,-1.09812994028968,0.716846255319831
-0.706522240046259,0.888089650682431,0.884676454749624,1.22732169797082,-0.641388754759849
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.671418454768523,0.888089650682431,-0.05203979145586,-1.09812994028968,0.716846255319831
