"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.495883704143852,-0.849927249341051,0.316623793430652,0.646128517647749,-1.08790687915655,0.249222393139613,-0.316623793430652
1.8260441179772,-0.849927249341051,-3.00792603759119,-2.74604620000293,0.339970899736421,-1.49533435883768,-0.316623793430652
-1.15959461321979,1.2918894189984,0.316623793430652,-1.04995884117759,0.339970899736421,0.249222393139613,3.00792603759119
-1.50916972571648,1.2918894189984,0.316623793430652,0.646128517647749,-1.08790687915655,0.249222393139613,3.00792603759119
NA,NA,NA,NA,NA,NA,NA
1.14158214457656,-0.849927249341051,0.316623793430652,-1.04995884117759,0.339970899736421,-1.49533435883768,-0.316623793430652
0.665171179394669,-0.849927249341051,-1.34565112208027,-1.04995884117759,-1.08790687915655,0.249222393139613,-0.316623793430652
0.55191973298242,1.2918894189984,1.97889870894157,0.646128517647749,0.339970899736421,-1.49533435883768,-0.316623793430652
0.457739606536634,-0.849927249341051,0.316623793430652,0.646128517647749,0.339970899736421,0.249222393139613,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA
-0.319163572777798,1.2918894189984,0.316623793430652,-1.04995884117759,-1.08790687915655,0.249222393139613,-0.316623793430652
-0.686481813139864,0.577950529551915,0.316623793430652,0.646128517647749,0.339970899736421,0.249222393139613,-0.316623793430652
-1.49845265931066,1.2918894189984,0.316623793430652,0.646128517647749,-1.08790687915655,1.99377914511691,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA
-0.6731206191512,1.2918894189984,0.316623793430652,0.646128517647749,0.339970899736421,0.249222393139613,-0.316623793430652
2.15209681283162,-0.849927249341051,-1.34565112208027,-1.04995884117759,0.339970899736421,-1.49533435883768,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.268327208009433,-0.849927249341051,0.316623793430652,-1.04995884117759,0.339970899736421,0.249222393139613,-0.316623793430652
1.09080047877058,-0.135988359894568,0.316623793430652,0.646128517647749,1.76784867862939,0.249222393139613,-0.316623793430652
-0.099537170139033,-0.135988359894568,0.316623793430652,0.646128517647749,0.339970899736421,0.249222393139613,-0.316623793430652
0.513701223562774,-0.849927249341051,0.316623793430652,0.646128517647749,0.339970899736421,0.249222393139613,-0.316623793430652
-0.128063226012712,-0.849927249341051,0.316623793430652,0.646128517647749,1.76784867862939,1.99377914511691,-0.316623793430652
-0.920584397468335,1.2918894189984,0.316623793430652,0.646128517647749,0.339970899736421,-1.49533435883768,-0.316623793430652
-0.198354816427988,-0.849927249341051,0.316623793430652,0.646128517647749,0.339970899736421,0.249222393139613,-0.316623793430652
-0.442321771115316,-0.849927249341051,-1.34565112208027,0.646128517647749,-2.51578465804951,0.249222393139613,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
