"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q22b_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA,NA,NA
1.14311568208906,-1.05680461495703,-1.30595338460326,-1.31906282637589,-1.98515954445616,0.359515925489084,-0.905335541084099
1.34845653462492,-2.58330016989497,-0.222289937804811,-1.31906282637589,-1.98515954445616,-1.79757962744542,0.355667533997324
0.768059012425732,0.469690939980904,-1.30595338460326,-1.31906282637589,0.553241184520568,0.359515925489084,-0.905335541084099
NA,NA,NA,NA,NA,NA,NA
1.39570790664088,0.469690939980904,-1.30595338460326,-1.31906282637589,-0.715959179967794,1.43806370195633,1.61667060907875
0.806471141234738,-1.05680461495703,-0.222289937804811,-0.032976570659397,0.553241184520568,-0.719031850978166,-0.905335541084099
-0.923902060455263,0.469690939980904,-0.222289937804811,-0.032976570659397,-0.715959179967794,0.359515925489084,0.355667533997324
0.345575531211346,0.469690939980904,-0.222289937804811,1.25310968505709,0.553241184520568,0.359515925489084,0.355667533997324
0.314977371448439,0.469690939980904,-0.222289937804811,1.25310968505709,0.553241184520568,0.359515925489084,1.61667060907875
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.21716284964937,0.469690939980904,0.861373508993641,-0.032976570659397,0.553241184520568,-0.719031850978166,-0.905335541084099
-1.05643966932379,0.469690939980904,0.861373508993641,1.25310968505709,0.553241184520568,-0.719031850978166,0.355667533997324
NA,NA,NA,NA,NA,NA,NA
-2.17236829107457,0.469690939980904,1.94503695579209,1.25310968505709,1.82244154900893,-1.79757962744542,-2.16633861616552
1.04044111750473,0.469690939980904,-0.222289937804811,1.25310968505709,1.82244154900893,1.43806370195633,1.61667060907875
-0.329283276613533,0.469690939980904,0.861373508993641,1.25310968505709,0.553241184520568,0.359515925489084,0.355667533997324
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.416349240329625,0.469690939980904,0.861373508993641,-0.032976570659397,0.553241184520568,-0.719031850978166,-0.905335541084099
NA,NA,NA,NA,NA,NA,NA
-0.220563409255486,0.469690939980904,-1.30595338460326,-0.032976570659397,-1.98515954445616,1.43806370195633,1.61667060907875
-1.76808284308888,0.469690939980904,0.861373508993641,-0.032976570659397,-0.715959179967794,-0.719031850978166,-0.905335541084099
NA,NA,NA,NA,NA,NA,NA
-1.07174567147996,0.469690939980904,-0.222289937804811,-0.032976570659397,0.553241184520568,0.359515925489084,0.355667533997324
0.31927610405132,0.469690939980904,-1.30595338460326,-1.31906282637589,0.553241184520568,-0.719031850978166,-0.905335541084099
0.204767960989708,-2.58330016989497,-0.222289937804811,-0.032976570659397,0.553241184520568,0.359515925489084,0.355667533997324
-0.316041667328504,0.469690939980904,-0.222289937804811,1.25310968505709,0.553241184520568,-0.719031850978166,-0.905335541084099
-0.561700105113646,0.469690939980904,-0.222289937804811,-1.31906282637589,0.553241184520568,-0.719031850978166,-0.905335541084099
2.47135899702908,0.469690939980904,-0.222289937804811,-0.032976570659397,-1.98515954445616,0.359515925489084,0.355667533997324
-1.35839325548533,0.469690939980904,-0.222289937804811,-0.032976570659397,0.553241184520568,0.359515925489084,0.355667533997324
1.17907928194122,0.469690939980904,0.861373508993641,-0.032976570659397,-0.715959179967794,1.43806370195633,0.355667533997324
-0.686389208804574,0.469690939980904,1.94503695579209,-0.032976570659397,-0.715959179967794,-1.79757962744542,-2.16633861616552
0.315894873817681,0.469690939980904,-0.222289937804811,-0.032976570659397,0.553241184520568,0.359515925489084,0.355667533997324
-0.254886831289617,0.469690939980904,-0.222289937804811,-1.31906282637589,0.553241184520568,0.359515925489084,0.355667533997324
-0.142224753557621,0.469690939980904,0.861373508993641,1.25310968505709,0.553241184520568,0.359515925489084,0.355667533997324
0.320968775785991,0.469690939980904,-0.222289937804811,-0.032976570659397,0.553241184520568,1.43806370195633,0.355667533997324
0.852332440228092,-1.05680461495703,0.861373508993641,-0.032976570659397,0.553241184520568,0.359515925489084,0.355667533997324
-1.90253975294714,0.469690939980904,-0.222289937804811,1.25310968505709,0.553241184520568,-0.719031850978166,0.355667533997324
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.749065390278744,0.469690939980904,1.94503695579209,1.25310968505709,0.553241184520568,1.43806370195633,0.355667533997324
-0.189275755817197,-2.58330016989497,-0.222289937804811,-0.032976570659397,-1.98515954445616,-1.79757962744542,-2.16633861616552
0.210210775055476,0.469690939980904,-1.30595338460326,-1.31906282637589,-0.715959179967794,0.359515925489084,0.355667533997324
0.843657601045809,-1.05680461495703,-1.30595338460326,-0.032976570659397,-0.715959179967794,-0.719031850978166,0.355667533997324
0.791872640700505,0.469690939980904,-1.30595338460326,-0.032976570659397,-0.715959179967794,-1.79757962744542,1.61667060907875
NA,NA,NA,NA,NA,NA,NA
0.620236168225199,0.469690939980904,0.861373508993641,-0.032976570659397,0.553241184520568,1.43806370195633,0.355667533997324
-0.322111825081382,0.469690939980904,1.94503695579209,1.25310968505709,0.553241184520568,0.359515925489084,-0.905335541084099
0.366065940924343,-2.58330016989497,-1.30595338460326,-2.60514908209237,-0.715959179967794,0.359515925489084,0.355667533997324
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
