"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q23e_num"
-0.730033579573786,1.28081682678873,1.49282248504242
-1.29835309833615,-0.662491462132103,-1.02448601914676
2.18946404307421,0.309162682328315,1.49282248504242
NA,NA,NA
-0.569773629929826,1.28081682678873,0.23416823294783
NA,NA,NA
1.1780597948343,1.28081682678873,0.23416823294783
0.381056514286825,-1.63414560659252,-1.02448601914676
1.56758667560903,-0.662491462132103,0.23416823294783
1.09688329520333,0.309162682328315,-1.02448601914676
-0.0278458556992712,-0.662491462132103,0.23416823294783
-1.03702796192275,1.28081682678873,NA
-0.0903201775703379,-1.63414560659252,1.49282248504242
-0.56523452975603,0.309162682328315,-1.02448601914676
-0.12387585467494,-1.63414560659252,-1.02448601914676
-0.609860380816825,1.28081682678873,1.49282248504242
0.8828197761533,-0.662491462132103,0.23416823294783
-1.48853777880532,1.28081682678873,-1.02448601914676
0.153924643446815,1.28081682678873,0.23416823294783
-0.956731599797122,0.309162682328315,0.23416823294783
0.158288022157555,-1.63414560659252,-1.02448601914676
-1.30199336486413,0.309162682328315,0.23416823294783
-1.5958758823819,0.309162682328315,0.23416823294783
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.376189313540859,0.309162682328315,0.23416823294783
0.805563456546161,1.28081682678873,1.49282248504242
NA,NA,NA
-1.03877112662633,1.28081682678873,1.49282248504242
-1.24714175436981,1.28081682678873,0.23416823294783
-0.358106388525945,0.309162682328315,-1.02448601914676
0.772836613847184,0.309162682328315,0.23416823294783
1.60954877179983,-0.662491462132103,0.23416823294783
0.977008650439412,-1.63414560659252,0.23416823294783
0.608471386824463,0.309162682328315,1.49282248504242
NA,NA,NA
0.163142786631517,-0.662491462132103,0.23416823294783
-1.31448948121203,0.309162682328315,-1.02448601914676
0.421071735743566,-1.63414560659252,-1.02448601914676
0.579485914484491,-1.63414560659252,0.23416823294783
0.952742645949772,-0.662491462132103,1.49282248504242
NA,NA,NA
-0.139191221025366,0.309162682328315,-1.02448601914676
-1.04801105415326,0.309162682328315,-2.28314027124135
-1.29056557157827,-0.662491462132103,-1.02448601914676
-0.888901807440278,1.28081682678873,0.23416823294783
0.377537522277126,-0.662491462132103,-1.02448601914676
0.658874150537341,0.309162682328315,0.23416823294783
-0.899734050751751,0.309162682328315,-1.02448601914676
0.80498966309238,-0.662491462132103,-1.02448601914676
1.90483077333197,-0.662491462132103,1.49282248504242
