"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q23h_num"
NA,NA,NA
-0.693431802290182,0.678679645050639,-0.112350350597218
-1.13962216253442,0.678679645050639,-2.92110911552766
NA,NA,NA
-0.513901879465132,-3.05405840272787,-0.112350350597218
-0.87053829786556,0.678679645050639,-0.112350350597218
NA,NA,NA
-1.40797091261176,-1.18768937883862,-0.112350350597218
NA,NA,NA
-0.972806022372846,0.678679645050639,-2.92110911552766
NA,NA,NA
-0.358548566585894,-1.18768937883862,-0.112350350597218
NA,NA,NA
-0.968521919245999,0.678679645050639,-1.51672973306244
-0.767765601618008,-1.18768937883862,-0.112350350597218
0.956687835984973,-1.18768937883862,NA
-0.942366849613436,-3.05405840272787,NA
NA,NA,NA
-0.95177376791475,0.678679645050639,-0.112350350597218
NA,NA,NA
-0.981055767431658,0.678679645050639,-0.112350350597218
NA,NA,NA
-0.84023655906421,0.678679645050639,-0.112350350597218
-0.717553891367214,0.678679645050639,1.292029031868
-0.0764335313041249,0.678679645050639,-0.112350350597218
NA,NA,NA
-0.742069705415392,-1.18768937883862,-0.112350350597218
-0.588430892383251,0.678679645050639,1.292029031868
NA,NA,NA
-0.50051405963293,0.678679645050639,1.292029031868
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.48895444317032,0.678679645050639,-0.112350350597218
NA,NA,NA
NA,NA,NA
0.305145150345028,0.678679645050639,1.292029031868
-0.682158763830237,-1.18768937883862,-0.112350350597218
1.07333261992461,0.678679645050639,1.292029031868
0.590459081496848,0.678679645050639,1.292029031868
2.61363282747333,0.678679645050639,-0.112350350597218
-0.692407691969732,-1.18768937883862,-0.112350350597218
-0.121703473130826,-1.18768937883862,-0.112350350597218
NA,NA,NA
-0.589276160984885,-1.18768937883862,-0.112350350597218
-0.148372237062117,0.678679645050639,-0.112350350597218
-1.13581030691844,-1.18768937883862,-0.112350350597218
NA,NA,NA
0.332642811006476,0.678679645050639,-0.112350350597218
NA,NA,NA
2.17567148889397,0.678679645050639,1.292029031868
1.76665077972471,0.678679645050639,-0.112350350597218
NA,NA,NA
-0.929672678071335,-1.18768937883862,-0.112350350597218
NA,NA,NA
0.97594014213717,0.678679645050639,1.292029031868
-0.273102052154565,0.678679645050639,-0.112350350597218
1.06031343063362,0.678679645050639,-0.112350350597218
-0.75843611309741,0.678679645050639,-0.112350350597218
-0.466831265938601,0.678679645050639,-0.112350350597218
1.04836744776395,-1.18768937883862,-0.112350350597218
-0.424186541019432,-1.18768937883862,1.292029031868
2.8703638907069,0.678679645050639,1.292029031868
NA,NA,NA
NA,NA,NA
NA,NA,NA
2.12792032067181,0.678679645050639,1.292029031868
-0.0740678836866856,-1.18768937883862,-0.112350350597218
NA,NA,NA
NA,NA,NA
0.293479479672939,0.678679645050639,-0.112350350597218
1.57178074505609,0.678679645050639,-0.112350350597218
-1.17460719322877,0.678679645050639,-0.112350350597218
NA,NA,NA
0.0834002105648087,0.678679645050639,-0.112350350597218
-1.06059308999167,-1.18768937883862,-0.112350350597218
-0.213579410772653,0.678679645050639,-0.112350350597218
-0.304330860374272,-1.18768937883862,-0.112350350597218
NA,NA,NA
-0.42033542413359,0.678679645050639,-1.51672973306244
0.785687950902758,0.678679645050639,1.292029031868
NA,NA,NA
NA,NA,NA
1.02471762571134,0.678679645050639,-0.112350350597218
0.667965589505783,0.678679645050639,-1.51672973306244
-1.15866395647029,-1.18768937883862,1.292029031868
0.0250042037140028,-1.18768937883862,-0.112350350597218
NA,NA,NA
0.826078274973607,0.678679645050639,1.292029031868
0.225182471343467,0.678679645050639,1.292029031868
NA,NA,NA
NA,0.678679645050639,-0.112350350597218
0.537684324520317,-1.18768937883862,-0.112350350597218
-0.0293956420069943,0.678679645050639,1.292029031868
0.778375090579769,0.678679645050639,-0.112350350597218
NA,NA,NA
-1.33420206968799,NA,NA
NA,NA,NA
-1.48961864550803,NA,NA
NA,NA,NA
NA,NA,NA
1.04468321078856,0.678679645050639,-0.112350350597218
0.566153779664992,0.678679645050639,NA
0.239924902553575,NA,-0.112350350597218
2.21936978959954,0.678679645050639,-1.51672973306244
-0.242615988325835,0.678679645050639,-0.112350350597218
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.09266170301801,-1.18768937883862,-0.112350350597218
0.753288856332524,-1.18768937883862,-0.112350350597218
NA,NA,NA
-0.33319185497209,-1.18768937883862,-2.92110911552766
0.0859381628606061,0.678679645050639,-0.112350350597218
NA,NA,NA
-0.172446322797274,-1.18768937883862,-0.112350350597218
NA,NA,NA
0.568666637530849,0.678679645050639,-0.112350350597218
NA,NA,NA
-0.643532035707363,0.678679645050639,-2.92110911552766
-0.514914008463666,-1.18768937883862,-0.112350350597218
0.982114347580032,0.678679645050639,1.292029031868
NA,NA,NA
0.826586524990878,0.678679645050639,1.292029031868
NA,NA,NA
