"PROFICIENCIA_MT_SAEB","TX_RESP_Q22g_num","TX_RESP_Q19_num"
0.511185126032605,-0.363633399906124,-0.444110132840243
1.78432178000906,-1.73425159955228,-0.444110132840243
0.67133723245558,1.00698479974003,-0.444110132840243
-0.742793403147288,-0.363633399906124,-0.444110132840243
-0.475484372648214,-0.363633399906124,-0.444110132840243
0.0314665914741813,-0.363633399906124,NA
-1.62632991752748,-0.363633399906124,-0.444110132840243
-0.538717270496804,-0.363633399906124,-0.444110132840243
NA,NA,NA
0.00906908607905162,-0.363633399906124,-0.444110132840243
NA,NA,NA
NA,NA,NA
-0.502409363544171,1.00698479974003,-0.444110132840243
1.05252789392441,1.00698479974003,-0.444110132840243
1.77567075602294,-0.363633399906124,-0.444110132840243
0.299450447099647,1.00698479974003,1.19568112687758
0.840403829343947,1.00698479974003,-0.444110132840243
NA,NA,NA
-1.71118890872875,1.00698479974003,2.8354723865954
-0.818338278136917,-0.363633399906124,2.8354723865954
-0.230104395763473,1.00698479974003,-0.444110132840243
-0.529985766143809,-0.363633399906124,-0.444110132840243
0.332122280932677,1.00698479974003,-0.444110132840243
-1.37722752070582,-0.363633399906124,1.19568112687758
0.0426558242845472,1.00698479974003,-0.444110132840243
0.313505781410263,-0.363633399906124,-0.444110132840243
-0.153403122921715,-1.73425159955228,-0.444110132840243
1.04788032951627,1.00698479974003,-0.444110132840243
-0.621578185345846,-1.73425159955228,-0.444110132840243
-0.351018067536845,1.00698479974003,1.19568112687758
-0.528261396369607,-0.363633399906124,-0.444110132840243
-1.62729308916847,-0.363633399906124,2.8354723865954
NA,NA,NA
0.34883441017273,-0.363633399906124,-0.444110132840243
0.440693255268769,1.00698479974003,-0.444110132840243
-0.548782318553401,-0.363633399906124,-0.444110132840243
0.0201690388468874,1.00698479974003,-0.444110132840243
-1.3917878673544,-1.73425159955228,-0.444110132840243
0.972481827702855,-0.363633399906124,-0.444110132840243
-0.565769620984085,-1.73425159955228,-0.444110132840243
0.468272591093623,1.00698479974003,2.8354723865954
0.198671245087784,-0.363633399906124,1.19568112687758
2.27111776798294,1.00698479974003,-0.444110132840243
2.00258498020979,1.00698479974003,-0.444110132840243
NA,NA,NA
1.13087884405539,-0.363633399906124,-0.444110132840243
-0.557278169687656,-0.363633399906124,-0.444110132840243
-0.776021502191034,1.00698479974003,-0.444110132840243
NA,NA,NA
-1.18334816935158,-3.10486979919844,-0.444110132840243
NA,NA,NA
1.46908670412759,1.00698479974003,-0.444110132840243
NA,NA,NA
0.735944634402763,1.00698479974003,-0.444110132840243
0.97497760951951,1.00698479974003,-0.444110132840243
-1.80493164390966,-0.363633399906124,-0.444110132840243
-0.815021324207171,-0.363633399906124,1.19568112687758
-0.268236192631585,-0.363633399906124,-0.444110132840243
NA,NA,NA
NA,NA,NA
