"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q19_num"
1.28000265711959,0.903696114115064,0.258198889747162,0.378932373372537,0.25,0.322748612183951,-0.612372435695794,-0.465130254709532,-0.988632195015556,-0.773261321201405,0.286212291364566,-0.3659625273557
-0.380015918062655,0.903696114115064,0.258198889747162,0.378932373372537,0.25,0.322748612183951,-0.612372435695794,-0.465130254709532,-0.988632195015556,0.601425472045537,0.286212291364566,-0.3659625273557
-0.843565072053025,0.903696114115064,0.258198889747162,0.378932373372537,0.25,0.322748612183951,-0.612372435695794,-0.465130254709532,0.141233170716508,0.601425472045537,0.286212291364566,2.5617376914899
2.34246388781568,-1.03279555898864,0.258198889747162,0.378932373372537,0.25,-0.968245836551854,-0.612372435695794,-0.465130254709532,-0.988632195015556,0.601425472045537,-1.24025326257979,-0.3659625273557
-0.956658285180789,-1.03279555898864,0.258198889747162,0.378932373372537,0.25,0.322748612183951,0.612372435695794,-0.465130254709532,1.27109853644857,0.601425472045537,0.286212291364566,-0.3659625273557
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.531549212105868,-1.03279555898864,0.258198889747162,-2.46306042692149,0.25,1.61374306091976,-0.612372435695794,-0.465130254709532,0.141233170716508,-0.773261321201405,0.286212291364566,-0.3659625273557
-0.412765876346118,0.903696114115064,0.258198889747162,0.378932373372537,0.25,0.322748612183951,0.612372435695794,0.775217091182553,0.141233170716508,0.601425472045537,0.286212291364566,2.5617376914899
-1.4557403321506,NA,NA,NA,-3.75,1.61374306091976,1.83711730708738,2.01556443707464,1.27109853644857,1.97611226529248,1.81267784530892,-0.3659625273557
0.42822056027412,-1.03279555898864,0.258198889747162,0.378932373372537,0.25,-0.968245836551854,0.612372435695794,2.01556443707464,1.27109853644857,0.601425472045537,0.286212291364566,-0.3659625273557
1.11883521195556,-1.03279555898864,-3.61478445646026,-2.46306042692149,0.25,-0.968245836551854,-0.612372435695794,-0.465130254709532,0.141233170716508,-0.773261321201405,0.286212291364566,-0.3659625273557
-0.276274638947782,0.903696114115064,0.258198889747162,0.378932373372537,0.25,-2.25924028528766,-1.83711730708738,-1.70547760060162,-2.11849756074762,-2.14794811444835,-2.76671881652414,-0.3659625273557
-0.0454540865653515,0.903696114115064,0.258198889747162,0.378932373372537,0.25,0.322748612183951,0.612372435695794,0.775217091182553,0.141233170716508,0.601425472045537,0.286212291364566,-0.3659625273557
0.159378924716295,-1.03279555898864,0.258198889747162,0.378932373372537,0.25,0.322748612183951,1.83711730708738,-0.465130254709532,0.141233170716508,-0.773261321201405,-1.24025326257979,-0.3659625273557
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.4032853844288,0.903696114115064,0.258198889747162,0.378932373372537,0.25,0.322748612183951,0.612372435695794,0.775217091182553,1.27109853644857,-0.773261321201405,0.286212291364566,-0.3659625273557
0.0546820817548751,0.903696114115064,0.258198889747162,0.378932373372537,0.25,-0.968245836551854,-0.612372435695794,-0.465130254709532,0.141233170716508,0.601425472045537,0.286212291364566,-0.3659625273557
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.141372942006868,-1.03279555898864,0.258198889747162,0.378932373372537,0.25,0.322748612183951,-0.612372435695794,-0.465130254709532,-0.988632195015556,-0.773261321201405,0.286212291364566,-0.3659625273557
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
