"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q19_num"
2.01344896397953,1.79810824960872,-1.31277067082216,-0.991515465631671,-0.453216731162261,-0.507304503756642,1.25139191908843,-0.393284115206677
0.579934274069803,1.79810824960872,0.0690931932011662,-0.991515465631671,-0.453216731162261,-0.507304503756642,1.25139191908843,-0.393284115206677
0.353651618417371,-0.599369416536239,-1.31277067082216,0.309848583009897,-0.453216731162261,-0.507304503756642,-0.0658627325836012,-0.393284115206677
-0.512039420546367,-0.599369416536239,0.760025125212827,0.309848583009897,0.679825096743392,0.620038837924784,-0.0658627325836012,-0.393284115206677
0.13450845893026,0.998949027560398,0.760025125212827,-0.991515465631671,-0.453216731162261,-0.507304503756642,-2.70037203592766,-0.393284115206677
0.650186259895769,-0.599369416536239,-1.31277067082216,0.309848583009897,0.679825096743392,0.620038837924784,1.25139191908843,-0.393284115206677
0.754737511552528,-0.599369416536239,-1.31277067082216,-0.991515465631671,-0.453216731162261,-0.507304503756642,-0.0658627325836012,-0.393284115206677
0.939898775991533,1.79810824960872,-1.31277067082216,-0.991515465631671,-0.453216731162261,-0.507304503756642,-0.0658627325836012,-0.393284115206677
1.26605698663259,-0.599369416536239,0.760025125212827,0.309848583009897,-1.58625855906791,-0.507304503756642,-0.0658627325836012,-0.393284115206677
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.783236793688605,-0.599369416536239,0.760025125212827,0.309848583009897,-0.453216731162261,0.620038837924784,-1.38311738425563,-0.393284115206677
0.579561269734395,1.79810824960872,0.760025125212827,1.61121263165147,0.679825096743392,0.620038837924784,1.25139191908843,NA
-0.557557286924643,-0.599369416536239,-1.31277067082216,-0.991515465631671,-0.453216731162261,-0.507304503756642,-0.0658627325836012,-0.393284115206677
-1.55612527114659,0.19978980551208,0.760025125212827,1.61121263165147,1.81286692464905,1.74738217960621,-0.0658627325836012,1.47481543202504
-0.857084705222968,NA,NA,NA,NA,NA,NA,NA
-0.147303273103909,-0.599369416536239,-1.31277067082216,0.309848583009897,NA,-0.507304503756642,-0.0658627325836012,3.34291497925676
1.70753240974133,-0.599369416536239,0.760025125212827,-0.991515465631671,-0.453216731162261,-0.507304503756642,-0.0658627325836012,-0.393284115206677
-0.424210276197656,-0.599369416536239,0.760025125212827,0.309848583009897,1.81286692464905,1.74738217960621,1.25139191908843,1.47481543202504
-1.16717196114128,-0.599369416536239,0.760025125212827,-0.991515465631671,-1.58625855906791,-1.63464784543807,-1.38311738425563,-0.393284115206677
-1.38425484489014,-0.599369416536239,0.760025125212827,1.61121263165147,1.81286692464905,1.74738217960621,-0.0658627325836012,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.313617647533265,-0.599369416536239,0.760025125212827,-0.991515465631671,-0.453216731162261,NA,NA,-0.393284115206677
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.918095472051013,NA,0.760025125212827,1.61121263165147,-0.453216731162261,-1.63464784543807,-0.0658627325836012,-0.393284115206677
-0.986054871565194,-0.599369416536239,NA,0.309848583009897,0.679825096743392,0.620038837924784,-0.0658627325836012,-0.393284115206677
