"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q19_num"
0.312618778179728,0.267261241912425,0.240073880254174,-0.393397896234721,-0.370138274054946
0.66273834530204,0.267261241912425,2.48076342929313,0.983494740586804,-0.370138274054946
-0.411208625117368,0.267261241912425,-0.880270894265305,-0.393397896234721,3.08448561712455
-1.02160765986694,0.267261241912425,0.240073880254174,0.983494740586804,-0.370138274054946
1.68990718919753,0.267261241912425,0.240073880254174,-0.393397896234721,-0.370138274054946
0.693323539659592,0.267261241912425,-0.880270894265305,-1.77029053305625,-0.370138274054946
-1.29457500031407,-3.47439614486152,-0.880270894265305,-0.393397896234721,-0.370138274054946
0.0152400066311596,0.267261241912425,0.240073880254174,-1.77029053305625,-0.370138274054946
NA,NA,NA,NA,NA
-0.127683892578407,0.267261241912425,-0.880270894265305,-0.393397896234721,-0.370138274054946
1.53279814722558,0.267261241912425,1.36041865477365,-0.393397896234721,-0.370138274054946
0.433310549734436,0.267261241912425,0.240073880254174,0.983494740586804,-0.370138274054946
-1.30240169633429,0.267261241912425,0.240073880254174,0.983494740586804,1.3571736715348
0.211498355980759,0.267261241912425,-0.880270894265305,0.983494740586804,-0.370138274054946
-1.39395803769977,0.267261241912425,-0.880270894265305,0.983494740586804,-0.370138274054946
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
